State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-27
Average Price,Average Price,44.63,,30.62,35.76,85.76,156.73,125.79,118.34,93.66,44.73,58.92,189.05,136.1,126.63,123.85,123.38,100.85,53.64,279.74,22.45,29.55,31.96,34.03,,,,,,,,,,,,,,,,,,,2024-05-27
Maximum Price,Maximum Price,75,,67,69,153,203,190,170,159,70,83,262,235,220,180,230,175,170,560,33,67,70,107,,,,,,,,,,,,,,,,,,,2024-05-27
Minimum Price,Minimum Price,25,,22,27,60,87,85,85,70,36,39,100,101,91,98,102,83,35,163,9,12,13,11,,,,,,,,,,,,,,,,,,,2024-05-27
Modal Price,Modal Price,40,,28,35,85,160,120,120,100,44,60,200,130,120,120,115,100,50,300,28,30,30,30,,,,,,,,,,,,,,,,,,,2024-05-27
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-27
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-27
Delhi,Delhi,40,,29,30,87,173,142,123,90,44,54,207,143,130,128,139,104,58,243,26,26,37,30,,,,,,,,,,,,,,,,,,,2024-05-27
Haryana,Hisar,33,,27,28,75,148,111,104,74,43,57,190,120,110,120,125,100,48,242,25,18,20,25,,,,,,,,,,,,,,,,,,,2024-05-27
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,21,41,30,,,,,,,,,,,,,,,,,,,2024-05-27
Haryana,Panchkula,35,,33,36,82,134,101,110,95,44,60,151,127,128,111,154,91,52,213,27,25,55,32,,,,,,,,,,,,,,,,,,,2024-05-27
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-05-27
