State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-03-24
Average Price,Average Price,44.68,,30.8,36.11,83.09,150.1,124.26,117.18,93.24,43.8,57.75,188.9,135,124.22,121.62,122.97,100.96,51.11,275.45,22.8,23.54,31.11,30.93,,,,,,,,,,,,,,,,,,,2024-03-24
Maximum Price,Maximum Price,70,,54,65,136,201,175,164,157,60,80,253,235,220,175,230,168,167,559,31,63,70,70,,,,,,,,,,,,,,,,,,,2024-03-24
Minimum Price,Minimum Price,25,,21,27,60,87,85,87,70,38,40,124,110,90,98,103,83,37,157,9,11,14,12,,,,,,,,,,,,,,,,,,,2024-03-24
Modal Price,Modal Price,40,,28,32,80,160,120,120,100,44,60,191.5,125,125,110,118.5,100,47.5,300,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-03-24
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-24
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-03-24
Delhi,Delhi,40,,29,31,80,157,138,122,87,44,54,207,139,124,129,137,103,57,243,26,25,33,38,,,,,,,,,,,,,,,,,,,2024-03-24
Haryana,Hisar,35,,27,29,75,145,109,108,75,42,57,188,117,108,114,123,102,40,240,25,15,25,31,,,,,,,,,,,,,,,,,,,2024-03-24
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-03-24
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-03-24
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-03-24
Himachal Pradesh,Shimla,44,,NR,37,85,165,143,126,91,50,60,214,165,131,121,NR,NR,55,220,28,25,35,40,,,,,,,,,,,,,,,,,,,2024-03-24
Himachal Pradesh,Mandi,42,,NR,34,78,161,140,126,80,46,47,224,159,130,121,145,119,47,270,28,20,34,36,,,,,,,,,,,,,,,,,,,2024-03-24
Himachal Pradesh,Dharamshala,28,,NR,30,84,153,131,127,93,45,40,NR,160,136,137,NR,NR,47,220,28,24,30,50,,,,,,,,,,,,,,,,,,,2024-03-24
