State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-01-02
Average Price,Average Price,43.12,,32.33,37.39,92.83,156.09,123.38,113.38,89.24,44.64,58.79,194.05,168.82,145.72,142.81,152.83,133.13,54.32,271.64,22.17,33.34,42.58,37.6,37.55,43.97,41.39,53.91,45.88,99.82,633.78,58.39,82.77,42.14,88.88,38.13,48.17,32.52,18.54,48.73,,,2025-01-02
Maximum Price,Maximum Price,65,,57,71,140,185,165,150,130,60,85,279,221,209,194,209,170,130,520,31,80,90,103,120,90,83,100,103,150,930,120,233,160,165,225,125,69,50,140,,,2025-01-02
Minimum Price,Minimum Price,27,,22,29,70,84,85,85,74,37,39,132,126,92,102,115,91,35,154,10,18,20,9,21,22,30,26,28,34,392,30,43,15,20,14,20,16,8,19,,,2025-01-02
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,44,60,176,165,143,143,159,145,55,246.67,28,30,40,20,40,40,40,60,40,100,650,58,84,40,80,30,40,30,15,40,,,2025-01-02
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-02
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2025-01-02
Delhi,Delhi,38,,30,35,88,147,137,118,90,45,56,216,178,170,158,170,143,60,245,27,28,33,34,29,38,39,54,43,115,515,58,76,47,90,42,39,37,15,32,,,2025-01-02
Haryana,Hisar,38,,29,33,91,161,115,112,80,44,59,220,168,158,156,152,135,50,243,26,33,43,42,27,37,39,53,40,93,564,60,72,42,83,49,39,36,15,72,,,2025-01-02
Haryana,Karnal,43,,31,34,92,171,122,112,102,45,56,212,160,174,145,169,134,48,260,28,32,50,41,29,37,41,71,41,94,626,60,90,41,84,41,39,35,14,60,,,2025-01-02
Haryana,Panchkula,40,,28,40,90,167,122,116,90,47,62,192,142,117,126,132,100,53,210,27,39,48,61,26,38,32,55,40,85,607,54,70,30,80,35,40,50,25,51,,,2025-01-02
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,43,56,222,153,123,129,142,104,54,225,20,27,35,60,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2025-01-02
Himachal Pradesh,Shimla,44,,NR,37,96,158,135,115,90,49,60,231,198,159,150,NR,NR,55,210,28,30,50,42,37,NR,38,NR,39,107,606,58,74,30,95,43,48,25,17,52,,,2025-01-02
Himachal Pradesh,Mandi,43,,NR,40,95,161,140,118,85,48,49,231,196,161,152,159,124,50,270,30,25,40,44,33,NR,36,NR,34,110,676,58,72,42,89,48,41,31,16,58,,,2025-01-02
Himachal Pradesh,Dharamshala,30,,NR,29,94,159,133,125,92,47,40,NR,192,159,165,NR,NR,51,230,28,35,35,40,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-01-02
Himachal Pradesh,Solan,39,,NR,35,98,160,126,111,84,46,50,231,196,156,142,159,NR,52,220,28,30,32,43,34,37,39,NR,38,108,579,58,82,43,90,56,39,34,19,60,,,2025-01-02
Himachal Pradesh,Una,43,,NR,35,91,123,121,106,83,43,69,NR,180,175,159,NR,NR,51,252,28,29,43,45,38,NR,37,NR,36,109,659,59,83,29,96,39,38,38,15,56,,,2025-01-02
Himachal Pradesh,Bilaspur-hp,46,,NR,37,91,165,141,116,86,46,62,NR,168,175,161,NR,NR,45,344,28,28,40,40,32,NR,41,58,40,105,677,60,84,38,81,32,34,30,12,52,,,2025-01-02
Himachal Pradesh,Chamba,36,,NR,35,97,169,131,118,89,50,55,NR,193,168,151,NR,NR,50,243,29,39,45,49,41,56,38,69,37,88,645,58,83,37,111,56,52,40,22,59,,,2025-01-02
Himachal Pradesh,Hamirpur-HP,41,,NR,37,88,139,125,109,81,47,65,NR,189,171,150,NR,NR,49,260,28,31,37,40,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Himachal Pradesh,Kullu,40,,NR,39,98,165,125,110,87,47,40,NR,197,165,144,137,NR,50,240,29,42,50,50,NR,NR,41,NR,41,118,545,58,95,48,88,39,38,34,15,67,,,2025-01-02
Himachal Pradesh,Sirmour,46,,25,37,89,168,140,110,90,46,50,214,179,150,150,152,108,45,273,28,40,53,62,35,NR,35,NR,36,100,627,58,70,40,81,30,45,32,20,52,,,2025-01-02
Himachal Pradesh,Kinnaur,40,,NR,43,99,163,134,113,80,48,50,NR,180,172,148,NR,NR,43,257,27,37,57,60,NR,NR,42,NR,43,112,542,54,103,52,80,45,47,38,16,57,,,2025-01-02
Himachal Pradesh,Lahaul & Spiti,45,,NR,40,100,165,140,117,115,49,50,NR,192,165,NR,NR,NR,55,480,28,40,75,75,NR,NR,36,NR,35,83,600,55,80,60,100,32,41,26,15,73,,,2025-01-02
Jammu and Kashmir,Srinagar,43,,40,44,85,180,140,122,112,51,50,NR,184,144,144,166,NR,58,287,28,40,70,60,NR,NR,48,NR,41,117,642,59,79,40,87,48,68,32,16,90,,,2025-01-02
Jammu and Kashmir,Jammu,48,,33,37,102,150,130,123,95,49,51,NR,194,168,157,144,118,56,302,28,35,42,43,36,58,57,68,60,128,564,60,78,42,87,47,50,34,17,50,,,2025-01-02
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Jammu and Kashmir,Kupwara,47,,35,41,93,NR,127,123,103,55,51,NR,NR,169,167,165,126,48,310,28,40,52,63,NR,NR,35,NR,39,117,660,60,87,52,83,24,49,53,15,102,,,2025-01-02
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Jammu and Kashmir,Samba,60,,30,39,88,150,135,120,93,45,55,NR,170,181,154,187,148,55,300,28,27,40,40,33,60,45,65,45,105,604,60,90,50,90,43,40,30,14,58,,,2025-01-02
Jammu and Kashmir,Ramban,39,,NR,39,107,183,120,120,103,50,60,NR,198,154,154,NR,NR,55,320,28,30,60,60,39,NR,40,NR,41,120,637,60,84,53,87,45,47,34,14,60,,,2025-01-02
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-02
