State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-12
Average Price,Average Price,44.7,,31.33,36.14,89.64,168.98,127.74,119.11,94.1,44.95,59.16,189.12,140.88,126.43,123.36,123.39,100.4,54.92,277.88,22.52,36.8,44.29,65.21,,,,,,,,,,,,,,,,,,,2024-07-12
Maximum Price,Maximum Price,73,,53,70,153,207,180,180,174,70,83,270,235,220,180,210,165,160,540,33,80,80,127,,,,,,,,,,,,,,,,,,,2024-07-12
Minimum Price,Minimum Price,24,,22,27,60,129,80,86,74,38,40,120,104,94,100,104,78,35,160,9,14,26,24,,,,,,,,,,,,,,,,,,,2024-07-12
Modal Price,Modal Price,40,,28,33.5,90,170,130,120,95,45,60,170,140,120,120,115,98.5,50,300,28,40,40,80,,,,,,,,,,,,,,,,,,,2024-07-12
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-12
Chandigarh,Chandigarh,40,,32,35,95,178,130,125,98,44,62,190,148,120,129,135,105,55,253,28,38,48,51,,,,,,,,,,,,,,,,,,,2024-07-12
Delhi,Delhi,40,,29,32,93,178,143,125,90,44,56,207,150,128,130,141,104,60,245,26,40,57,75,,,,,,,,,,,,,,,,,,,2024-07-12
Haryana,Hisar,34,,27,29,82,164,114,109,78,44,59,188,131,109,118,126,93,49,242,25,38,48,65,,,,,,,,,,,,,,,,,,,2024-07-12
Haryana,Karnal,40,,30,33,87,177,124,114,83,45,69,188,123,114,105,115,84,50,251,25,30,47,53,,,,,,,,,,,,,,,,,,,2024-07-12
Haryana,Panchkula,38,,36,38,95,139,99,115,95,45,62,152,140,124,120,150,95,50,210,27,28,45,35,,,,,,,,,,,,,,,,,,,2024-07-12
Haryana,Gurgaon,38,,30,34,89,168,118,119,83,43,56,222,153,123,129,142,104,54,225,20,32,30,43,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Shimla,44,,NR,37,90,180,150,128,98,50,60,214,176,141,128,NR,NR,55,227,28,35,47,57,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Mandi,43,,NR,34,98,186,144,125,90,46,47,227,167,132,126,145,115,48,270,28,34,50,47,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Dharamshala,30,,NR,29,89,169,126,118,89,45,40,NR,172,137,138,NR,NR,49,230,28,33,50,63,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Solan,40,,NR,32,95,172,138,115,89,47,50,220,168,132,121,137,NR,52,220,28,37,50,50,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Una,42,,NR,33,95,183,135,119,89,43,66,NR,154,135,129,NR,NR,49,234,27,30,48,59,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Bilaspur-hp,44,,NR,31,92,177,142,119,89,46,60,NR,167,134,139,NR,NR,49,323,27,40,50,80,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Chamba,36,,NR,35,90,165,130,123,88,50,55,NR,165,144,133,NR,NR,47,228,28,30,45,56,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Hamirpur-HP,41,,NR,32,89,188,131,117,86,46,65,NR,166,139,NR,NR,NR,52,259,28,38,48,67,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Kullu,39,,NR,31,92,170,132,113,87,47,40,NR,165,137,119,137,NR,52,230,28,33,50,77,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Sirmour,45,,22,36,80,137,125,105,100,45,50,214,168,134,150,143,113,41,327,27,29,42,47,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Kinnaur,42,,NR,36,93,183,147,124,87,48,50,NR,155,143,123,NR,NR,51,229,27,40,57,70,,,,,,,,,,,,,,,,,,,2024-07-12
Himachal Pradesh,Lahaul & Spiti,44,,NR,35,93,160,116,90,102,50,50,NR,186,164,NR,NR,NR,50,480,28,40,64,63,,,,,,,,,,,,,,,,,,,2024-07-12
