State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-11-05
Average Price,Average Price,43.29,,30.61,36.17,82.57,155.99,121.34,116.26,94.13,44.17,57.59,190.82,138.16,124.5,121.52,124.05,99.68,51.8,273.08,22.79,24.37,60.36,32.24,,,,,,,,,,,,,,,,,,,2023-11-05
Maximum Price,Maximum Price,70,,54,67,133,190,180,165,152,60,80,257,235,220,175,228,175,167,559,31,60,86,83,,,,,,,,,,,,,,,,,,,2023-11-05
Minimum Price,Minimum Price,27,,21,27,60,87,85,87,70,37,40,130,113,90,98,99,80,34,155,9,11,25,10,,,,,,,,,,,,,,,,,,,2023-11-05
Modal Price,Modal Price,40,,28,35,80,160,120,120,90,44,60,200,140,125,115,111,100,50,243.33,28,20,70,30,,,,,,,,,,,,,,,,,,,2023-11-05
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-05
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,25,70,40,,,,,,,,,,,,,,,,,,,2023-11-05
Delhi,Delhi,39,,30,33,88,173,142,125,90,45,53,214,143,126,124,139,99,57,243,26,28,75,38,,,,,,,,,,,,,,,,,,,2023-11-05
Haryana,Hisar,32,,26,28,78,155,108,105,75,44,57,190,115,110,99,159,91,43,243,25,11,52,21,,,,,,,,,,,,,,,,,,,2023-11-05
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,145,143,144,175,134,50,279,30,23,55,35,,,,,,,,,,,,,,,,,,,2023-11-05
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-05
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Shimla,42,,NR,37,90,169,147,130,95,49,60,214,165,144,132,NR,NR,53,210,28,30,70,43,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Mandi,38,,NR,34,90,175,137,125,87,47,47,218,162,132,121,151,116,47,270,28,36,64,26,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Dharamshala,28,,NR,30,82,152,119,117,92,44,40,NR,160,142,143,NR,NR,46,217,28,25,60,30,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Solan,40,,NR,32,87,171,126,114,90,46,49,214,161,131,115,132,NR,51,220,28,30,60,30,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Una,40,,NR,31,85,151,126,118,87,47,62,NR,141,123,115,NR,NR,45,237,28,22,62,34,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Bilaspur-hp,44,,NR,31,85,167,130,119,91,47,58,NR,159,131,131,NR,NR,45,318,27,40,62,36,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Chamba,36,,NR,35,86,148,123,120,88,49,55,NR,155,133,123,164,101,47,235,28,23,64,40,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Hamirpur-HP,37,,NR,31,83,151,121,115,98,45,65,NR,163,130,NR,NR,NR,52,265,28,34,58,35,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Kullu,40,,NR,33,86,176,124,113,87,47,40,NR,159,110,115,141,NR,45,230,28,30,70,40,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,42,50,228,165,135,143,155,121,41,327,25,29,65,27,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Kinnaur,40,,NR,34,84,148,120,107,81,46,45,NR,141,138,125,132,NR,48,206,27,28,72,46,,,,,,,,,,,,,,,,,,,2023-11-05
Himachal Pradesh,Lahaul & Spiti,40,,NR,37,90,165,120,113,100,50,70,NR,192,157,NR,NR,NR,55,365,28,40,80,50,,,,,,,,,,,,,,,,,,,2023-11-05
Jammu and Kashmir,Srinagar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-05
Jammu and Kashmir,Jammu,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-05
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-05
