State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-12
Average Price,Average Price,44.67,,30.49,35.96,83.58,155.79,125.39,117.56,93.41,44.01,57.71,187.68,134.02,124.37,121.64,122.41,100.45,51.63,273.91,22.9,28.14,29.53,30.96,,,,,,,,,,,,,,,,,,,2024-05-12
Maximum Price,Maximum Price,72,,54,65,132,200,181,173,158,60,80,253,235,220,180,230,168,167,559,31,60,70,71,,,,,,,,,,,,,,,,,,,2024-05-12
Minimum Price,Minimum Price,25,,22,27,60,87,84,83,73,38,39,122,101,91,100,102,78,36,156,9,11,13,15,,,,,,,,,,,,,,,,,,,2024-05-12
Modal Price,Modal Price,40,,27,32,85,160,120,120,90,44,60,170,140,120,110,125,100,50,210,28,25,30,30,,,,,,,,,,,,,,,,,,,2024-05-12
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-12
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-12
Delhi,Delhi,40,,29,30,88,170,145,125,88,45,54,209,143,132,129,143,104,60,245,26,28,40,40,,,,,,,,,,,,,,,,,,,2024-05-12
Haryana,Hisar,35,,27,28,81,154,115,106,76,44,57,188,120,110,117,125,100,48,243,25,13,20,32,,,,,,,,,,,,,,,,,,,2024-05-12
Haryana,Karnal,67,,33,39,88,126,123,124,125,47,67,183,136,144,145,175,133,49,280,30,20,43,33,,,,,,,,,,,,,,,,,,,2024-05-12
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-12
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-05-12
Himachal Pradesh,Shimla,44,,NR,37,88,169,148,125,95,50,60,214,165,139,124,NR,NR,55,220,28,33,36,42,,,,,,,,,,,,,,,,,,,2024-05-12
