State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-12-11
Average Price,Average Price,43.39,,32.32,37.32,94.48,159.58,124.42,114.8,89.67,44.75,58.83,194.21,169.51,145.31,143.3,153.19,133.51,54.92,271.49,22.06,37.84,53.09,49.92,37.61,44.58,41.58,54.19,46.1,101.02,634.83,58.26,82.09,44.54,89.2,37.68,49.79,32.95,18.99,49.96,,,2024-12-11
Maximum Price,Maximum Price,68,,58,70,140,193,167,160,156,60,82,275,221,209,198,253,168,130,520,31,74,110,120,120,90,83,100,100,165,930,120,233,160,160,225,125,152,45,140,,,2024-12-11
Minimum Price,Minimum Price,27,,22,29,70,111,85,86,74,36,39,132,124,92,102,108,91,34,154,10,20,28,18,21,25,30,29,28,40,335,30,49,20,41,16,20,16,8,19,,,2024-12-11
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,44,60,176,181,144,148,165,143,50,257.5,27,40,50,50,40,40,40,50,40,100,650,58,84,40,80,35,40,27.5,15,40,,,2024-12-11
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-11
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2024-12-11
Delhi,Delhi,38,,30,35,95,145,137,118,90,45,56,216,180,167,161,163,143,59,246,27,33,52,53,29,38,40,54,43,115,515,58,73,49,90,42,39,37,15,33,,,2024-12-11
Haryana,Hisar,39,,29,33,98,161,114,112,80,45,59,220,169,158,156,151,135,51,243,26,36,52,57,27,37,39,53,40,99,564,60,72,42,83,49,39,36,15,72,,,2024-12-11
Haryana,Karnal,43,,31,34,87,162,120,111,90,45,56,215,165,163,143,172,132,48,276,26,37,55,50,28,35,35,65,36,102,656,60,85,41,85,35,39,30,15,70,,,2024-12-11
Haryana,Panchkula,38,,28,38,88,165,120,115,88,45,62,190,140,115,125,130,100,53,210,27,35,45,60,26,38,32,55,40,85,607,54,70,30,80,35,40,50,25,51,,,2024-12-11
