State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-02
Average Price,Average Price,43.1,,31.09,36.51,83.64,156.76,123.7,116.75,94.33,44.75,58.32,193.65,138.1,125.88,122.95,123.84,99.76,52.6,277.69,22.46,25.01,57.8,43.77,,,,,,,,,,,,,,,,,,,2023-12-02
Maximum Price,Maximum Price,71,,58,69,133,213,175,163,153,70,80,263,235,220,197,247,176,167,560,31,70,85,90,,,,,,,,,,,,,,,,,,,2023-12-02
Minimum Price,Minimum Price,23,,21,27,60,87,85,90,70,37,40,125,108,92,96,97,83,34,155,9,11,35,13,,,,,,,,,,,,,,,,,,,2023-12-02
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,44,60,180,140,120,110,115,95,50,280,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-12-02
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-02
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,29,53,50,,,,,,,,,,,,,,,,,,,2023-12-02
Delhi,Delhi,39,,30,33,88,170,143,118,90,45,53,214,146,126,126,139,99,57,243,26,25,60,53,,,,,,,,,,,,,,,,,,,2023-12-02
Haryana,Hisar,34,,27,30,78,168,113,108,81,46,57,208,126,107,119,151,101,41,258,25,12,52,47,,,,,,,,,,,,,,,,,,,2023-12-02
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,143,143,144,175,134,50,279,30,23,60,50,,,,,,,,,,,,,,,,,,,2023-12-02
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-12-02
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Shimla,42,,NR,36,88,175,145,127,96,49,60,220,166,139,123,NR,NR,54,217,28,27,68,65,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Mandi,40,,NR,34,87,177,140,128,85,48,47,220,164,130,119,148,116,48,270,28,29,46,65,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Dharamshala,28,,NR,30,82,154,124,121,92,45,40,NR,165,138,141,NR,NR,47,217,28,25,60,60,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Solan,40,,NR,32,86,177,134,116,88,47,50,220,163,131,126,135,NR,48,220,28,23,63,50,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Una,39,,NR,30,86,162,126,117,86,45,62,NR,141,121,119,NR,NR,45,229,28,20,58,55,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Bilaspur-hp,44,,NR,31,85,167,132,119,91,48,58,NR,161,130,131,NR,NR,44,318,27,17,60,70,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Chamba,36,,NR,35,85,152,123,120,88,49,55,NR,160,131,121,164,101,47,235,28,25,55,68,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Hamirpur-HP,39,,NR,32,85,162,136,117,94,46,65,NR,163,129,NR,NR,NR,48,265,28,23,55,63,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Kullu,40,,NR,34,87,158,139,117,87,47,40,NR,165,115,115,141,NR,40,230,28,30,60,60,,,,,,,,,,,,,,,,,,,2023-12-02
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,42,50,228,165,135,143,155,121,41,327,25,29,65,67,,,,,,,,,,,,,,,,,,,2023-12-02
