State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-03-02
Average Price,Average Price,43.87,,30.98,36.36,83.05,149.86,123.92,117.13,93.74,44.27,58.84,188.46,134.81,124.3,120.66,122.29,98.76,52.22,274.21,22.33,22.01,32.57,30.02,,,,,,,,,,,,,,,,,,,2024-03-02
Maximum Price,Maximum Price,70,,54,69,140,203,178,160,157,70,80,262,235,220,185,210,168,167,559,33,65,70,70,,,,,,,,,,,,,,,,,,,2024-03-02
Minimum Price,Minimum Price,25,,21,27,60,97,82,85,70,37,37,115,103,90,93,95,83,36,157,9,9,17,8,,,,,,,,,,,,,,,,,,,2024-03-02
Modal Price,Modal Price,40,,25,32,80,160,120,120,100,44,60,200,140,120,120,117.5,90,50,200,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-03-02
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-02
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,12,37,45,,,,,,,,,,,,,,,,,,,2024-03-02
Delhi,Delhi,40,,29,31,78,157,140,120,85,44,54,207,133,119,122,133,98,57,248,26,17,40,43,,,,,,,,,,,,,,,,,,,2024-03-02
Haryana,Hisar,35,,27,29,74,151,105,105,75,42,57,191,118,104,115,123,101,41,241,24,12,23,33,,,,,,,,,,,,,,,,,,,2024-03-02
Haryana,Karnal,63,,32,39,86,126,120,122,125,46,66,180,135,135,143,175,132,43,279,30,18,45,29,,,,,,,,,,,,,,,,,,,2024-03-02
Haryana,Panchkula,35,,33,36,82,135,101,110,95,45,59,151,128,127,111,153,91,51,218,26,24,55,30,,,,,,,,,,,,,,,,,,,2024-03-02
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-03-02
Himachal Pradesh,Shimla,43,,NR,37,85,165,142,123,95,50,60,214,165,129,121,NR,NR,55,218,28,20,40,43,,,,,,,,,,,,,,,,,,,2024-03-02
Himachal Pradesh,Mandi,42,,NR,32,78,164,138,124,80,46,47,224,159,123,119,143,116,47,270,28,12,30,40,,,,,,,,,,,,,,,,,,,2024-03-02
Himachal Pradesh,Dharamshala,28,,NR,30,82,153,128,127,93,45,40,NR,159,137,138,NR,NR,47,220,28,24,28,50,,,,,,,,,,,,,,,,,,,2024-03-02
Himachal Pradesh,Solan,41,,NR,32,80,159,130,114,85,46,50,214,159,129,117,135,NR,49,220,28,17,35,40,,,,,,,,,,,,,,,,,,,2024-03-02
Himachal Pradesh,Una,39,,NR,31,83,152,126,122,86,42,62,NR,141,129,117,NR,NR,46,224,28,17,34,36,,,,,,,,,,,,,,,,,,,2024-03-02
