State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-09
Average Price,Average Price,44.82,,31.26,36.15,89.24,167.38,127.73,118.98,94.31,44.95,59.34,189.23,140.14,126.65,123.43,123.57,100.6,55.11,280.4,22.36,36.08,43.88,62.45,,,,,,,,,,,,,,,,,,,2024-07-09
Maximum Price,Maximum Price,71,,64,70,153,207,180,180,174,70,83,262,235,220,180,210,165,175,559,33,80,80,134,,,,,,,,,,,,,,,,,,,2024-07-09
Minimum Price,Minimum Price,24,,22,27,60,124,82,88,72,37,40,120,110,94,100,104,79,35,160,8,12,22,23,,,,,,,,,,,,,,,,,,,2024-07-09
Modal Price,Modal Price,40,,27,36,87.5,175,130,120,100,44,60,170,139.33,120,120,115,98,55,300,28,40,40,50,,,,,,,,,,,,,,,,,,,2024-07-09
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-09
Chandigarh,Chandigarh,40,,32,34,95,179,130,125,98,44,62,190,148,120,129,135,105,55,253,28,32,40,43,,,,,,,,,,,,,,,,,,,2024-07-09
Delhi,Delhi,40,,29,32,97,178,143,125,90,44,56,207,150,128,128,139,104,58,245,26,40,55,65,,,,,,,,,,,,,,,,,,,2024-07-09
Haryana,Hisar,34,,27,29,82,164,114,109,77,44,57,188,129,109,118,126,93,49,242,25,38,48,60,,,,,,,,,,,,,,,,,,,2024-07-09
Haryana,Karnal,42,,30,33,87,177,122,113,83,47,69,188,123,113,105,115,86,50,251,25,30,48,43,,,,,,,,,,,,,,,,,,,2024-07-09
