State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-03-18
Average Price,Average Price,44.08,,30.97,36.13,83.76,148.8,123.62,117.26,93.44,44.36,58.52,190.17,135.75,125.73,124.05,123.07,100.51,52.73,281.75,22.44,23.78,33.24,32.61,,,,,,,,,,,,,,,,,,,2024-03-18
Maximum Price,Maximum Price,75,,62,69,140,203,175,180,157,70,83,262,235,220,185,230,175,167,560,33,65,77,88,,,,,,,,,,,,,,,,,,,2024-03-18
Minimum Price,Minimum Price,25,,21,27,60,87,80,85,70,37,37,122,103,90,93,95,80,36,157,9,9,17,12,,,,,,,,,,,,,,,,,,,2024-03-18
Modal Price,Modal Price,40,,28,32,80,160,120,120,100,44,60,200,130,125,130,115,100,50,300,28,20,30,40,,,,,,,,,,,,,,,,,,,2024-03-18
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-18
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,12,37,45,,,,,,,,,,,,,,,,,,,2024-03-18
Delhi,Delhi,40,,29,31,80,157,137,122,87,44,54,207,137,121,126,133,101,57,243,26,24,37,43,,,,,,,,,,,,,,,,,,,2024-03-18
Haryana,Hisar,35,,27,29,75,150,105,105,75,43,57,191,118,104,115,123,101,42,241,25,12,23,32,,,,,,,,,,,,,,,,,,,2024-03-18
Haryana,Karnal,63,,32,39,86,126,120,122,125,46,66,NR,NR,NR,NR,NR,NR,43,280,30,18,48,31,,,,,,,,,,,,,,,,,,,2024-03-18
