State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-28
Average Price,Average Price,43.35,,31,36.18,83.07,152.38,122.46,116,93.76,44.65,58.51,191.8,137.59,125.97,124.22,124.31,99.21,52.25,279.4,22.32,22.99,42.95,34.66,,,,,,,,,,,,,,,,,,,2023-12-28
Maximum Price,Maximum Price,70,,62,69,135,212,172,180,153,70,83,262,235,220,189,245,176,147,560,31,70,90,117,,,,,,,,,,,,,,,,,,,2023-12-28
Minimum Price,Minimum Price,23,,21,27,58,87,82,80,70,32,40,115,108,91,97,101,82,32,157,9,9,20,11,,,,,,,,,,,,,,,,,,,2023-12-28
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,190,130,120,130,113.5,100,50,300,28,20,40,30,,,,,,,,,,,,,,,,,,,2023-12-28
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-28
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,20,50,50,,,,,,,,,,,,,,,,,,,2023-12-28
Delhi,Delhi,39,,30,32,82,158,140,118,83,45,54,212,145,124,128,137,99,57,243,26,15,40,30,,,,,,,,,,,,,,,,,,,2023-12-28
Haryana,Hisar,34,,26,28,73,158,121,109,79,43,57,194,112,109,115,118,106,41,247,25,12,35,25,,,,,,,,,,,,,,,,,,,2023-12-28
Haryana,Karnal,61,,31,38,86,125,122,121,125,45,66,183,138,138,143,174,133,48,279,30,22,55,40,,,,,,,,,,,,,,,,,,,2023-12-28
Haryana,Panchkula,34,,33,35,81,132,102,110,94,45,59,151,128,127,111,153,91,51,218,26,24,56,30,,,,,,,,,,,,,,,,,,,2023-12-28
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Shimla,42,,NR,37,89,175,145,127,98,50,60,220,167,138,120,NR,NR,54,217,28,16,35,32,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Mandi,40,,NR,34,84,175,138,126,85,46,47,216,165,127,121,147,116,48,270,28,13,40,32,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Dharamshala,28,,NR,30,83,153,128,127,93,45,40,NR,165,137,138,NR,NR,47,217,28,25,35,40,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Solan,40,,NR,32,85,176,133,113,89,47,50,214,163,131,125,135,NR,50,220,28,12,38,30,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Una,39,,NR,30,84,155,123,115,83,44,62,NR,141,121,118,NR,NR,45,229,28,14,38,31,,,,,,,,,,,,,,,,,,,2023-12-28
Himachal Pradesh,Bilaspur-hp,44,,NR,31,81,163,132,115,89,47,58,NR,161,130,134,NR,NR,42,318,27,15,32,32,,,,,,,,,,,,,,,,,,,2023-12-28
