State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-08-04
Average Price,Average Price,43.34,,31.1,35.81,88.48,167.3,126.35,116.7,90.97,44.53,59.13,184.43,140.34,122.48,118.05,119.36,98.39,54.22,264.45,23,36.85,42.42,55.49,38.47,47.1,39.17,58.03,43.61,98,623.69,65.66,75.62,43.98,108.56,29.73,67.65,43.73,35.58,48.93,,,2024-08-04
Maximum Price,Maximum Price,65,,51,64,120,190,160,150,118,60,82,245,190,170,167,200,135,130,520,30,70,80,120,110,250,80,192,100,150,1033,580,108,113,900,320,650,500,280,127,,,2024-08-04
Minimum Price,Minimum Price,25,,22,28,70,110,86,87,73,39,40,130,115,94,97,97,83,38,160,9,25,29,12,17,20,25,20,25,18,70,16,19,16,20,15,20,18,19,18,,,2024-08-04
Modal Price,Modal Price,40,,26,32,90,173.5,130,120,90,44,60,180,135,120,115,128,98,50,210,28,35,40,60,40,40,35,45,40,100,650,58,72,40,90,20,50,30,25,50,,,2024-08-04
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-04
Chandigarh,Chandigarh,44,,31,36,88,168,127,118,93,45,59,188,141,126,123,123,100,54,278,28,38,44,75,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-08-04
Delhi,Delhi,40,,30,32,90,173,147,128,90,44,56,207,150,128,130,141,102,60,245,26,38,47,63,30,40,43,57,45,112,532,58,71,47,90,28,65,44,29,45,,,2024-08-04
Haryana,Hisar,35,,27,30,82,157,116,108,79,43,59,207,143,121,130,138,102,49,243,25,37,43,72,28,35,38,48,38,89,520,58,72,38,82,19,41,36,25,67,,,2024-08-04
Haryana,Karnal,34,,26,28,85,165,119,106,82,45,71,177,119,111,106,107,84,49,230,25,34,44,59,25,44,38,34,34,103,593,54,59,42,80,20,42,35,24,71,,,2024-08-04
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-08-04
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,32,36,75,20,20,25,20,35,60,395,58,96,40,115,59,67,58,26,60,,,2024-08-04
Himachal Pradesh,Shimla,45,,NR,37,95,182,145,123,93,48,60,220,173,141,129,NR,NR,57,220,28,42,45,57,35,NR,38,NR,38,100,593,58,80,33,142,40,47,60,43,55,,,2024-08-04
Himachal Pradesh,Mandi,43,,NR,34,87,177,137,120,88,46,47,227,167,132,123,141,115,48,270,28,38,46,51,32,NR,34,NR,34,118,680,65,72,38,NR,43,NR,NR,30,50,,,2024-08-04
Himachal Pradesh,Dharamshala,30,,NR,29,90,173,134,119,89,45,40,NR,165,136,137,NR,NR,49,230,28,34,50,63,33,58,34,55,35,100,592,59,55,30,90,22,45,31,30,60,,,2024-08-04
Himachal Pradesh,Solan,39,,NR,32,94,177,135,113,88,46,50,220,168,135,121,141,NR,52,220,28,35,42,33,32,37,34,NR,34,111,515,59,78,33,136,38,75,60,35,53,,,2024-08-04
Himachal Pradesh,Una,42,,NR,32,90,174,129,113,85,43,66,NR,154,134,129,NR,NR,49,235,27,31,46,60,36,75,NR,52,NR,98,603,57,84,NR,97,40,49,NR,34,54,,,2024-08-04
Himachal Pradesh,Bilaspur-hp,45,,NR,32,92,179,142,119,89,46,60,NR,144,134,118,NR,NR,49,323,27,40,50,67,32,NR,34,58,33,96,617,58,84,33,90,19,45,33,24,43,,,2024-08-04
Himachal Pradesh,Chamba,37,,NR,35,90,176,133,123,89,50,55,NR,168,137,132,NR,NR,48,232,28,35,45,57,NR,58,37,67,36,86,667,58,79,40,107,32,48,40,34,59,,,2024-08-04
Himachal Pradesh,Hamirpur-HP,41,,NR,31,92,179,138,119,88,46,65,NR,166,139,NR,NR,NR,51,265,28,37,43,67,45,97,38,NR,37,98,450,22,73,36,97,29,46,43,30,52,,,2024-08-04
Himachal Pradesh,Kullu,42,,NR,35,95,178,147,115,90,49,40,NR,167,132,121,137,NR,55,213,28,40,50,53,NR,NR,35,NR,35,110,502,58,80,43,100,20,80,30,25,80,,,2024-08-04
