State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-11-29
Average Price,Average Price,43.5,,31.98,37.09,94.7,160.23,124.44,115.35,90.17,44.84,58.81,194.59,169.07,144.57,143.22,151.99,131.29,55,271.87,21.94,37.59,54,51.53,37.39,43.68,41.36,53.82,45.93,101.24,630.66,58.18,80.98,44.48,89.91,37.62,50.8,33.52,20.03,50,,,2024-11-29
Maximum Price,Maximum Price,68,,58,70,142,193,173,160,160,60,83,288,221,209,198,253,166,130,520,31,70,100,127,120,90,83,100,100,165,875,120,237,107,160,225,125,152,80,140,,,2024-11-29
Minimum Price,Minimum Price,27,,22,29,70,117,85,90,73,35,39,132,124,92,101,108,90,35,154,9,24,22,21,21,22,30,26,28,42,335,32,43,19,31,16,20,16,9,19,,,2024-11-29
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,44,60,176,181,143,154,159,144,50,250,27,35,60,50,40,40,40,50,40,100,650,58,72,40,80,30,40,30,15,40,,,2024-11-29
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-29
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2024-11-29
Delhi,Delhi,38,,30,35,97,152,138,118,90,45,56,216,178,167,161,163,141,60,245,27,37,50,50,29,38,40,55,43,115,515,58,73,46,90,42,38,37,15,33,,,2024-11-29
Haryana,Hisar,39,,29,33,98,161,112,112,80,45,59,220,169,158,156,151,135,51,243,26,36,52,58,27,37,39,53,40,99,564,60,72,42,83,49,39,36,15,72,,,2024-11-29
Haryana,Karnal,44,,31,34,96,176,125,126,96,44,56,214,159,158,146,163,130,55,272,26,34,55,48,28,35,35,64,35,101,668,60,77,38,81,37,38,31,15,76,,,2024-11-29
