State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-10-10
Average Price,Average Price,42.36,,30.18,35.46,82.35,150.46,118.28,115.31,93.84,43.84,58.35,192.38,138.32,127.4,124.84,124.66,100.42,52.89,279.04,22.27,24.29,34.02,29.05,,,,,,,,,,,,,,,,,,,2023-10-10
Maximum Price,Maximum Price,70,,58,70,133,205,177,176,148,70,80,255,258,220,200,244,198,120,558,33,57,63,83,,,,,,,,,,,,,,,,,,,2023-10-10
Minimum Price,Minimum Price,23,,21,27,58,75,70,80,70,36,40,122,108,93,91,102,80,35,155,9,11,15,9,,,,,,,,,,,,,,,,,,,2023-10-10
Modal Price,Modal Price,40,,28,30,80,160,110,120,100,42,60,200,140,120,115,125,100,50,280,28,20,35,20,,,,,,,,,,,,,,,,,,,2023-10-10
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-10
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,25,34,29,,,,,,,,,,,,,,,,,,,2023-10-10
Delhi,Delhi,39,,28,31,88,177,133,123,90,43,53,216,145,126,124,141,99,58,243,26,27,40,27,,,,,,,,,,,,,,,,,,,2023-10-10
Haryana,Hisar,34,,27,27,85,153,110,115,91,41,57,190,108,103,95,129,88,44,242,25,13,34,22,,,,,,,,,,,,,,,,,,,2023-10-10
Haryana,Karnal,59,,28,38,85,123,119,119,120,43,66,183,145,143,144,175,133,50,279,30,20,40,35,,,,,,,,,,,,,,,,,,,2023-10-10
Haryana,Panchkula,30,,27,31,70,125,98,99,89,43,58,170,138,145,125,139,99,51,215,28,21,27,29,,,,,,,,,,,,,,,,,,,2023-10-10
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,20,30,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Shimla,43,,NR,36,88,168,145,130,90,49,60,220,166,143,132,NR,NR,55,210,28,32,38,30,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Mandi,38,,NR,34,90,165,138,125,90,46,47,214,161,134,119,155,116,50,270,28,37,38,28,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Dharamshala,28,,NR,30,77,153,119,116,94,44,40,NR,165,143,144,NR,NR,46,217,28,25,34,22,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Solan,39,,NR,32,90,169,126,121,92,45,49,214,158,130,119,132,NR,53,220,28,35,38,25,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Una,39,,NR,30,89,152,119,117,87,44,60,NR,141,123,115,NR,NR,45,237,28,21,37,27,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Bilaspur-hp,44,,NR,30,85,155,132,119,87,45,58,NR,160,134,132,NR,NR,47,318,27,38,38,27,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Chamba,36,,NR,33,89,143,125,122,88,46,55,NR,158,135,124,164,101,46,228,28,22,35,35,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Hamirpur-HP,39,,NR,31,86,152,124,117,99,44,65,NR,160,132,NR,NR,NR,53,265,28,37,37,27,,,,,,,,,,,,,,,,,,,2023-10-10
Himachal Pradesh,Kullu,40,,NR,32,86,159,124,105,85,45,40,NR,157,129,110,141,NR,50,230,28,30,40,30,,,,,,,,,,,,,,,,,,,2023-10-10
