State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-11-23
Average Price,Average Price,43.5,,31.99,37.19,95.17,161.1,125.23,116,90.63,45.06,59.39,194.37,167.56,144.73,143.43,150.88,131.03,55.5,268.96,22.11,37.35,57.04,50.89,37.36,44.43,41.39,53.56,45.74,102.12,630.14,57.97,80.47,44.52,89.88,37.4,51.63,33.67,19.63,50.1,,,2024-11-23
Maximum Price,Maximum Price,68,,58,70,145,193,173,160,160,60,83,275,212,209,198,253,166,130,520,30,70,120,127,70,80,83,89,100,165,890,120,237,160,160,225,125,152,49,140,,,2024-11-23
Minimum Price,Minimum Price,27,,22,29,70,117,85,87,73,38,39,142,124,92,92,105,91,37,154,10,20,28,20,21,22,30,26,28,49,335,32,48,15,37,17,20,16,9,19,,,2024-11-23
Modal Price,Modal Price,40,,30,35,90,160,125,120,90,45,60,198,165,143,154,159,148,50,250,27,40,60,50,40,40,40,50,40,100,650,58,72,40,80,30,40,30,15,50,,,2024-11-23
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-23
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2024-11-23
Delhi,Delhi,38,,30,35,92,153,135,122,90,45,56,216,178,167,162,163,141,60,245,27,33,58,45,29,38,40,55,43,115,515,58,73,40,90,42,38,37,15,33,,,2024-11-23
Haryana,Hisar,39,,29,33,98,161,112,112,80,45,59,220,169,158,156,151,135,51,243,26,36,59,62,27,37,39,53,40,99,562,60,72,42,83,49,39,36,15,72,,,2024-11-23
Haryana,Karnal,43,,31,34,96,176,126,126,96,44,56,215,159,159,145,163,130,56,273,26,34,58,48,27,35,35,64,35,103,676,60,80,38,80,36,39,32,15,76,,,2024-11-23
