State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-08-24
Average Price,Average Price,43.38,,30.65,35.63,90.45,164.57,125.07,116.07,89.73,44.88,59.46,181.21,139.29,123.61,118.18,120.5,99.39,54.88,265.17,21.91,37.04,46.83,47.61,37.79,46.92,39.62,56.19,44.06,99.45,616.52,57.43,75.42,46.53,100.77,28.73,60.19,38.3,29.97,50.46,,,2024-08-24
Maximum Price,Maximum Price,63,,53,70,120,190,168,160,119,60,82,262,215,183,180,190,165,130,520,30,67,80,127,70,250,90,209,100,160,1100,145,240,122,240,110,151,89,200,140,,,2024-08-24
Minimum Price,Minimum Price,28,,22,28,70,125,85,88,65,39,40,120,110,93,100,102,88,38,160,9,24,26,13,17,21,28,25,25,40,66,20,32,18,32,14,20,18,11,18,,,2024-08-24
Modal Price,Modal Price,40,,28,35,90,160,130,120,90,44,60,170,130,120,115,120,100,50,200,27,35,50,40,40,40,35,60,40,100,650,58,72,40,100,20,60,30,30,50,,,2024-08-24
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-24
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,37,46,50,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-08-24
Delhi,Delhi,40,,30,32,97,175,147,127,90,45,56,207,154,128,130,141,102,60,245,27,37,53,52,30,40,39,57,39,95,517,58,71,52,87,26,47,38,26,36,,,2024-08-24
Haryana,Hisar,35,,28,31,88,161,117,109,81,44,59,208,143,121,127,138,102,49,243,26,37,48,53,28,37,38,51,39,98,527,58,72,38,83,20,41,36,25,65,,,2024-08-24
Haryana,Karnal,43,,33,42,99,129,126,120,99,45,56,185,125,114,100,113,89,53,180,25,39,44,46,30,39,44,49,42,112,618,64,82,40,88,26,45,47,33,80,,,2024-08-24
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-08-24
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,32,36,46,26,38,62,37,55,105,652,58,96,40,115,59,67,58,26,60,,,2024-08-24
Himachal Pradesh,Shimla,45,,NR,37,95,177,140,121,92,48,60,220,172,140,129,NR,NR,57,213,28,50,55,50,35,NR,38,NR,38,103,603,58,80,40,143,40,50,50,32,52,,,2024-08-24
Himachal Pradesh,Mandi,43,,NR,34,87,177,137,120,88,44,47,220,165,129,122,141,115,48,270,28,37,44,45,32,NR,34,NR,34,116,676,62,72,37,143,43,95,64,28,49,,,2024-08-24
Himachal Pradesh,Dharamshala,30,,NR,29,89,172,129,119,89,45,40,NR,165,134,137,NR,NR,49,230,28,34,45,60,33,NR,34,55,35,98,590,59,70,40,90,34,48,33,31,60,,,2024-08-24
Himachal Pradesh,Solan,40,,NR,33,93,174,133,112,86,46,50,220,164,133,121,141,NR,52,220,28,35,53,33,33,37,34,NR,34,111,522,59,78,44,133,38,72,60,35,53,,,2024-08-24
Himachal Pradesh,Una,42,,NR,32,91,167,124,113,89,43,66,NR,154,134,129,NR,NR,49,235,27,31,53,44,36,NR,34,NR,32,89,605,57,83,35,93,37,48,39,29,54,,,2024-08-24
Himachal Pradesh,Bilaspur-hp,45,,NR,31,97,180,142,116,89,46,60,NR,144,134,119,NR,NR,50,323,27,35,55,43,32,NR,33,58,33,98,617,58,84,50,90,19,NR,33,24,54,,,2024-08-24
Himachal Pradesh,Chamba,37,,NR,35,98,176,133,120,90,50,55,NR,168,134,130,NR,NR,48,232,29,35,55,53,41,58,38,68,37,88,643,58,79,43,111,33,50,40,34,59,,,2024-08-24
Himachal Pradesh,Hamirpur-HP,41,,NR,32,99,177,137,116,83,45,65,NR,168,135,NR,NR,NR,53,265,28,42,48,52,36,67,37,NR,37,97,450,22,78,42,98,29,48,42,30,52,,,2024-08-24
Himachal Pradesh,Kullu,42,,NR,34,95,175,136,125,88,49,40,NR,169,134,118,137,NR,55,213,28,40,58,58,NR,NR,35,NR,35,110,528,58,75,42,100,24,78,38,27,54,,,2024-08-24
Himachal Pradesh,Sirmour,45,,22,36,88,180,140,110,90,45,50,214,170,137,141,141,108,42,273,27,40,47,58,35,NR,35,NR,40,110,627,58,70,40,92,30,70,32,26,52,,,2024-08-24
