State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-02-15
Average Price,Average Price,42.57,,32.94,38.2,90.39,139.94,121.41,112.84,88.66,45.22,58.6,192.12,168.73,150.47,144.83,156.15,136.94,54.32,268,21.44,25.3,36.16,22.63,38.3,44.07,41.98,54.01,46,98.83,639.05,58.4,80.49,35.78,87.17,38.27,46.68,31.05,17.16,49.86,,,2025-02-15
Maximum Price,Maximum Price,64,,54,71,140,180,161,147,130,60,83,280,223,209,202,211,176,130,520,31,65,77,100,99,90,100,185,103,157,923,120,237,170,160,225,125,69,48,150,,,2025-02-15
Minimum Price,Minimum Price,27,,23,29,71,98,87,85,73,38,40,128,129,92,102,115,91,36,152,10,10,18,5,21,23,30,28,28,34,374,36,43,10,38,11,18,14,9,19,,,2025-02-15
Modal Price,Modal Price,40,,30,35,85,160,120,110,90,44,60,192,165,148,143,159,143,50,235,28,20,40,20,40,40,40,51,40,100,650,60,72,35,80,30,40,30,15,40,,,2025-02-15
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-15
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,15,36,20,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2025-02-15
Delhi,Delhi,38,,36,37,88,120,130,117,87,45,56,207,174,176,163,181,146,60,242,27,18,36,18,30,37,41,54,43,112,515,58,76,35,90,41,39,36,15,30,,,2025-02-15
Haryana,Hisar,40,,29,35,87,145,110,110,80,45,59,216,167,158,156,167,135,50,243,28,20,35,21,27,37,39,53,40,91,569,60,74,40,83,44,39,35,15,62,,,2025-02-15
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-15
