State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-30
Average Price,Average Price,43.26,,31.1,36.66,83.05,154.17,123.1,116.38,93.73,44.66,58.56,192.35,137.36,125.44,121.5,123.67,98.83,52.41,275.14,22.26,22.64,41.26,33.57,,,,,,,,,,,,,,,,,,,2023-12-30
Maximum Price,Maximum Price,70,,52,69,135,210,172,170,153,70,80,262,235,220,189,245,176,167,559,31,70,90,90,,,,,,,,,,,,,,,,,,,2023-12-30
Minimum Price,Minimum Price,26,,21,28,60,87,82,90,70,32,40,115,108,91,98,101,80,36,168,9,9,20,11,,,,,,,,,,,,,,,,,,,2023-12-30
Modal Price,Modal Price,40,,28,35,80,165,120,120,100,44,60,190,130,120,130,120,90,50,250,28,20,30,30,,,,,,,,,,,,,,,,,,,2023-12-30
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-30
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,20,50,50,,,,,,,,,,,,,,,,,,,2023-12-30
Delhi,Delhi,39,,30,32,78,158,140,118,83,45,54,212,145,124,127,135,97,57,243,26,15,38,28,,,,,,,,,,,,,,,,,,,2023-12-30
Haryana,Hisar,34,,26,28,73,158,121,109,79,43,57,194,112,109,115,118,106,41,247,25,12,30,22,,,,,,,,,,,,,,,,,,,2023-12-30
Haryana,Karnal,61,,31,38,86,125,122,121,125,45,66,183,138,138,143,174,133,48,279,30,22,55,40,,,,,,,,,,,,,,,,,,,2023-12-30
