State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-06
Average Price,Average Price,43.25,,30.99,36.19,83.68,154.49,122.88,116.47,94.43,44.76,58.51,192.8,138.69,127.21,125.35,124.52,100.18,53.15,281.6,22.26,24.83,57.34,43.68,,,,,,,,,,,,,,,,,,,2023-12-06
Maximum Price,Maximum Price,70,,58,69,133,213,182,180,153,70,85,263,235,220,197,228,176,167,560,31,70,90,90,,,,,,,,,,,,,,,,,,,2023-12-06
Minimum Price,Minimum Price,23,,21,27,58,87,82,80,70,37,40,124,108,93,96,97,83,35,155,9,11,35,15,,,,,,,,,,,,,,,,,,,2023-12-06
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,186.67,140,120,125,125,100,50,250,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-12-06
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-06
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,29,53,50,,,,,,,,,,,,,,,,,,,2023-12-06
Delhi,Delhi,39,,30,32,87,167,143,118,88,45,54,214,146,126,128,137,99,57,243,26,22,58,50,,,,,,,,,,,,,,,,,,,2023-12-06
Haryana,Hisar,35,,27,30,77,160,110,111,79,45,57,196,122,108,117,136,102,41,244,24,12,42,45,,,,,,,,,,,,,,,,,,,2023-12-06
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,143,143,144,175,134,50,279,30,25,60,60,,,,,,,,,,,,,,,,,,,2023-12-06
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-12-06
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Shimla,42,,NR,36,88,175,145,127,96,49,60,220,166,139,123,NR,NR,54,217,28,23,60,53,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Mandi,40,,NR,34,87,177,140,128,85,48,47,220,167,132,121,150,120,48,270,28,29,51,65,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Dharamshala,28,,NR,30,82,153,125,123,92,45,40,NR,165,137,140,NR,NR,47,217,28,25,60,60,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Solan,40,,NR,32,86,177,134,116,88,47,50,220,163,131,126,135,NR,48,220,28,22,60,50,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Una,39,,NR,30,86,162,126,117,86,45,62,NR,141,121,119,NR,NR,45,229,28,18,54,50,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Bilaspur-hp,44,,NR,31,85,167,132,119,91,48,58,NR,161,130,131,NR,NR,44,318,27,17,60,67,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Chamba,36,,NR,35,85,152,123,120,88,49,55,NR,160,131,121,164,101,47,235,28,25,55,63,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Hamirpur-HP,39,,NR,32,85,162,136,117,93,46,65,NR,163,129,NR,NR,NR,48,265,28,23,53,67,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Kullu,40,,NR,34,87,158,139,117,87,47,40,NR,165,115,115,141,NR,40,230,28,30,70,60,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,42,50,228,165,135,143,155,121,41,327,25,29,65,67,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Kinnaur,40,,NR,35,84,148,124,110,80,50,45,NR,145,127,134,132,NR,42,229,27,28,65,63,,,,,,,,,,,,,,,,,,,2023-12-06
Himachal Pradesh,Lahaul & Spiti,40,,NR,37,90,165,120,110,100,50,70,NR,192,157,NR,NR,NR,55,365,28,40,70,50,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Srinagar,39,,45,58,95,120,120,128,108,50,46,243,143,148,138,187,NR,49,343,28,32,53,55,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Jammu,40,,35,36,90,177,128,120,100,49,50,NR,148,125,125,128,100,49,280,28,23,60,57,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Kupwara,36,,26,33,90,110,110,120,100,60,48,NR,148,145,143,148,142,50,307,24,27,60,48,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-12-06
Jammu and Kashmir,Shopian,40,,54,42,110,137,133,120,110,50,50,NR,150,130,133,120,NR,49,330,28,35,58,65,,,,,,,,,,,,,,,,,,,2023-12-06
