State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-17
Average Price,Average Price,44.76,,30.76,35.96,85.25,154.8,125.51,118.26,93.82,44.7,58.81,188.41,135.66,126.72,123.87,122.9,100.86,53.68,281.28,22.52,29.3,31.61,32.14,,,,,,,,,,,,,,,,,,,2024-05-17
Maximum Price,Maximum Price,75,,67,69,140,203,190,180,158,70,83,262,235,220,180,230,175,167,560,33,75,70,97,,,,,,,,,,,,,,,,,,,2024-05-17
Minimum Price,Minimum Price,25,,22,27,60,87,85,85,70,37,39,120,101,91,98,101,81,36,156,9,11,12,12,,,,,,,,,,,,,,,,,,,2024-05-17
Modal Price,Modal Price,40,,28,35,85,160,120,120,100,44,60,200,135,120,125,122.5,100,50,300,28,30,27.5,30,,,,,,,,,,,,,,,,,,,2024-05-17
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-17
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-17
Delhi,Delhi,40,,29,30,87,173,143,125,90,44,54,207,141,130,128,139,104,58,243,26,28,37,32,,,,,,,,,,,,,,,,,,,2024-05-17
Haryana,Hisar,35,,27,28,80,155,115,105,75,44,57,188,120,110,117,125,100,47,241,24,13,20,32,,,,,,,,,,,,,,,,,,,2024-05-17
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,20,43,30,,,,,,,,,,,,,,,,,,,2024-05-17
