State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-06-13
Average Price,Average Price,42.84,,31.24,36.75,86.54,123.58,116.23,111.33,88.18,45.91,59.02,188.5,171.49,155.93,146.66,160.15,131.67,55.27,271.28,21.32,25.27,26.73,31.87,37.72,43.17,41.56,53.36,46.26,96.81,658.02,58.4,77.34,38.31,87.34,37.72,43.36,28.29,16.26,49.34,,,2025-06-13
Maximum Price,Maximum Price,67,,55,71,140,185,157,148,130,60,83,279,242,231,190,231,182,143,600,32,60,73,107,83,89,70,103,95,170,930,75,120,140,140,107,100,68,42,120,,,2025-06-13
Minimum Price,Minimum Price,24,,22,26,68,95,82,84,74,37,40,150,135,103,113,122,88,35,152,10,11,10,9,23,22,30,31,29,60,477,47,45,16,58,22,26,10,9,20,,,2025-06-13
Modal Price,Modal Price,40,,28,35,80,120,110,110,90,45,60,192,176,145,148,165,132,50,240,20,20,25,30,35,40,40,60,40,90,659,60,84,40,90,30,40,30,15,40,,,2025-06-13
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13
Chandigarh,Chandigarh,42,,33,39,86,125,116,111,88,46,59,211,189,169,163,176,147,55,270,28,22,27,37,37,43,41,54,46,96,714,58,77,38,87,37,45,28,16,49,,,2025-06-13
Delhi,Delhi,40,,34,36,90,130,128,117,90,46,57,198,178,170,161,174,146,59,242,27,20,30,45,30,37,39,53,40,108,527,58,73,43,88,37,35,31,15,38,,,2025-06-13
Haryana,Hisar,39,,28,33,85,132,110,106,80,45,61,212,164,158,158,173,136,49,243,28,19,22,23,26,37,39,58,40,91,615,60,76,40,81,43,39,35,15,58,,,2025-06-13
Haryana,Karnal,41,,24,32,84,150,120,120,90,45,70,187,157,172,132,176,140,45,260,29,20,20,23,24,40,30,70,34,90,689,60,96,40,90,39,40,26,13,70,,,2025-06-13
Haryana,Panchkula,40,,30,41,87,135,122,116,93,47,63,196,156,129,130,136,100,54,211,27,27,40,30,26,38,32,55,40,85,607,54,70,30,80,35,40,35,20,51,,,2025-06-13
Haryana,Gurgaon,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-06-13
Himachal Pradesh,Shimla,42,,NR,35,83,130,138,115,84,48,60,220,192,170,154,NR,NR,52,230,30,30,30,40,38,NR,39,NR,40,108,666,58,66,40,87,38,42,26,17,50,,,2025-06-13
Himachal Pradesh,Mandi,38,,NR,35,82,127,130,111,82,48,50,226,191,170,152,169,NR,48,270,30,21,30,30,36,NR,38,NR,37,105,676,60,72,30,87,43,43,28,16,57,,,2025-06-13
Himachal Pradesh,Dharamshala,32,,NR,29,84,132,130,119,89,47,40,NR,192,175,170,NR,NR,51,230,28,20,30,40,32,NR,34,55,40,93,590,59,70,30,97,49,42,34,15,60,,,2025-06-13
Himachal Pradesh,Solan,36,,NR,33,80,121,125,107,81,47,57,203,191,172,148,176,NR,52,230,30,22,22,37,34,35,37,NR,37,102,608,60,80,40,87,42,37,33,19,53,,,2025-06-13
Himachal Pradesh,Una,43,,NR,31,81,116,119,111,87,47,69,NR,159,177,136,NR,NR,55,232,29,21,27,35,34,NR,34,NR,33,92,677,59,85,29,97,53,36,29,15,48,,,2025-06-13
Himachal Pradesh,Bilaspur-hp,35,,NR,34,82,120,127,113,85,47,64,NR,161,172,152,NR,NR,47,235,29,20,25,59,30,NR,35,58,35,84,688,60,84,30,86,32,32,29,12,55,,,2025-06-13
