State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-06-21
Average Price,Average Price,44.73,,31.05,36.03,88.23,161.29,126.64,118.95,94.2,44.91,59.17,188.77,139.94,126.93,123.76,123.38,100.45,54.66,279.5,22.65,32.58,38.67,47.95,,,,,,,,,,,,,,,,,,,2024-06-21
Maximum Price,Maximum Price,77,,64,70,153,207,190,180,166,70,83,262,235,220,180,210,175,175,559,32,77,70,120,,,,,,,,,,,,,,,,,,,2024-06-21
Minimum Price,Minimum Price,25,,22,27,60,87,80,85,71,38,39,118,106,91,99,103,80,36,160,9,12,17,16,,,,,,,,,,,,,,,,,,,2024-06-21
Modal Price,Modal Price,40,,28,35,90,160,120,120,100,44,60,200,140,120,120,115,100,50,300,28,30,40,40,,,,,,,,,,,,,,,,,,,2024-06-21
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-21
Chandigarh,Chandigarh,40,,32,34,95,179,130,125,98,44,62,190,148,120,129,135,105,55,253,28,24,38,35,,,,,,,,,,,,,,,,,,,2024-06-21
Delhi,Delhi,40,,29,31,97,177,147,127,90,44,56,209,148,130,128,139,104,58,243,26,30,50,33,,,,,,,,,,,,,,,,,,,2024-06-21
Haryana,Hisar,32,,27,28,77,160,110,112,75,44,57,186,129,110,116,124,92,49,242,25,22,25,22,,,,,,,,,,,,,,,,,,,2024-06-21
Haryana,Karnal,50,,29,31,87,163,120,112,93,49,67,191,122,111,107,116,96,49,260,26,30,40,30,,,,,,,,,,,,,,,,,,,2024-06-21
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-06-21
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,20,,,,,,,,,,,,,,,,,,,2024-06-21
Himachal Pradesh,Shimla,44,,NR,37,90,180,149,126,95,50,60,210,165,140,129,NR,NR,55,220,28,35,50,30,,,,,,,,,,,,,,,,,,,2024-06-21
Himachal Pradesh,Mandi,43,,NR,34,92,182,144,125,90,46,47,227,167,132,126,145,115,48,270,28,30,40,24,,,,,,,,,,,,,,,,,,,2024-06-21
Himachal Pradesh,Dharamshala,28,,NR,30,86,165,131,125,85,45,40,NR,165,137,138,NR,NR,49,220,28,25,30,30,,,,,,,,,,,,,,,,,,,2024-06-21
Himachal Pradesh,Solan,39,,NR,32,88,169,138,115,83,46,50,214,163,130,119,137,NR,51,220,28,35,43,33,,,,,,,,,,,,,,,,,,,2024-06-21
