State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-11-09
Average Price,Average Price,42.08,,31.77,37.14,85.27,113.05,113.2,108.91,87.68,46.09,58.59,187.14,185.96,154.66,146.01,164.25,133.83,56.36,262.46,21.52,25.71,25.17,36.56,37.07,42.15,40.88,54.7,44.81,95.07,659.17,58.47,77.98,42.95,86.98,36.52,39.99,27.31,15.92,45.89,,,2025-11-09
Maximum Price,Maximum Price,61,,54,71,122,160,152,148,126,60,83,280,242,231,191,231,168,125,560,35,53,60,120,60,62,64,103,100,160,916,82,108,103,125,100,90,60,41,100,,,2025-11-09
Minimum Price,Minimum Price,32,,24,29,70,83,82,79,70,40,40,150,136,118,121,132,100,40,155,10,14,12,14,22,25,31,32,32,61,506,50,49,20,69,22,23,13,10,20,,,2025-11-09
Modal Price,Modal Price,40,,28,35,80,110,110,110,90,45,58,182.5,192,148,143,167.5,132,55,260,22.5,20,25,40,35,40,40,52,40,90,659,60,84,40,85,30,40,29,15,40,,,2025-11-09
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-09
Chandigarh,Chandigarh,42,,34,39,87,116,114,110,89,46,59,211,205,171,164,181,145,56,270,28,25,25,33,37,43,41,53,46,96,733,59,77,39,87,37,41,27,16,50,,,2025-11-09
Delhi,Delhi,42,,32,35,88,110,123,115,90,46,57,201,195,159,154,170,151,60,263,27,25,28,38,35,41,36,44,39,95,566,58,74,50,90,36,30,29,15,45,,,2025-11-09
Haryana,Hisar,39,,29,34,85,118,110,109,87,45,61,205,183,163,149,183,131,54,243,28,27,27,47,27,38,39,62,40,90,608,58,76,50,82,40,39,34,15,68,,,2025-11-09
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-11-09
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-11-09
Haryana,Gurgaon,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-11-09
Himachal Pradesh,Shimla,40,,NR,32,84,110,125,105,84,49,60,NR,220,176,159,NR,NR,51,250,30,30,30,40,37,NR,36,NR,36,108,698,58,72,50,85,38,45,25,18,50,,,2025-11-09
Himachal Pradesh,Mandi,36,,NR,34,81,108,121,110,83,48,50,226,216,174,152,171,NR,52,270,30,26,25,33,35,NR,35,NR,35,97,676,60,74,37,85,40,41,30,16,56,,,2025-11-09
Himachal Pradesh,Dharamshala,32,,NR,29,84,128,124,119,89,47,40,NR,215,163,170,NR,NR,51,230,28,20,30,40,32,NR,34,55,40,93,590,59,70,40,97,49,42,34,15,60,,,2025-11-09
Himachal Pradesh,Solan,37,,NR,34,81,110,119,107,86,48,55,209,211,166,142,181,NR,52,230,30,25,20,33,33,35,37,NR,36,102,611,58,80,40,85,40,36,33,19,47,,,2025-11-09
Himachal Pradesh,Una,40,,NR,31,81,101,103,107,86,47,69,NR,186,170,143,NR,NR,55,224,29,23,28,35,33,NR,34,NR,35,89,665,57,83,29,89,48,34,29,14,55,,,2025-11-09
Himachal Pradesh,Bilaspur-hp,35,,NR,35,82,107,122,111,85,48,64,NR,184,162,136,NR,NR,48,225,29,25,25,40,30,NR,37,58,35,84,703,60,84,37,81,34,28,28,12,43,,,2025-11-09
Himachal Pradesh,Chamba,35,,NR,35,85,122,116,115,85,50,55,NR,180,169,167,NR,NR,55,235,30,30,31,45,42,57,38,68,37,89,659,62,84,45,84,43,38,39,19,56,,,2025-11-09
Himachal Pradesh,Hamirpur-HP,38,,NR,34,76,108,116,107,82,49,67,NR,211,163,147,NR,NR,53,265,30,29,23,38,35,45,36,NR,35,83,579,58,75,33,87,40,37,30,14,47,,,2025-11-09
Himachal Pradesh,Kullu,40,,NR,36,84,113,115,107,84,48,40,NR,215,166,128,NR,NR,47,260,30,20,38,43,NR,NR,36,NR,36,102,701,58,85,57,89,35,34,25,15,60,,,2025-11-09
Himachal Pradesh,Sirmour,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-11-09
