State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-11-26
Average Price,Average Price,43.49,,31.11,36.51,83.36,157.78,123.61,116.84,94.63,44.28,57.49,193.76,138.45,124.32,122.1,123.67,99.12,51.38,273.04,23.02,24.59,57.76,41.97,,,,,,,,,,,,,,,,,,,2023-11-26
Maximum Price,Maximum Price,71,,54,67,133,193,174,165,153,53,76,262,235,220,197,210,170,100,559,31,70,84,85,,,,,,,,,,,,,,,,,,,2023-11-26
Minimum Price,Minimum Price,27,,21,28,60,98,82,90,70,37,40,136,110,90,100,102,83,34,155,9,11,31,11,,,,,,,,,,,,,,,,,,,2023-11-26
Modal Price,Modal Price,40,,28,35,80,160,120,120,90,43,60,198,130,120,115,120,90,50,280,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-11-26
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-26
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,29,53,50,,,,,,,,,,,,,,,,,,,2023-11-26
Delhi,Delhi,39,,30,33,88,173,143,122,90,45,53,214,146,126,126,139,99,57,243,26,27,60,53,,,,,,,,,,,,,,,,,,,2023-11-26
Haryana,Hisar,35,,27,29,77,161,109,108,79,46,57,195,123,109,119,150,97,41,244,25,11,58,47,,,,,,,,,,,,,,,,,,,2023-11-26
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,143,143,144,175,134,50,279,30,23,60,50,,,,,,,,,,,,,,,,,,,2023-11-26
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-11-26
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-11-26
Himachal Pradesh,Shimla,42,,NR,37,88,173,145,127,95,48,60,220,165,140,121,NR,NR,54,217,28,37,50,50,,,,,,,,,,,,,,,,,,,2023-11-26
Himachal Pradesh,Mandi,40,,NR,34,87,180,140,128,85,48,47,220,164,130,119,148,116,48,270,28,35,48,55,,,,,,,,,,,,,,,,,,,2023-11-26
