State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-23
Average Price,Average Price,44.42,,31.24,35.97,88.77,167.8,126.27,117.57,92.31,44.86,59.28,187.42,140.81,125.42,122.36,121.81,99.66,55.38,276.04,22.39,37.83,44.26,73.19,,,,,,,,,,,,,,,,,,,2024-07-23
Maximum Price,Maximum Price,70,,64,70,125,200,175,160,122,70,83,262,230,220,180,210,163,175,520,33,67,80,120,,,,,,,,,,,,,,,,,,,2024-07-23
Minimum Price,Minimum Price,25,,22,28,69,130,80,90,74,38,40,125,110,94,100,104,83,38,160,9,22,28,24,,,,,,,,,,,,,,,,,,,2024-07-23
Modal Price,Modal Price,40,,26,35,90,170,130,120,100,44,60,191.5,150,120,120,117.5,95,50,300,28,35,40,80,,,,,,,,,,,,,,,,,,,2024-07-23
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-23
Chandigarh,Chandigarh,44,,31,36,88,168,127,118,94,45,59,189,141,127,123,123,100,54,278,28,38,44,76,,,,,,,,,,,,,,,,,,,2024-07-23
Delhi,Delhi,40,,30,32,90,177,147,128,90,44,56,207,150,128,130,141,104,60,245,26,40,50,92,,,,,,,,,,,,,,,,,,,2024-07-23
Haryana,Hisar,35,,27,29,81,156,114,108,80,43,59,189,130,110,119,126,93,49,242,25,37,42,90,,,,,,,,,,,,,,,,,,,2024-07-23
Haryana,Karnal,40,,27,30,82,162,115,105,80,43,69,183,117,111,103,111,89,50,232,25,32,41,65,,,,,,,,,,,,,,,,,,,2024-07-23
