State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-19
Average Price,Average Price,44.63,,31.33,36.12,88.46,168.02,126.85,118.07,93,44.87,59.22,188.16,141.02,126.12,123.14,122.62,99.86,54.98,278.44,22.47,37.22,44.15,72.69,,,,,,,,,,,,,,,,,,,2024-07-19
Maximum Price,Maximum Price,70,,64,70,125,194,175,180,130,70,83,250,230,220,180,210,165,160,540,33,93,80,120,,,,,,,,,,,,,,,,,,,2024-07-19
Minimum Price,Minimum Price,24,,22,27,60,130,80,86,73,38,40,120,105,94,100,102,81,35,160,9,14,25,24,,,,,,,,,,,,,,,,,,,2024-07-19
Modal Price,Modal Price,40,,28,35,90,167.5,125,120,100,44,60,170,140,120,120,115,97,50,300,28,35,40,80,,,,,,,,,,,,,,,,,,,2024-07-19
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-19
Chandigarh,Chandigarh,44,,31,36,88,168,127,118,93,45,59,189,141,127,123,123,100,54,278,28,38,44,72,,,,,,,,,,,,,,,,,,,2024-07-19
Delhi,Delhi,40,,30,32,90,177,147,128,90,44,56,207,150,128,130,141,104,60,245,26,40,50,93,,,,,,,,,,,,,,,,,,,2024-07-19
Haryana,Hisar,35,,27,29,81,156,114,108,80,43,59,189,130,110,119,126,93,49,242,25,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-19
Haryana,Karnal,41,,27,30,82,162,115,106,80,43,69,183,117,111,103,111,89,50,232,25,31,41,78,,,,,,,,,,,,,,,,,,,2024-07-19
Haryana,Panchkula,40,,37,39,91,155,114,125,100,45,62,165,150,125,130,140,99,53,210,27,35,40,45,,,,,,,,,,,,,,,,,,,2024-07-19
Haryana,Gurgaon,38,,30,34,89,168,118,119,83,44,56,222,153,123,129,142,104,55,230,20,32,30,43,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Shimla,45,,NR,37,90,182,150,127,96,49,60,214,174,141,129,NR,NR,55,223,28,40,43,57,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Mandi,43,,NR,34,93,187,144,125,90,46,47,227,167,132,126,145,115,48,270,28,35,46,54,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Dharamshala,30,,NR,29,89,175,128,119,89,45,40,NR,172,137,138,NR,NR,49,230,28,33,50,80,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Solan,40,,NR,32,95,173,137,114,88,47,50,220,168,132,122,137,NR,52,220,28,38,50,50,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Una,42,,NR,33,90,179,131,115,85,43,66,NR,154,135,129,NR,NR,49,235,27,29,46,65,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Bilaspur-hp,45,,NR,31,93,180,144,119,89,46,60,NR,165,134,140,NR,NR,51,323,27,40,50,87,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Chamba,36,,NR,35,90,175,132,124,88,50,55,NR,167,145,134,NR,NR,47,228,28,30,47,69,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Hamirpur-HP,41,,NR,32,90,181,131,116,87,45,65,NR,169,138,NR,NR,NR,51,259,28,38,48,82,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Kullu,39,,NR,32,92,177,135,109,88,47,40,NR,165,137,119,137,NR,53,223,28,33,50,80,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Sirmour,45,,22,36,88,170,125,105,100,45,50,200,157,134,150,143,116,41,327,27,29,42,73,,,,,,,,,,,,,,,,,,,2024-07-19
Himachal Pradesh,Kinnaur,42,,NR,36,93,183,147,124,87,48,50,NR,155,143,123,NR,NR,51,229,27,40,57,77,,,,,,,,,,,,,,,,,,,2024-07-19
