State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-02-29
Average Price,Average Price,44.04,,30.89,36.1,83.48,148.88,123.53,116.77,93.41,44.38,58.76,190.02,135.02,124.93,122.62,123.19,98.8,52.62,281.04,22.39,22.37,33.26,30.8,,,,,,,,,,,,,,,,,,,2024-02-29
Maximum Price,Maximum Price,75,,62,69,139,204,179,180,157,70,83,262,235,220,185,240,175,167,560,33,65,77,88,,,,,,,,,,,,,,,,,,,2024-02-29
Minimum Price,Minimum Price,25,,21,27,60,87,82,81,69,34,37,115,103,90,93,95,77,35,157,9,9,17,8,,,,,,,,,,,,,,,,,,,2024-02-29
Modal Price,Modal Price,40,,28,32,80,160,120,120,100,44,60,200,130,120,125,120,92,50,300,28,20,30,20,,,,,,,,,,,,,,,,,,,2024-02-29
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-29
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,60,190,150,128,130,145,105,52,277,27,12,37,45,,,,,,,,,,,,,,,,,,,2024-02-29
Delhi,Delhi,40,,29,31,78,157,140,120,85,44,54,209,133,119,122,133,98,57,248,26,17,40,43,,,,,,,,,,,,,,,,,,,2024-02-29
Haryana,Hisar,35,,27,29,74,151,105,105,75,42,57,191,118,104,115,123,101,41,241,24,12,23,33,,,,,,,,,,,,,,,,,,,2024-02-29
Haryana,Karnal,63,,32,39,86,126,120,122,125,46,66,180,135,135,143,175,132,43,279,30,18,45,29,,,,,,,,,,,,,,,,,,,2024-02-29
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-02-29
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Shimla,43,,NR,37,85,165,142,123,95,50,60,214,165,129,121,NR,NR,55,218,28,20,40,50,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Mandi,42,,NR,32,78,164,138,124,80,46,47,224,159,123,119,143,116,47,270,28,12,30,40,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Dharamshala,28,,NR,30,82,153,128,127,93,45,40,NR,159,137,138,NR,NR,47,220,28,24,28,50,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Solan,41,,NR,32,80,159,130,114,85,45,50,214,159,129,117,135,NR,49,220,28,15,35,40,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Una,39,,NR,31,83,152,126,122,86,42,62,NR,141,129,117,NR,NR,46,224,28,17,32,36,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Bilaspur-hp,44,,NR,30,80,160,132,114,87,46,58,NR,161,128,131,NR,NR,43,318,27,15,30,42,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Chamba,36,,NR,35,83,156,130,120,89,50,55,NR,163,132,126,NR,NR,44,235,28,21,35,44,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Hamirpur-HP,39,,NR,30,82,149,120,117,88,45,65,NR,165,135,NR,NR,NR,47,259,28,21,30,38,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Kullu,39,,NR,30,81,167,132,109,83,45,40,NR,157,115,115,141,NR,42,230,28,20,30,50,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Sirmour,37,,21,34,79,110,130,108,96,45,50,228,165,135,143,155,121,41,327,25,29,37,42,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Kinnaur,40,,NR,35,84,148,131,110,80,50,45,NR,136,127,134,132,NR,42,229,27,28,40,50,,,,,,,,,,,,,,,,,,,2024-02-29
Himachal Pradesh,Lahaul & Spiti,40,,NR,37,90,165,120,110,100,50,70,NR,170,150,NR,NR,NR,55,NR,28,40,50,60,,,,,,,,,,,,,,,,,,,2024-02-29
Jammu and Kashmir,Srinagar,39,,39,48,103,115,115,140,110,50,48,NR,138,135,135,163,NR,50,310,28,30,40,48,,,,,,,,,,,,,,,,,,,2024-02-29
Jammu and Kashmir,Jammu,43,,30,34,80,172,133,120,100,46,50,NR,148,130,127,142,103,49,290,28,22,30,38,,,,,,,,,,,,,,,,,,,2024-02-29
