State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-02-14
Average Price,Average Price,44.6,,31.04,36.07,83.22,148.85,123.59,116.49,94.04,44.41,58.7,190.27,135.21,125.55,122.71,123.86,98.61,53.09,282.88,22.18,22.43,32.58,32.65,,,,,,,,,,,,,,,,,,,2024-02-14
Maximum Price,Maximum Price,70,,62,69,136,207,175,156,157,70,83,262,235,220,189,240,176,167,560,33,70,80,88,,,,,,,,,,,,,,,,,,,2024-02-14
Minimum Price,Minimum Price,27,,21,27,60,87,85,81,70,37,37,124,103,90,93,93,78,36,168,9,7,16,10,,,,,,,,,,,,,,,,,,,2024-02-14
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,44.5,60,200,135,120,125,120,90,50,200,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-02-14
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-14
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,12,37,45,,,,,,,,,,,,,,,,,,,2024-02-14
Delhi,Delhi,40,,29,31,80,157,143,122,87,44,54,211,143,119,126,133,98,57,248,26,15,32,38,,,,,,,,,,,,,,,,,,,2024-02-14
Haryana,Hisar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-02-14
Haryana,Karnal,63,,32,39,86,126,121,124,125,46,66,180,138,135,143,175,132,43,279,30,18,48,29,,,,,,,,,,,,,,,,,,,2024-02-14
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-02-14
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Shimla,42,,NR,37,85,165,143,122,95,50,60,214,164,129,121,NR,NR,55,218,28,16,30,40,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Mandi,40,,NR,32,80,167,135,122,83,46,47,220,159,122,119,143,116,50,270,28,14,30,42,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Dharamshala,28,,NR,30,80,153,127,125,93,45,40,NR,159,137,138,NR,NR,47,220,28,25,30,40,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Solan,40,,NR,32,81,157,128,113,83,45,50,214,161,129,117,135,NR,49,220,28,12,27,40,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Una,39,,NR,31,79,141,121,116,86,43,62,NR,141,119,117,NR,NR,46,224,28,15,30,35,,,,,,,,,,,,,,,,,,,2024-02-14
Himachal Pradesh,Bilaspur-hp,44,,NR,31,80,162,132,114,87,47,58,NR,161,128,131,NR,NR,43,318,27,12,30,42,,,,,,,,,,,,,,,,,,,2024-02-14
