State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-08-21
Average Price,Average Price,41.65,,29.95,35.25,77.34,138.85,115.39,111.57,92.26,43.29,58.17,192.3,141,129.68,129.27,128.48,103.14,52.08,278.26,22.24,24.52,31.4,82.12,,,,,,,,,,,,,,,,,,,2023-08-21
Maximum Price,Maximum Price,65,,59,67,132,180,158,165,143,70,85,270,258,220,205,244,170,143,558,32,60,67,200,,,,,,,,,,,,,,,,,,,2023-08-21
Minimum Price,Minimum Price,23,,21,25,54,73,65,75,67,36,40,130,110,93,100,107,83,34,149,9,11,10,31,,,,,,,,,,,,,,,,,,,2023-08-21
Modal Price,Modal Price,37.5,,26,32,70,140,110,110,90,42,60,200,140,125,120,130,100,50,240,28,20,30,60,,,,,,,,,,,,,,,,,,,2023-08-21
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-21
Chandigarh,Chandigarh,41,,30,35,74,132,112,110,93,43,58,190,154,130,136,156,112,51,275,27,25,30,70,,,,,,,,,,,,,,,,,,,2023-08-21
Delhi,Delhi,39,,28,31,80,160,128,115,88,41,53,218,143,130,131,144,106,60,243,26,27,37,68,,,,,,,,,,,,,,,,,,,2023-08-21
Haryana,Hisar,35,,25,27,68,143,101,98,84,NR,NR,202,122,111,113,185,108,NR,NR,NR,18,23,99,,,,,,,,,,,,,,,,,,,2023-08-21
Haryana,Karnal,56,,27,38,80,120,115,115,115,44,66,183,154,144,144,174,139,50,276,30,20,30,130,,,,,,,,,,,,,,,,,,,2023-08-21
