State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-28
Average Price,Average Price,43.77,,31.29,35.91,88.88,168.21,126.58,117.21,91.59,44.4,58.7,186.37,139.9,122.86,119.29,119.5,98.3,53.48,261.32,22.79,37.15,42.87,66.61,,,,,,,,,,,,,,,,,,,2024-07-28
Maximum Price,Maximum Price,69,,52,64,116,190,167,155,118,60,80,242,190,170,173,198,140,97,480,30,64,80,130,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-07-28
Minimum Price,Minimum Price,29,,22,28,70,124,88,95,74,39,40,132,113,94,99,99,83,38,160,9,23,28,23,,,,,,,,,,,,,,,,,,,2024-07-28
Modal Price,Modal Price,38,,27.5,32,90,170,130,120,90,44,60,192,130,122.5,120,125,98,50,280,28,40,40,80,,,,,,,,,,,,,,,,,,,2024-07-28
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-28
Chandigarh,Chandigarh,44,,31,36,88,168,127,118,93,45,59,189,141,127,123,123,100,54,278,28,38,44,77,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-07-28
Delhi,Delhi,40,,30,32,90,175,147,128,90,44,56,207,150,128,130,141,104,58,245,26,40,50,77,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-07-28
Haryana,Hisar,35,,27,29,81,156,114,108,80,43,59,189,130,110,119,126,93,49,242,25,37,43,85,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-07-28
Haryana,Karnal,40,,27,30,82,162,115,105,80,43,69,183,117,111,103,111,89,50,232,25,32,41,62,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-07-28
