State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-11-24
Average Price,Average Price,43.16,,32.34,37.49,94.7,159.9,124.77,114.75,89.48,44.63,58.57,196,169.42,145.43,145.39,152,131.87,54.41,264.56,22.31,36.14,54.65,49.23,36.24,43.11,40.24,53.45,44.04,101.08,626.91,57.57,79.12,42.28,89.15,37.32,49.09,32.61,19.22,48.23,,,2024-11-24
Maximum Price,Maximum Price,68,,58,65,145,189,160,150,140,60,85,272,212,188,173,211,166,130,520,30,61,82,127,58,73,80,100,100,145,875,116,220,100,160,225,118,69,50,112,,,2024-11-24
Minimum Price,Minimum Price,27,,24,29,73,117,85,87,75,39,39,143,131,98,106,105,91,37,154,10,20,24,20,21,22,30,26,28,49,392,35,48,15,42,17,20,16,11,19,,,2024-11-24
Modal Price,Modal Price,40,,30,35,92.5,160,120,115,90,45,60,187,176,143,137,155,148,50,219,28,32.5,60,40,40,40,40,50,40,100,625,58,72,40,80,30,40,30,15,40,,,2024-11-24
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-24
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2024-11-24
Delhi,Delhi,38,,30,35,92,153,135,122,90,45,56,216,178,167,162,163,141,60,245,27,33,58,45,29,38,40,55,43,115,515,58,73,40,90,42,38,37,15,33,,,2024-11-24
Haryana,Hisar,39,,29,33,98,161,112,112,80,45,59,220,169,158,156,151,135,51,243,26,36,59,62,27,37,39,53,40,99,562,60,72,42,83,49,39,36,15,72,,,2024-11-24
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-11-24
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-11-24
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,27,55,85,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2024-11-24
Himachal Pradesh,Shimla,44,,NR,37,96,167,141,122,90,49,60,231,198,159,150,NR,NR,54,210,28,40,55,57,37,NR,38,NR,39,107,595,58,72,38,95,42,46,25,17,53,,,2024-11-24
Himachal Pradesh,Mandi,43,,NR,40,95,165,142,118,85,48,47,227,196,157,147,155,121,50,270,28,43,58,54,33,NR,36,NR,34,110,676,58,72,34,85,46,41,31,16,55,,,2024-11-24
Himachal Pradesh,Dharamshala,30,,NR,29,98,162,133,120,88,45,40,NR,192,153,149,NR,NR,49,230,28,35,60,50,32,NR,34,55,35,98,590,59,70,40,90,49,48,34,15,60,,,2024-11-24
Himachal Pradesh,Solan,39,,NR,34,99,164,129,112,84,46,50,231,197,152,140,159,NR,51,220,28,37,53,60,34,37,39,NR,38,108,573,58,82,30,88,51,39,34,19,60,,,2024-11-24
Himachal Pradesh,Una,42,,NR,34,94,131,117,107,83,46,69,NR,175,160,148,NR,NR,51,262,27,32,59,50,39,NR,37,NR,36,109,613,59,83,19,93,39,38,38,15,55,,,2024-11-24
Himachal Pradesh,Bilaspur-hp,46,,NR,36,96,163,141,118,86,47,60,NR,169,166,NR,NR,NR,47,344,27,40,60,63,32,NR,40,58,39,103,677,58,84,33,81,32,31,30,13,55,,,2024-11-24
Himachal Pradesh,Chamba,36,,NR,35,100,174,133,120,90,50,55,NR,193,168,151,NR,NR,50,240,29,39,66,60,41,56,38,69,37,88,645,58,83,37,111,54,52,40,22,59,,,2024-11-24
