State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-01
Average Price,Average Price,43.1,,31.07,36.28,83.81,155.36,123.04,116.54,94.42,44.77,58.29,193.02,138.34,126.24,123.64,124.09,99.8,53.24,282.64,22.54,25.26,57.97,44.25,,,,,,,,,,,,,,,,,,,2023-12-01
Maximum Price,Maximum Price,71,,58,70,133,211,175,180,153,70,85,263,258,220,200,244,176,167,560,31,70,90,90,,,,,,,,,,,,,,,,,,,2023-12-01
Minimum Price,Minimum Price,27,,21,27,58,87,83,87,70,37,40,122,108,92,95,97,83,34,155,9,11,37,14,,,,,,,,,,,,,,,,,,,2023-12-01
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,190,130,120,110,120,90,50,280,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-12-01
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-01
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,44,60,192,150,128,130,148,107,52,277,27,29,53,50,,,,,,,,,,,,,,,,,,,2023-12-01
Delhi,Delhi,39,,30,33,88,170,143,118,90,45,53,214,146,126,126,139,99,57,243,26,25,60,53,,,,,,,,,,,,,,,,,,,2023-12-01
Haryana,Hisar,34,,27,30,78,168,113,108,81,46,57,208,126,107,119,151,101,41,258,25,12,55,48,,,,,,,,,,,,,,,,,,,2023-12-01
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,143,143,144,175,134,50,279,30,23,60,50,,,,,,,,,,,,,,,,,,,2023-12-01
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-12-01
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,NR,NR,185,165,130,137,163,100,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Shimla,41,,NR,36,88,175,145,127,95,49,60,220,166,139,123,NR,NR,54,217,28,26,70,67,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Mandi,40,,NR,34,87,177,140,128,85,48,47,220,164,130,119,148,116,48,270,28,29,46,65,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Dharamshala,28,,NR,30,82,154,124,121,92,45,40,NR,165,138,141,NR,NR,47,217,28,25,60,60,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Solan,40,,NR,32,86,177,134,116,88,47,50,220,163,131,126,135,NR,48,220,28,23,63,50,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Una,39,,NR,30,86,162,126,117,86,45,62,NR,141,121,119,NR,NR,45,229,28,21,57,59,,,,,,,,,,,,,,,,,,,2023-12-01
Himachal Pradesh,Bilaspur-hp,44,,NR,31,85,167,132,119,91,48,58,NR,161,130,131,NR,NR,44,318,27,20,60,70,,,,,,,,,,,,,,,,,,,2023-12-01
