State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-09-08
Average Price,Average Price,43.25,,31.01,35.96,91.79,163.45,123.91,114.5,88.81,44.34,58.1,180.82,139.7,121.92,117.4,118.86,99.75,53.71,258.57,22.16,35.71,48.55,40.66,38.2,45.11,38.77,56.12,42.81,99.05,614.08,56.9,75.13,43.13,91.38,34.9,52.47,35.15,23.15,49.25,,,2024-09-08
Maximum Price,Maximum Price,63,,50,65,120,190,160,141,115,60,80,236,209,163,157,190,129,130,520,30,60,70,120,249,199,80,120,90,145,850,120,220,87,171,89,120,80,64,308,,,2024-09-08
Minimum Price,Minimum Price,30,,22,28,70,119,85,88,73,39,40,120,109,94,92,105,87,40,150,10,21,27,10,17,21,29,25,28,41,80,20,43,10,41,16,20,17,10,18,,,2024-09-08
Modal Price,Modal Price,40,,28,35,90,160,125,110,87.5,44,60,180,139,120,117.5,119,98,50,210,27,35,50,40,40,40,35,60,40,100,650,58,72,40,100,30,40,30,15,45,,,2024-09-08
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-08
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,37,46,50,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Delhi,Delhi,40,,30,33,98,173,143,127,90,45,56,207,154,130,130,141,107,60,245,28,38,60,45,30,39,38,57,39,107,508,58,71,52,88,42,47,38,16,33,,,2024-09-08
Haryana,Hisar,35,,28,32,97,160,117,110,80,44,59,208,146,121,127,138,102,50,243,26,37,55,50,28,37,38,51,40,102,537,58,72,42,83,50,41,39,14,65,,,2024-09-08
Haryana,Karnal,42,,31,35,99,119,115,120,100,43,42,190,120,113,100,115,95,49,150,25,34,51,45,27,35,40,64,46,115,602,53,83,36,109,34,43,53,29,80,,,2024-09-08
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,32,36,46,26,38,62,37,55,105,652,58,96,40,115,59,67,58,26,60,,,2024-09-08
Himachal Pradesh,Shimla,45,,NR,37,95,175,140,118,90,48,60,220,170,138,129,NR,NR,55,213,28,43,60,57,37,NR,38,NR,38,106,603,58,75,40,100,87,45,32,20,53,,,2024-09-08
Himachal Pradesh,Mandi,43,,NR,34,94,177,137,120,88,44,47,220,165,131,122,141,115,48,270,28,42,55,43,32,NR,34,NR,34,116,676,62,72,38,83,46,39,31,16,54,,,2024-09-08
Himachal Pradesh,Dharamshala,30,,NR,29,94,172,129,119,89,45,40,NR,165,134,137,NR,NR,49,230,28,34,55,50,33,NR,34,55,35,98,590,59,70,40,90,34,48,33,31,60,,,2024-09-08
Himachal Pradesh,Solan,40,,NR,33,96,175,132,111,86,46,50,220,164,134,123,141,NR,52,220,28,37,55,37,35,37,35,NR,34,111,522,58,78,42,81,48,41,33,19,53,,,2024-09-08
Himachal Pradesh,Una,42,,NR,31,99,163,119,112,87,45,66,NR,154,133,129,NR,NR,49,247,27,31,54,38,34,NR,35,NR,34,105,613,57,83,18,89,39,34,36,19,54,,,2024-09-08
Himachal Pradesh,Bilaspur-hp,45,,NR,31,102,177,142,117,89,46,60,NR,143,134,119,NR,NR,50,323,27,37,57,40,32,NR,33,58,33,105,617,58,84,33,82,34,35,36,13,57,,,2024-09-08
Himachal Pradesh,Chamba,37,,NR,35,104,176,133,120,90,50,55,NR,171,134,130,NR,NR,48,232,29,32,59,43,41,58,38,68,37,88,643,58,79,41,111,33,50,40,34,59,,,2024-09-08
Himachal Pradesh,Hamirpur-HP,41,,NR,32,100,177,132,118,81,46,65,NR,168,133,NR,NR,NR,52,265,28,39,52,43,36,58,36,NR,34,97,450,58,78,38,88,33,48,35,16,52,,,2024-09-08
Himachal Pradesh,Kullu,42,,NR,34,101,177,139,124,89,47,40,NR,167,132,116,137,NR,50,213,28,40,60,40,NR,NR,35,NR,35,107,537,58,80,44,92,41,36,31,15,55,,,2024-09-08
Himachal Pradesh,Sirmour,45,,22,36,88,180,140,110,90,45,50,214,168,136,145,143,110,42,273,28,38,47,38,35,NR,35,NR,40,110,627,58,70,40,83,33,60,32,24,52,,,2024-09-08
Himachal Pradesh,Kinnaur,42,,NR,36,92,172,129,123,80,48,50,NR,155,143,123,NR,NR,50,229,27,37,60,57,NR,NR,35,NR,39,96,543,52,87,50,85,36,45,36,16,57,,,2024-09-08
Himachal Pradesh,Lahaul & Spiti,44,,NR,41,93,170,135,95,100,45,50,NR,184,163,NR,NR,NR,51,480,28,40,60,62,NR,NR,36,NR,37,85,600,45,75,60,100,38,47,31,18,72,,,2024-09-08
Jammu and Kashmir,Srinagar,42,,39,46,90,172,140,127,113,52,50,NR,153,130,132,147,NR,60,287,28,40,60,47,NR,NR,50,NR,41,127,623,58,73,37,93,78,77,49,16,120,,,2024-09-08
Jammu and Kashmir,Jammu,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Kupwara,45,,34,38,88,NR,118,120,103,55,51,NR,132,130,125,132,123,48,300,28,42,49,45,NR,NR,34,NR,39,117,648,59,69,45,84,79,49,49,25,117,,,2024-09-08
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Samba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-08
