State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-11-26
Average Price,Average Price,43.49,,31.99,37.05,94.93,160.92,124.62,115.74,90.28,44.87,58.65,194.78,168.16,144.27,142.77,150.67,130.4,55.07,270.8,21.96,37.53,55.56,51.11,37.48,44.4,41.32,53.79,45.95,100.91,631.37,57.92,80.89,44.95,89.96,37.56,50.87,33.52,19.85,49.61,,,2024-11-26
Maximum Price,Maximum Price,68,,58,70,145,193,173,160,160,60,85,275,221,209,198,253,166,130,520,31,70,100,127,120,90,83,100,100,165,894,120,237,160,160,225,125,152,50,140,,,2024-11-26
Minimum Price,Minimum Price,27,,22,29,70,117,85,87,73,34,39,132,124,92,92,108,90,35,154,9,20,24,19,21,22,30,26,28,43,335,32,43,16,34,16,20,16,9,19,,,2024-11-26
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,45,60,176,181,143,154,159,144,50,200,27,40,60,50,40,40,40,50,40,100,650,58,72,40,80,30,40,30,15,40,,,2024-11-26
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-26
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,52,60,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2024-11-26
Delhi,Delhi,38,,30,35,93,150,138,118,90,45,56,216,178,167,161,163,141,60,245,27,35,53,50,29,38,40,55,43,115,515,58,73,43,90,42,38,37,15,33,,,2024-11-26
Haryana,Hisar,39,,29,33,98,161,112,112,80,45,59,220,169,158,156,151,135,51,243,26,36,59,58,27,37,39,53,40,99,564,60,72,42,83,49,39,36,15,72,,,2024-11-26
Haryana,Karnal,44,,31,34,97,176,126,126,96,45,56,215,159,159,147,163,130,56,272,26,34,58,49,28,35,35,64,35,103,672,60,78,38,81,37,38,31,15,76,,,2024-11-26
Haryana,Panchkula,38,,28,38,88,165,120,115,88,45,62,190,140,115,125,130,100,53,210,27,35,45,60,26,38,32,55,40,85,607,54,70,30,80,35,40,50,25,51,,,2024-11-26
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,26,53,83,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2024-11-26
Himachal Pradesh,Shimla,44,,NR,37,96,167,141,122,90,49,60,231,198,159,150,NR,NR,54,210,28,40,55,57,37,NR,38,NR,39,107,595,58,72,40,95,42,46,25,17,52,,,2024-11-26
Himachal Pradesh,Mandi,43,,NR,40,95,165,142,118,85,48,47,227,198,161,152,159,121,50,270,28,43,58,54,33,NR,36,NR,34,110,676,58,72,34,85,46,41,31,16,55,,,2024-11-26
Himachal Pradesh,Dharamshala,30,,NR,29,97,160,134,121,90,47,40,NR,192,153,149,NR,NR,51,230,28,35,60,50,32,NR,34,55,35,98,590,59,70,40,90,49,48,34,15,60,,,2024-11-26
Himachal Pradesh,Solan,39,,NR,34,99,164,129,112,84,46,50,231,197,152,140,159,NR,51,220,28,37,50,60,34,37,39,NR,38,108,573,58,82,32,88,51,39,34,19,60,,,2024-11-26
Himachal Pradesh,Una,42,,NR,34,94,131,117,107,83,46,69,NR,175,160,148,NR,NR,51,262,27,32,53,49,39,NR,37,NR,36,109,613,59,83,20,93,39,38,38,15,55,,,2024-11-26
Himachal Pradesh,Bilaspur-hp,46,,NR,36,96,163,141,118,86,47,60,NR,169,170,161,NR,NR,47,344,27,40,53,60,32,NR,40,58,39,103,677,58,84,33,81,32,31,30,13,52,,,2024-11-26
Himachal Pradesh,Chamba,36,,NR,35,99,174,133,119,90,50,55,NR,193,168,151,NR,NR,50,240,29,39,63,60,42,54,38,67,37,87,643,58,82,38,111,52,50,40,23,59,,,2024-11-26
Himachal Pradesh,Hamirpur-HP,41,,NR,36,94,157,126,116,84,47,65,NR,192,161,146,NR,NR,48,260,28,38,52,57,37,52,38,NR,36,103,495,58,76,37,83,36,38,29,15,53,,,2024-11-26
Himachal Pradesh,Kullu,41,,NR,40,104,170,130,120,88,47,40,NR,197,165,144,137,NR,48,240,29,37,70,60,NR,NR,41,NR,41,112,545,59,90,50,88,39,38,34,15,62,,,2024-11-26
