State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-09-12
Average Price,Average Price,42.26,,29.96,35.23,80.65,145.53,117.12,113.64,93.45,43.57,58.2,192.53,140.03,128.89,126.95,127.56,102.63,52.98,279.81,22.14,24.6,33.53,40.46,,,,,,,,,,,,,,,,,,,2023-09-12
Maximum Price,Maximum Price,65,,59,67,133,188,166,173,147,70,80,270,258,220,200,244,198,143,558,35,60,65,123,,,,,,,,,,,,,,,,,,,2023-09-12
Minimum Price,Minimum Price,27,,21,26,54,75,70,80,70,36,40,125,108,93,96,107,83,35,155,9,13,14,12,,,,,,,,,,,,,,,,,,,2023-09-12
Modal Price,Modal Price,40,,26,30,80,150,110,120,90,42,60,200,140,125,120,120,100,50,270,28,20,30,40,,,,,,,,,,,,,,,,,,,2023-09-12
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-12
Chandigarh,Chandigarh,41,,30,35,74,132,112,110,93,43,58,190,154,130,136,156,112,51,275,27,25,45,30,,,,,,,,,,,,,,,,,,,2023-09-12
Delhi,Delhi,39,,28,31,87,167,132,118,91,42,53,218,145,129,128,143,101,60,247,26,25,38,33,,,,,,,,,,,,,,,,,,,2023-09-12
Haryana,Hisar,34,,26,28,79,161,118,107,98,42,57,199,119,110,114,157,108,49,251,25,15,17,47,,,,,,,,,,,,,,,,,,,2023-09-12
Haryana,Karnal,56,,27,38,81,121,117,117,117,44,66,183,152,144,144,173,139,50,276,30,20,43,48,,,,,,,,,,,,,,,,,,,2023-09-12
Haryana,Panchkula,30,,26,31,54,137,92,94,84,43,58,173,134,145,118,140,107,43,225,28,17,21,90,,,,,,,,,,,,,,,,,,,2023-09-12
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,20,60,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Shimla,42,,NR,35,82,152,142,125,87,46,60,220,176,143,132,NR,NR,48,212,28,40,40,34,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Mandi,38,,NR,34,84,156,135,125,90,44,47,216,166,138,129,165,123,50,270,28,35,38,35,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Dharamshala,28,,NR,30,77,145,119,109,93,43,40,NR,167,143,148,NR,NR,44,217,28,25,35,40,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Solan,38,,NR,29,80,154,122,109,87,43,49,214,169,134,130,137,NR,49,230,28,37,36,33,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Una,42,,NR,32,79,142,119,110,87,44,60,NR,149,125,125,NR,NR,44,237,28,21,35,29,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Bilaspur-hp,43,,NR,30,82,146,124,116,86,44,58,NR,168,138,137,NR,NR,45,318,27,38,40,30,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Chamba,35,,NR,33,85,142,124,121,84,46,55,NR,165,142,136,164,101,45,228,28,22,35,42,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Hamirpur-HP,39,,NR,30,82,154,125,111,95,44,65,NR,172,139,NR,NR,NR,49,265,28,35,37,27,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Kullu,40,,NR,32,82,157,124,111,90,44,40,NR,165,126,121,141,NR,45,230,28,25,40,30,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,42,50,228,165,135,143,155,121,41,327,25,29,24,58,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Kinnaur,40,,NR,33,78,150,103,101,81,44,45,NR,147,138,132,NR,141,44,206,27,30,47,50,,,,,,,,,,,,,,,,,,,2023-09-12
Himachal Pradesh,Lahaul & Spiti,36,,NR,35,80,140,130,130,100,50,70,NR,193,172,NR,NR,NR,55,303,28,40,50,60,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Srinagar,40,,39,57,95,120,118,120,103,50,45,243,155,146,135,198,NR,49,355,28,30,40,48,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Jammu,36,,29,35,82,153,125,125,100,45,50,NR,157,135,138,158,103,52,290,28,25,35,33,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Kupwara,37,,26,33,88,110,110,113,100,60,48,NR,150,148,145,150,142,48,307,24,25,45,55,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Samba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-09-12
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-09-12
