State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2026-02-22
Average Price,Average Price,42.13,,31.95,37.59,84.22,119.51,116.1,109.65,87.9,45.94,58.52,193.24,185.84,154.93,150.79,174.6,137.42,55.85,264.33,21.9,20.32,25.67,28.47,37.42,43.28,40.92,55.03,44.76,95,678.41,58.74,82.18,38.37,86.77,36.9,39.72,27.66,15.86,46.3,24.33,37.67,2026-02-22
Maximum Price,Maximum Price,63,,54,68,125,160,150,148,120,60,82,275,257,230,203,224,172,133,560,37,55,67,120,70,65,68,103,100,160,934,74,125,83,127,100,90,60,40,100,50,70,2026-02-22
Minimum Price,Minimum Price,28,,24,29,71,89,88,81,70,42,40,156,136,118,118,125,100,40,155,10,6,12,9,23,26,28,31,31,68,510,45,49,18,58,21,23,13,10,23,15,18,2026-02-22
Modal Price,Modal Price,40,,28,34,80,120,120,110,90,45,59,183,181,166,150,176,132,55,240,30,15,25,20,35,40,40,54.33,40,90,769,60,84,40,80,35,40,25,15,40,20,40,2026-02-22
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-22
Chandigarh,Chandigarh,43,,35,40,87,115,114,110,89,46,59,211,208,171,164,182,145,57,270,28,25,25,40,38,43,42,54,47,96,731,59,79,43,87,37,41,28,16,49,30,40,2026-02-22
Delhi,Delhi,42,,33,34,87,123,128,113,90,47,57,202,194,167,171,194,154,57,233,28,16,32,32,35,39,39,48,40,95,629,58,72,47,93,36,30,30,14,48,29,53,2026-02-22
Haryana,Hisar,40,,30,34,85,122,110,110,88,45,61,203,181,165,151,181,132,55,243,28,19,27,37,27,38,39,62,40,90,623,59,76,50,82,40,39,34,15,68,25,47,2026-02-22
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Haryana,Gurgaon,39,,32,34,81,144,NR,119,86,45,57,NR,186,NR,153,185,119,55,300,26,12,25,35,25,28,35,37,45,85,534,60,62,25,90,36,50,30,16,70,50,50,2026-02-22
Himachal Pradesh,Shimla,40,,NR,32,85,117,124,110,85,50,60,225,218,174,157,NR,NR,52,250,30,17,25,30,30,NR,36,NR,35,107,707,58,88,30,85,38,43,25,17,50,22,62,2026-02-22
Himachal Pradesh,Mandi,36,,NR,34,81,111,125,110,84,48,55,222,214,175,155,174,NR,53,270,30,14,25,40,34,NR,37,NR,38,100,676,60,82,30,85,40,43,28,16,60,27,44,2026-02-22
Himachal Pradesh,Dharamshala,35,,NR,29,84,124,124,116,86,48,44,NR,213,163,165,NR,NR,53,235,28,22,30,30,32,NR,34,55,40,93,590,59,96,40,97,49,42,34,15,60,30,40,2026-02-22
Himachal Pradesh,Solan,38,,NR,34,77,114,120,110,89,48,55,209,214,172,152,181,NR,51,230,30,18,28,30,35,37,37,NR,38,102,626,59,81,37,88,39,33,34,17,46,29,53,2026-02-22
Himachal Pradesh,Una,39,,NR,33,83,101,115,109,91,45,71,NR,180,166,158,NR,NR,51,227,29,15,29,34,33,NR,35,NR,34,89,692,58,84,37,95,44,34,28,15,53,25,47,2026-02-22
Himachal Pradesh,Bilaspur-hp,40,,NR,35,78,115,124,117,86,48,64,NR,173,174,164,NR,NR,47,200,29,15,28,32,30,NR,37,58,37,81,725,58,108,33,85,37,29,26,12,50,25,47,2026-02-22
Himachal Pradesh,Chamba,35,,NR,35,86,125,123,120,89,50,55,NR,196,168,163,NR,NR,55,240,30,20,33,39,42,57,38,68,37,90,632,62,84,38,84,43,38,39,19,56,36,51,2026-02-22
Himachal Pradesh,Hamirpur-HP,38,,NR,33,72,117,109,110,81,48,68,NR,211,161,162,NR,NR,49,265,30,19,27,33,35,43,36,NR,35,83,619,58,93,32,87,39,37,28,14,52,27,44,2026-02-22
Himachal Pradesh,Kullu,40,,NR,36,84,116,117,108,84,49,40,NR,220,169,137,NR,NR,50,260,30,23,30,40,NR,NR,37,NR,37,102,690,58,100,42,89,32,30,20,12,55,30,53,2026-02-22
Himachal Pradesh,Sirmour,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Himachal Pradesh,Kinnaur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Himachal Pradesh,Lahaul & Spiti,45,,NR,43,102,120,119,121,102,54,52,NR,198,175,NR,NR,NR,54,480,28,32,38,37,NR,NR,36,NR,35,82,600,62,98,39,82,34,34,27,15,56,32,37,2026-02-22
Jammu and Kashmir,Srinagar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Jammu,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Kupwara,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Samba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Baramulla,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Punjab,Amritsar,40,,28,32,82,135,135,112,90,45,57,220,198,165,148,188,NR,55,270,29,15,29,32,36,38,40,60,40,92,666,60,73,40,93,41,30,28,13,41,24,46,2026-02-22
Punjab,Ludhiana,38,,27,36,83,127,128,115,98,46,62,218,194,161,145,189,NR,55,280,29,12,33,32,34,48,39,62,46,92,604,52,80,48,90,37,42,23,19,47,28,48,2026-02-22
Punjab,Bathinda,40,,28,32,82,137,132,110,90,45,57,220,192,163,149,187,132,55,273,29,13,28,33,32,38,40,60,40,90,666,60,72,35,88,40,30,27,14,43,25,45,2026-02-22
Punjab,Barnala,40,,27,32,83,122,122,113,92,47,64,220,176,165,134,172,115,50,277,30,11,31,30,30,37,40,NR,43,90,692,59,75,40,92,40,36,26,14,50,30,40,2026-02-22
Punjab,Hoshiarpur,36,,28,35,79,111,109,106,114,51,71,212,195,165,132,133,128,56,271,25,13,26,33,39,28,44,65,46,82,623,55,78,40,99,49,45,34,15,63,25,43,2026-02-22
Punjab,Faridkot,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Punjab,Mansa,40,,27,33,87,133,130,118,92,45,62,NR,179,167,147,174,133,57,278,29,14,30,30,38,40,39,62,38,92,659,60,90,40,92,40,35,30,16,48,27,50,2026-02-22
Punjab,Sri Muktsar Sahib,40,,27,33,82,127,128,113,88,45,63,207,165,156,134,176,117,50,283,28,15,27,30,29,47,36,63,36,88,604,57,72,32,90,38,33,25,12,48,25,42,2026-02-22
Punjab,Dera Bassi,40,,27,32,87,130,133,120,93,46,61,NR,179,167,148,NR,NR,57,267,28,15,25,35,40,40,35,65,40,88,681,60,82,37,95,41,34,32,16,48,27,41,2026-02-22
Punjab,Sangrur,40,,28,32,80,131,129,110,88,46,60,231,198,171,173,176,153,49,263,30,12,25,35,35,45,40,67,40,88,710,58,84,40,90,40,45,30,15,45,30,30,2026-02-22
Punjab,Ropar,40,,27,33,87,135,133,118,92,46,61,218,178,165,148,NR,132,58,278,29,15,27,30,37,42,39,62,40,90,674,60,87,38,93,42,33,31,15,43,27,43,2026-02-22
Punjab,Amargarh,40,,28,32,80,133,130,110,85,47,60,236,190,170,170,174,159,48,250,28,12,25,30,36,45,40,NR,40,85,710,60,84,40,95,40,50,27,15,45,30,30,2026-02-22
Punjab,Fatehgarh Sahib,45,,35,40,83,132,122,110,100,43,60,212,176,177,150,176,109,53,287,27,20,25,45,28,45,28,65,38,87,552,53,75,39,95,45,53,35,17,48,23,30,2026-02-22
Punjab,Ferozepur,40,,27,33,80,128,123,112,92,45,66,220,175,164,138,190,131,57,277,30,15,25,30,33,42,40,53,40,93,619,58,92,38,84,45,33,27,13,47,24,44,2026-02-22
Punjab,Kapurthala,39,,30,39,72,130,120,108,91,44,60,222,185,170,146,183,146,57,283,30,12,30,32,38,47,39,57,37,93,681,56,80,38,91,31,35,34,12,48,25,48,2026-02-22
Uttar Pradesh,Lucknow,38,,30,35,77,115,110,105,76,45,60,207,176,148,154,154,143,45,250,20,10,20,20,30,32,38,55,39,90,613,58,84,35,88,37,39,26,15,40,20,40,2026-02-22
Uttar Pradesh,Kanpur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Uttar Pradesh,Varanasi,43,,29,38,87,124,123,103,83,49,67,211,186,167,168,185,154,64,258,21,14,25,22,43,61,40,NR,42,103,727,59,79,32,78,36,37,26,18,62,22,36,2026-02-22
Uttar Pradesh,Agra,42,,30,33,74,114,90,90,74,45,68,208,194,167,170,189,167,51,251,27,13,25,20,27,39,40,NR,41,95,779,62,96,33,89,50,40,41,16,40,20,50,2026-02-22
Uttar Pradesh,Jhansi,50,,29,35,82,133,125,110,87,50,60,209,169,165,141,196,126,53,233,21,20,28,27,30,37,38,60,43,97,659,58,96,37,90,38,38,30,15,40,25,43,2026-02-22
Uttar Pradesh,Meerut,38,,29,37,88,116,114,84,82,48,64,165,161,160,159,164,163,49,263,19,11,25,37,38,35,36,64,35,98,643,60,69,39,75,35,34,29,16,52,19,41,2026-02-22
Uttar Pradesh,Allahabad,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2026-02-22
Uttar Pradesh,Gorakhpur,37,,25,34,79,115,119,112,79,45,54,192,182,146,145,147,119,55,225,22,20,21,28,37,33,35,49,36,94,595,57,85,37,79,31,39,24,16,57,25,31,2026-02-22
Uttar Pradesh,Saharanpur,38,,29,33,82,111,108,108,85,45,57,NR,186,150,145,152,126,54,243,21,12,32,24,31,NR,36,NR,38,90,579,57,75,38,80,32,36,25,14,45,23,38,2026-02-22
