State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-03
Average Price,Average Price,44.4,,30.64,35.87,84.24,152.77,124.63,117.59,93.13,44.41,58.63,188.64,135.88,126.22,124.41,123.39,101.91,52.81,280.65,22.38,28.27,31.16,32.75,,,,,,,,,,,,,,,,,,,2024-05-03
Maximum Price,Maximum Price,75,,67,69,140,203,180,180,158,70,83,262,235,220,180,230,175,167,560,31,70,70,97,,,,,,,,,,,,,,,,,,,2024-05-03
Minimum Price,Minimum Price,25,,22,27,60,87,80,83,70,37,39,110,105,91,100,101,83,36,156,8,11,15,12,,,,,,,,,,,,,,,,,,,2024-05-03
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,44,60,200,130,120,120,114,100,50,300,28,30,30,30,,,,,,,,,,,,,,,,,,,2024-05-03
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-03
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-03
Delhi,Delhi,38,,29,31,87,170,147,122,90,44,54,209,143,132,132,131,105,57,243,26,27,35,40,,,,,,,,,,,,,,,,,,,2024-05-03
Haryana,Hisar,32,,28,30,75,145,105,105,75,42,57,190,120,115,120,120,100,44,243,25,13,22,31,,,,,,,,,,,,,,,,,,,2024-05-03
Haryana,Karnal,67,,33,39,88,126,123,124,125,47,67,183,136,144,145,175,133,49,280,30,20,43,33,,,,,,,,,,,,,,,,,,,2024-05-03
Haryana,Panchkula,35,,33,36,82,134,101,110,95,44,60,151,127,128,111,154,91,52,213,27,25,55,32,,,,,,,,,,,,,,,,,,,2024-05-03
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,25,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Shimla,44,,NR,37,88,169,148,125,95,50,60,214,165,139,124,NR,NR,55,220,28,33,32,40,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Mandi,42,,NR,34,81,158,146,123,82,46,47,224,163,136,129,142,115,45,270,28,20,32,34,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Dharamshala,28,,NR,30,80,154,134,128,90,45,40,NR,159,137,138,NR,NR,47,220,28,25,30,30,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Solan,40,,NR,32,83,160,135,116,85,46,50,214,161,133,122,137,NR,47,220,28,27,30,30,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Una,43,,NR,32,87,155,142,121,89,45,64,NR,143,137,129,NR,NR,50,225,27,24,31,36,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Bilaspur-hp,44,,NR,32,81,157,133,119,89,46,58,NR,158,136,139,NR,NR,46,318,27,25,30,40,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Chamba,36,,NR,35,85,166,131,123,87,50,55,NR,158,140,130,NR,NR,48,228,28,25,35,45,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Hamirpur-HP,41,,NR,32,84,165,132,119,82,46,65,NR,160,145,NR,NR,NR,49,259,28,27,33,38,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Kullu,39,,NR,32,85,169,137,114,84,46,40,NR,159,137,121,137,NR,42,220,28,30,40,40,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Sirmour,42,,22,35,80,127,127,107,98,45,50,228,165,135,143,155,121,41,327,25,27,37,42,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Kinnaur,40,,NR,36,80,149,121,118,87,47,45,NR,144,131,117,NR,NR,45,229,27,28,40,50,,,,,,,,,,,,,,,,,,,2024-05-03
Himachal Pradesh,Lahaul & Spiti,44,,NR,35,91,161,115,90,100,51,51,NR,187,165,NR,NR,NR,52,480,28,41,52,51,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Srinagar,43,,38,50,95,150,145,140,100,50,45,NR,145,135,130,180,NR,48,290,28,40,33,50,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Jammu,48,,30,35,87,177,137,127,103,51,50,NR,148,137,127,137,108,49,297,28,28,37,38,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Poonch,44,,29,38,77,118,119,110,100,48,64,NR,172,153,165,170,156,46,306,20,20,36,46,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Kupwara,36,,26,34,90,110,110,120,100,60,48,NR,148,145,143,148,142,50,307,24,22,37,40,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Shopian,40,,43,45,120,120,118,110,118,48,47,NR,153,143,145,145,NR,50,345,28,40,40,50,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Samba,60,,28,34,80,170,140,120,100,45,55,NR,120,125,120,130,105,50,300,28,25,30,40,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Ramban,60,,NR,35,85,153,120,117,100,50,60,NR,150,137,122,NR,NR,52,320,25,30,37,50,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Baramulla,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Amritsar,34,,26,35,78,175,120,115,98,45,54,215,125,115,110,120,NR,49,240,26,22,32,40,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Ludhiana,37,,24,32,87,170,135,115,100,43,60,200,132,117,122,130,NR,55,320,27,22,28,35,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Bathinda,40,,24,29,85,168,143,120,97,44,57,NR,NR,NR,NR,NR,NR,55,287,25,30,30,42,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Barnala,40,,23,28,87,162,128,115,91,44,54,208,120,120,112,120,96,44,317,28,19,30,33,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Hoshiarpur,34,,27,32,90,140,115,120,110,43,62,200,120,140,125,140,110,64,263,20,20,25,40,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Faridkot,42,,23,32,87,163,137,127,97,45,55,233,122,127,117,132,98,52,313,28,27,28,38,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Mansa,41,,24,27,92,127,110,100,98,50,51,NR,117,118,127,NR,NR,53,270,28,20,28,30,,,,,,,,,,,,,,,,,,,2024-05-03
Punjab,Sri Muktsar Sahib,41,,26,31,82,163,120,118,93,43,63,203,110,108,113,112,97,47,250,26,27,32,47,,,,,,,,,,,,,,,,,,,2024-05-03
