State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-01-26
Average Price,Average Price,43.96,,31.29,36.58,82,149.74,122.37,115.89,93.5,44.29,57.82,188.1,134.79,123.55,120.59,123.16,97.63,51.61,277.6,22.88,21.64,34.59,30.42,,,,,,,,,,,,,,,,,,,2024-01-26
Maximum Price,Maximum Price,70,,54,67,135,193,164,155,153,60,80,262,218,220,180,225,175,167,547,31,70,80,70,,,,,,,,,,,,,,,,,,,2024-01-26
Minimum Price,Minimum Price,23,,21,27,60,87,85,87,70,38,40,122,110,88,95,104,83,36,157,9,8,15,11,,,,,,,,,,,,,,,,,,,2024-01-26
Modal Price,Modal Price,40,,28,35,80,145,120,120,90,45,60,180,135,120,110,112,90,50,216.67,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-01-26
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-26
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,12,40,40,,,,,,,,,,,,,,,,,,,2024-01-26
Delhi,Delhi,40,,29,31,80,153,140,118,85,44,54,211,145,119,125,133,98,58,248,26,15,38,33,,,,,,,,,,,,,,,,,,,2024-01-26
Haryana,Hisar,34,,27,29,70,142,107,105,75,43,57,189,120,103,115,123,102,41,243,24,12,28,27,,,,,,,,,,,,,,,,,,,2024-01-26
Haryana,Karnal,62,,32,38,86,125,122,123,125,45,66,180,135,135,143,174,133,43,279,30,18,48,31,,,,,,,,,,,,,,,,,,,2024-01-26
Haryana,Panchkula,35,,33,36,81,133,102,111,94,45,59,151,128,127,111,153,91,51,218,26,24,55,30,,,,,,,,,,,,,,,,,,,2024-01-26
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-01-26
Himachal Pradesh,Shimla,42,,NR,37,87,167,140,121,97,50,60,220,168,136,121,NR,NR,55,218,28,20,38,40,,,,,,,,,,,,,,,,,,,2024-01-26
Himachal Pradesh,Mandi,40,,NR,34,82,172,137,125,83,46,47,220,156,121,115,141,114,50,270,28,15,35,35,,,,,,,,,,,,,,,,,,,2024-01-26
Himachal Pradesh,Dharamshala,28,,NR,30,83,153,127,127,93,45,40,NR,159,137,138,NR,NR,47,220,28,25,40,40,,,,,,,,,,,,,,,,,,,2024-01-26
Himachal Pradesh,Solan,40,,NR,32,82,166,133,113,91,45,50,214,159,127,121,135,NR,50,220,28,12,32,40,,,,,,,,,,,,,,,,,,,2024-01-26
Himachal Pradesh,Una,39,,NR,31,79,141,121,116,86,43,62,NR,141,119,117,NR,NR,46,224,28,15,36,44,,,,,,,,,,,,,,,,,,,2024-01-26
