State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-04-08
Average Price,Average Price,42.8,,31.6,37.38,87.49,130.5,119.01,112.06,88.24,45.68,58.61,190.5,168.94,152.72,146.17,159.19,138.29,54.47,270.39,21.28,23.53,30.59,21.06,37.53,43.34,41.94,54.2,46.26,97.24,641.82,58.01,75.57,34.87,87.58,37.76,45.51,29.53,16.7,50.23,,,2025-04-08
Maximum Price,Maximum Price,63,,58,71,140,184,156,150,130,60,80,279,234,209,192,211,182,130,520,31,57,80,100,92,90,80,105,100,145,930,74,120,100,170,122,125,69,48,152,,,2025-04-08
Minimum Price,Minimum Price,27,,22,27,70,92,85,82,71,38,40,132,130,96,101,115,91,36,150,10,10,14,6,23,22,30,28,28,60,403,44,52,10,51,20,23,14,9,23,,,2025-04-08
Modal Price,Modal Price,40,,28,35,82.5,120,120,110,90,45,56,176,165,154,154,165,143,50,240,20,20,30,20,35,40,40,50,40,100,600,60,72,30,80,30,40,30,15,40,,,2025-04-08
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-08
Chandigarh,Chandigarh,44,,30,35,88,157,120,111,88,46,58,188,148,131,126,126,100,52,260,28,20,35,22,29,40,50,52,54,119,564,52,75,33,87,46,46,31,18,44,,,2025-04-08
Delhi,Delhi,36,,33,36,89,128,120,117,88,45,56,201,167,176,165,178,141,58,240,27,18,31,22,30,37,39,53,40,112,524,58,73,42,90,39,36,34,15,35,,,2025-04-08
Haryana,Hisar,40,,28,36,87,139,110,105,80,45,60,216,165,158,156,169,135,49,243,28,19,31,21,27,37,39,56,40,91,584,60,74,40,83,44,39,35,15,58,,,2025-04-08
Haryana,Karnal,41,,24,34,84,137,120,110,85,43,70,201,167,172,132,165,136,42,260,28,14,23,15,23,38,37,69,35,80,609,62,96,30,78,48,40,35,13,70,,,2025-04-08
Haryana,Panchkula,41,,30,42,92,145,125,118,92,47,63,196,154,118,128,133,100,54,211,27,25,40,30,26,38,32,55,40,85,607,54,70,30,80,35,40,35,20,51,,,2025-04-08
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,42,56,222,153,123,129,142,104,55,227,20,17,26,20,25,37,35,37,36,92,550,58,96,35,70,37,33,26,15,65,,,2025-04-08
Himachal Pradesh,Shimla,45,,NR,37,94,138,130,115,80,48,60,220,198,170,154,NR,NR,53,223,28,20,30,30,38,NR,38,NR,40,108,644,58,72,30,90,43,46,25,17,65,,,2025-04-08
Himachal Pradesh,Mandi,43,,NR,37,86,140,133,117,84,48,49,231,195,166,153,161,NR,50,270,30,16,35,31,33,NR,36,NR,32,105,676,60,72,32,85,45,43,28,16,60,,,2025-04-08
Himachal Pradesh,Dharamshala,30,,NR,29,86,138,132,120,89,47,40,NR,192,165,170,NR,NR,51,230,28,20,34,25,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-04-08
Himachal Pradesh,Solan,41,,NR,38,88,140,127,111,84,47,57,220,193,165,143,176,NR,50,240,30,18,30,25,35,37,41,NR,41,110,600,59,82,37,87,59,38,33,20,58,,,2025-04-08
Himachal Pradesh,Una,43,,NR,36,81,117,113,111,83,46,69,NR,166,186,146,NR,NR,55,237,30,19,30,28,36,NR,37,NR,38,99,659,59,85,27,99,48,32,31,15,58,,,2025-04-08
Himachal Pradesh,Bilaspur-hp,46,,NR,37,83,132,139,114,86,48,62,NR,163,182,156,NR,NR,46,344,29,15,32,30,32,NR,39,58,40,93,699,60,84,30,80,32,33,30,12,49,,,2025-04-08
Himachal Pradesh,Chamba,38,,NR,35,83,140,120,110,84,50,55,NR,192,174,152,NR,NR,52,240,29,22,37,30,42,56,38,69,37,89,648,58,83,30,73,56,51,41,23,61,,,2025-04-08
Himachal Pradesh,Hamirpur-HP,41,,NR,36,75,118,115,112,82,47,65,NR,189,178,156,NR,NR,47,265,28,22,28,27,37,48,38,NR,38,97,495,60,78,30,85,39,38,30,15,55,,,2025-04-08
Himachal Pradesh,Kullu,40,,NR,38,85,130,122,110,85,49,40,NR,192,168,144,137,NR,43,240,30,27,33,30,NR,NR,40,NR,41,118,703,60,80,40,88,35,35,29,15,63,,,2025-04-08
Himachal Pradesh,Sirmour,47,,30,39,91,141,129,107,91,47,50,212,183,154,150,146,108,45,273,28,23,42,30,35,NR,35,NR,36,100,627,58,70,39,91,33,45,32,20,52,,,2025-04-08
Himachal Pradesh,Kinnaur,38,,NR,43,97,126,133,117,80,48,50,NR,180,172,148,186,NR,43,257,27,30,40,33,NR,NR,42,NR,45,97,558,58,80,45,93,47,42,33,14,57,,,2025-04-08
Himachal Pradesh,Lahaul & Spiti,46,,NR,44,95,165,137,120,105,54,51,NR,198,165,NR,NR,NR,57,480,28,40,48,43,NR,NR,36,NR,36,83,600,55,83,57,87,30,35,26,15,81,,,2025-04-08
Jammu and Kashmir,Srinagar,44,,40,46,86,172,142,118,110,51,50,NR,192,144,146,170,NR,57,293,28,26,41,29,NR,NR,47,NR,45,117,663,60,60,45,83,49,66,30,16,90,,,2025-04-08
Jammu and Kashmir,Jammu,48,,36,40,88,118,115,118,93,49,51,NR,183,168,164,152,118,56,302,30,20,32,20,36,58,57,68,60,103,564,60,84,41,87,47,46,34,18,52,,,2025-04-08
Jammu and Kashmir,Poonch,56,,35,46,115,184,125,120,115,50,73,NR,206,192,192,NR,NR,52,333,30,28,40,33,NR,NR,45,NR,55,122,683,60,84,43,85,51,31,27,15,118,,,2025-04-08
Jammu and Kashmir,Kupwara,46,,35,43,100,NR,130,120,102,58,50,NR,187,176,152,178,126,51,347,30,29,41,43,NR,NR,35,NR,48,117,660,60,73,48,83,25,49,31,14,98,,,2025-04-08
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-04-08
