State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-01-01
Average Price,Average Price,43.03,,30.99,36.19,82.66,152.34,121.98,115.27,93.44,44.29,57.8,190.93,137.13,125.45,124.04,124.41,99.17,51.49,272.83,22.41,22.31,39.5,32.37,,,,,,,,,,,,,,,,,,,2024-01-01
Maximum Price,Maximum Price,70,,54,69,135,209,172,157,153,70,80,262,235,220,185,245,170,167,559,31,70,90,90,,,,,,,,,,,,,,,,,,,2024-01-01
Minimum Price,Minimum Price,26,,21,27,60,87,82,80,70,32,40,115,108,91,98,101,80,25,157,9,9,18,10,,,,,,,,,,,,,,,,,,,2024-01-01
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,44,60,200,131.67,120,115,115,100,50,250,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-01-01
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-01
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,16,40,40,,,,,,,,,,,,,,,,,,,2024-01-01
Delhi,Delhi,39,,30,32,78,158,140,118,83,45,54,212,145,124,127,135,97,57,243,26,15,37,28,,,,,,,,,,,,,,,,,,,2024-01-01
Haryana,Hisar,34,,26,28,73,158,121,109,79,43,57,194,112,109,115,118,106,41,247,25,11,27,20,,,,,,,,,,,,,,,,,,,2024-01-01
Haryana,Karnal,61,,31,38,86,125,122,121,125,45,66,183,138,138,143,174,133,48,279,30,22,55,40,,,,,,,,,,,,,,,,,,,2024-01-01
Haryana,Panchkula,35,,33,36,81,133,102,111,94,45,59,151,128,127,111,153,91,51,218,26,24,56,30,,,,,,,,,,,,,,,,,,,2024-01-01
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-01-01
