State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-05-12
Average Price,Average Price,42.68,,31.24,36.75,86.67,126.17,117.54,111.52,88.04,45.75,59.04,189.02,169.67,154.98,147.97,161.25,135.71,54.65,268.11,21.21,24.48,27.07,22.51,37.27,42.64,41.54,54.4,45.93,96.9,653.37,58.06,75.45,35.49,87.43,37.02,44.84,28.92,16.4,49.2,,,2025-05-12
Maximum Price,Maximum Price,64,,55,68,140,190,153,150,130,62,82,264,242,220,196,209,176,120,520,31,55,60,100,86,85,80,200,100,150,927,75,120,100,185,100,125,69,45,120,,,2025-05-12
Minimum Price,Minimum Price,26,,22,26,70,96,81,84,72,38,40,148,130,103,101,115,88,38,150,10,11,11,8,23,22,30,31,28,61,477,45,45,10,52,21,25,12,9,22,,,2025-05-12
Modal Price,Modal Price,40,,28,35,80,120,120,110,90,45,55,190,165,164,154,165,134.67,50,240,20,20,20,20,35,40,40,52,40,90,651,60,72,30,80,30,40,30,15,50,,,2025-05-12
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-12
Chandigarh,Chandigarh,42,,32,38,86,129,118,110,88,46,58,211,189,143,163,170,141,52,268,28,20,27,21,36,42,41,54,46,98,661,58,76,35,87,38,46,30,17,50,,,2025-05-12
Delhi,Delhi,40,,34,34,90,132,127,120,90,46,57,202,165,176,163,178,149,58,238,27,20,30,21,30,37,39,53,40,111,528,58,72,38,89,38,34,33,15,38,,,2025-05-12
Haryana,Hisar,40,,28,34,85,133,110,105,80,45,61,214,163,158,157,171,136,49,243,28,17,22,22,26,37,39,56,40,91,602,60,76,39,81,44,39,35,15,58,,,2025-05-12
Haryana,Karnal,44,,24,33,84,139,119,115,89,45,70,172,154,176,140,169,135,48,264,28,17,20,18,23,38,35,69,33,90,640,60,96,32,74,39,37,32,13,66,,,2025-05-12
Haryana,Panchkula,40,,30,42,87,135,122,115,92,47,63,196,154,118,128,133,100,54,211,27,25,40,30,26,38,32,55,40,85,607,54,70,30,80,35,40,35,20,51,,,2025-05-12
Haryana,Gurgaon,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-05-12
Himachal Pradesh,Shimla,42,,NR,35,83,135,135,113,80,48,60,214,192,172,154,NR,NR,52,230,28,20,25,30,38,NR,39,NR,41,108,666,58,68,30,90,39,43,26,17,50,,,2025-05-12
Himachal Pradesh,Mandi,39,,NR,35,84,135,133,115,84,48,50,231,191,166,152,165,NR,48,270,30,15,28,26,33,NR,36,NR,32,105,676,60,72,30,85,43,43,28,16,60,,,2025-05-12
Himachal Pradesh,Dharamshala,30,,NR,29,88,138,132,119,89,47,40,NR,192,175,170,NR,NR,51,230,28,20,30,25,32,NR,34,55,40,93,590,59,70,30,97,49,42,34,15,60,,,2025-05-12
Himachal Pradesh,Solan,38,,NR,36,82,130,122,108,83,47,57,203,191,172,147,181,NR,50,235,30,18,22,23,34,35,39,NR,39,105,608,60,81,35,88,44,37,32,19,58,,,2025-05-12
Himachal Pradesh,Una,43,,NR,32,80,115,109,107,83,46,69,NR,153,177,137,NR,NR,55,232,29,20,30,21,35,NR,35,NR,35,102,685,59,85,26,105,52,35,29,15,49,,,2025-05-12
Himachal Pradesh,Bilaspur-hp,35,,NR,35,82,127,133,113,85,47,64,NR,162,181,155,NR,NR,46,235,29,20,23,28,30,NR,38,58,38,91,699,60,84,30,85,32,32,29,12,47,,,2025-05-12
Himachal Pradesh,Chamba,35,,NR,35,81,129,120,110,84,50,55,NR,188,181,163,NR,NR,52,240,29,21,31,33,42,59,38,70,37,90,651,58,84,28,67,48,45,40,20,60,,,2025-05-12
Himachal Pradesh,Hamirpur-HP,39,,NR,34,82,122,125,112,84,47,65,NR,188,180,155,NR,NR,46,265,29,21,23,27,37,45,38,NR,38,97,495,60,78,27,85,39,37,30,15,52,,,2025-05-12
Himachal Pradesh,Kullu,40,,NR,35,80,132,120,107,84,49,40,NR,190,172,141,139,NR,43,247,30,25,30,35,NR,NR,39,NR,39,118,703,60,80,40,89,35,34,28,15,60,,,2025-05-12
Himachal Pradesh,Sirmour,40,,30,30,91,141,129,107,91,44,50,212,176,174,146,146,108,47,273,28,22,23,30,35,NR,35,NR,36,100,615,58,70,39,91,33,45,32,20,57,,,2025-05-12
Himachal Pradesh,Kinnaur,38,,NR,39,81,126,133,117,86,47,50,NR,200,183,148,NR,NR,43,257,27,30,30,38,NR,NR,42,NR,45,97,559,58,80,40,93,47,42,30,14,57,,,2025-05-12
Himachal Pradesh,Lahaul & Spiti,43,,NR,45,97,161,132,97,98,54,51,NR,197,153,NR,NR,NR,54,480,28,40,40,40,NR,NR,36,NR,36,82,600,55,77,58,87,29,35,27,15,71,,,2025-05-12
Jammu and Kashmir,Srinagar,44,,40,46,87,172,142,120,117,52,50,NR,198,149,150,171,NR,57,298,28,32,40,40,NR,NR,47,NR,44,117,663,60,62,48,89,49,66,30,16,88,,,2025-05-12
Jammu and Kashmir,Jammu,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-05-12
Jammu and Kashmir,Poonch,59,,35,48,120,190,130,125,119,55,73,NR,211,197,196,NR,NR,50,338,30,32,43,51,NR,NR,48,NR,57,122,685,60,84,48,87,53,32,28,16,120,,,2025-05-12
Jammu and Kashmir,Kupwara,46,,35,43,100,NR,130,120,102,62,50,NR,187,176,152,178,126,52,367,30,28,37,41,NR,NR,35,NR,48,117,664,62,72,46,81,24,49,31,14,97,,,2025-05-12
