State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-05-24
Average Price,Average Price,44.8,,30.59,35.83,85.66,156.04,125.76,118.07,93.67,44.69,58.83,188.8,135.43,126.14,123.74,122.99,100.6,53.62,281.31,22.33,29.61,31.88,33.27,,,,,,,,,,,,,,,,,,,2024-05-24
Maximum Price,Maximum Price,75,,67,69,155,203,190,172,159,70,83,262,235,220,180,230,175,167,560,31,72,70,107,,,,,,,,,,,,,,,,,,,2024-05-24
Minimum Price,Minimum Price,25,,22,27,60,87,85,85,70,37,39,100,101,91,98,102,79,35,163,9,12,13,12,,,,,,,,,,,,,,,,,,,2024-05-24
Modal Price,Modal Price,40,,28,35,85,160,120,120,100,44,60,200,135,120,120,115,100,50,300,28,30,30,30,,,,,,,,,,,,,,,,,,,2024-05-24
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-24
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,20,33,40,,,,,,,,,,,,,,,,,,,2024-05-24
Delhi,Delhi,40,,29,30,87,173,142,123,90,44,54,207,141,130,128,139,104,58,243,26,25,37,28,,,,,,,,,,,,,,,,,,,2024-05-24
Haryana,Hisar,33,,27,28,75,148,111,104,74,43,57,190,120,110,120,125,100,48,242,25,17,20,25,,,,,,,,,,,,,,,,,,,2024-05-24
Haryana,Karnal,67,,33,39,88,126,123,124,125,45,67,183,136,144,145,175,133,50,280,30,20,43,30,,,,,,,,,,,,,,,,,,,2024-05-24
Haryana,Panchkula,35,,33,36,82,134,101,110,95,44,60,151,127,128,111,154,91,52,213,27,25,55,32,,,,,,,,,,,,,,,,,,,2024-05-24
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,25,25,,,,,,,,,,,,,,,,,,,2024-05-24
Himachal Pradesh,Shimla,44,,NR,37,90,177,148,125,95,50,60,209,165,139,129,NR,NR,55,220,28,38,33,30,,,,,,,,,,,,,,,,,,,2024-05-24
Himachal Pradesh,Mandi,43,,NR,34,83,163,144,121,85,46,47,227,158,132,126,145,115,45,270,28,28,33,22,,,,,,,,,,,,,,,,,,,2024-05-24
