State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-01-03
Average Price,Average Price,43.28,,32.35,37.42,93.36,156.16,123.73,113.84,89.37,44.62,58.73,194.03,168.97,146.62,142.92,154.09,134.7,54.55,271.76,22.05,33.57,42.56,37.07,37.78,44.5,41.67,53.96,46.07,100.3,635.67,58.39,82.43,42.16,88.94,37.97,48.14,32.28,18.46,49.51,,,2025-01-03
Maximum Price,Maximum Price,65,,57,71,140,193,170,150,130,60,85,279,221,209,194,209,176,130,520,31,80,90,103,120,120,83,102,100,165,930,120,233,160,165,225,112,69,50,140,,,2025-01-03
Minimum Price,Minimum Price,27,,22,29,70,84,85,85,74,37,39,132,126,93,102,115,91,35,154,10,18,20,9,21,22,30,26,28,34,392,30,43,15,42,14,20,16,8,19,,,2025-01-03
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,44,60,176,176,143,143,158.5,144,52.5,220,28,30,40,20,38,40,40,52,40,100,650,58,84,40,80,30,40,30,15,40,,,2025-01-03
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-03
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,39,51,60,28,47,31,44,48,88,500,57,72,60,95,50,60,40,20,35,,,2025-01-03
Delhi,Delhi,38,,30,35,88,144,137,118,89,45,56,216,178,170,157,170,143,60,245,27,28,32,33,29,38,39,54,43,115,515,58,76,47,90,42,39,37,15,32,,,2025-01-03
Haryana,Hisar,38,,29,33,91,161,115,112,80,44,59,220,168,158,156,152,135,50,243,26,33,43,42,27,37,39,53,40,93,564,60,72,42,83,49,39,36,15,72,,,2025-01-03
Haryana,Karnal,41,,30,34,91,166,118,108,100,42,58,213,161,169,141,170,136,45,254,26,30,47,37,30,36,39,69,40,96,618,60,94,41,82,41,38,34,13,57,,,2025-01-03
Haryana,Panchkula,40,,28,40,90,167,122,116,90,NR,NR,192,142,117,126,132,100,NR,NR,NR,39,48,61,26,38,32,55,40,85,607,54,70,30,80,35,40,50,25,51,,,2025-01-03
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,43,56,222,153,123,129,142,104,54,225,20,27,35,60,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2025-01-03
Himachal Pradesh,Shimla,44,,NR,37,96,158,135,115,90,49,60,231,198,159,150,NR,NR,55,210,28,30,50,40,36,NR,38,NR,40,105,604,58,78,30,95,48,50,25,17,55,,,2025-01-03
Himachal Pradesh,Mandi,43,,NR,40,95,161,140,114,85,46,49,231,192,165,153,161,124,50,270,30,25,40,44,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Himachal Pradesh,Dharamshala,30,,NR,29,94,159,133,125,92,47,40,NR,192,159,165,NR,NR,51,230,28,35,35,40,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-01-03
Himachal Pradesh,Solan,39,,NR,35,96,156,125,108,86,46,52,220,194,159,144,159,NR,52,220,28,30,35,40,34,37,39,NR,38,108,579,58,82,43,90,56,39,34,19,60,,,2025-01-03
Himachal Pradesh,Una,43,,NR,35,91,123,121,106,83,43,69,NR,180,175,159,NR,NR,51,252,28,27,42,39,38,NR,37,NR,36,109,659,59,83,31,96,39,38,38,15,56,,,2025-01-03
Himachal Pradesh,Bilaspur-hp,46,,NR,37,91,165,141,116,86,46,62,NR,168,175,161,NR,NR,45,344,28,28,40,40,32,NR,41,58,40,105,677,60,84,38,81,32,34,30,12,52,,,2025-01-03
Himachal Pradesh,Chamba,36,,NR,35,97,169,131,118,89,50,55,NR,193,168,151,NR,NR,50,243,29,39,45,47,41,56,38,69,37,88,645,58,83,37,111,56,52,40,22,59,,,2025-01-03
Himachal Pradesh,Hamirpur-HP,NR,,NR,NR,NR,NR,NR,NR,NR,47,65,NR,189,175,150,NR,NR,49,260,28,31,37,40,37,52,38,NR,36,103,495,58,82,37,85,39,38,31,15,55,,,2025-01-03
Himachal Pradesh,Kullu,40,,NR,39,98,165,125,110,87,46,40,NR,197,165,147,137,NR,50,240,29,42,43,43,NR,NR,41,NR,41,118,545,58,95,48,88,39,38,34,15,67,,,2025-01-03
Himachal Pradesh,Sirmour,46,,25,37,89,168,140,110,90,46,50,214,179,150,150,152,108,45,273,28,40,47,62,35,NR,35,NR,36,100,627,58,70,40,81,30,45,32,20,52,,,2025-01-03
Himachal Pradesh,Kinnaur,40,,NR,43,99,163,134,113,80,48,50,NR,180,172,148,NR,NR,43,257,27,37,57,60,NR,NR,42,NR,43,112,542,54,103,52,80,45,47,38,16,57,,,2025-01-03
Himachal Pradesh,Lahaul & Spiti,45,,NR,40,100,165,140,117,115,49,50,NR,192,165,NR,NR,NR,55,480,28,40,75,75,NR,NR,36,NR,35,83,600,55,80,60,100,32,41,26,15,73,,,2025-01-03
Jammu and Kashmir,Srinagar,42,,40,44,85,180,140,122,112,51,50,NR,184,144,144,166,NR,58,287,28,40,70,57,NR,NR,48,NR,41,117,642,59,79,40,87,48,68,32,16,90,,,2025-01-03
Jammu and Kashmir,Jammu,48,,33,37,102,150,130,118,95,49,51,NR,194,168,159,146,118,56,302,28,35,42,43,36,58,57,68,60,128,564,60,78,42,87,47,50,34,17,50,,,2025-01-03
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Kupwara,47,,35,41,93,NR,127,123,103,55,51,NR,NR,169,167,165,126,48,310,28,40,52,63,NR,NR,35,NR,39,117,660,60,87,52,83,24,49,53,15,102,,,2025-01-03
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Shopian,39,,NR,45,110,178,130,130,107,48,46,NR,186,134,137,NR,NR,48,330,28,37,53,65,NR,NR,44,NR,61,130,709,59,82,36,100,59,51,45,17,80,,,2025-01-03
Jammu and Kashmir,Samba,60,,30,39,85,145,130,120,93,45,55,NR,170,181,154,187,148,55,300,28,27,40,40,33,60,45,65,45,105,604,60,90,48,90,43,40,30,14,58,,,2025-01-03
Jammu and Kashmir,Ramban,39,,NR,39,107,183,120,120,103,50,60,NR,198,154,154,NR,NR,55,320,28,30,50,50,39,NR,40,NR,41,120,637,60,84,52,87,45,47,34,14,60,,,2025-01-03
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Baramulla,36,,35,43,95,153,120,125,100,50,48,NR,197,177,NR,187,140,50,377,28,40,52,50,NR,NR,42,NR,49,127,666,60,80,31,100,42,62,32,20,112,,,2025-01-03
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-03
Punjab,Amritsar,40,,31,35,97,163,138,118,92,44,55,253,181,178,166,159,NR,52,280,28,23,40,42,40,43,40,62,39,100,567,59,80,40,93,43,43,31,14,50,,,2025-01-03
Punjab,Ludhiana,40,,26,36,92,172,130,118,98,44,62,223,178,171,167,179,NR,56,285,27,23,33,40,37,48,37,62,42,110,560,57,71,50,79,37,42,23,20,43,,,2025-01-03
Punjab,Bathinda,40,,30,35,93,163,138,118,92,44,55,240,179,171,161,159,148,51,273,28,23,40,42,38,45,40,60,40,100,621,58,82,38,90,42,43,32,13,48,,,2025-01-03
Punjab,Barnala,40,,31,34,95,157,130,107,90,44,64,218,167,174,150,161,145,43,297,29,30,45,42,40,49,41,NR,43,100,615,60,85,27,100,45,41,30,15,50,,,2025-01-03
Punjab,Hoshiarpur,39,,30,34,90,130,120,110,95,42,64,210,158,169,143,138,143,50,288,21,24,32,46,37,33,40,65,36,102,602,55,80,30,99,55,45,35,16,58,,,2025-01-03
Punjab,Faridkot,42,,30,35,93,165,138,118,97,43,55,246,181,175,156,161,148,52,313,29,23,40,42,42,48,40,65,40,102,573,60,83,38,93,45,42,32,14,48,,,2025-01-03
Punjab,Mansa,40,,32,37,93,160,135,120,90,44,61,NR,168,170,161,157,145,48,270,27,25,33,40,42,50,38,67,42,100,613,60,85,40,88,45,41,32,16,50,,,2025-01-03
Punjab,Sri Muktsar Sahib,40,,29,34,88,172,137,113,90,42,63,224,154,165,145,154,143,47,277,27,30,42,47,32,55,40,75,39,92,586,60,71,42,88,35,40,27,12,50,,,2025-01-03
Punjab,Dera Bassi,40,,30,35,95,170,135,120,90,44,58,NR,166,156,159,NR,NR,58,243,27,32,53,53,30,38,35,50,40,97,550,55,70,40,97,42,55,37,17,43,,,2025-01-03
Punjab,Sangrur,41,,32,35,95,165,136,113,92,45,60,244,177,173,161,175,147,45,257,27,25,37,38,37,47,39,65,39,98,557,58,84,30,93,40,47,32,15,47,,,2025-01-03
