State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-02-01
Average Price,Average Price,42.6,,33.06,38.16,91.23,145.47,122.06,113.07,88.62,44.79,58.61,192.02,169.29,149.07,144.59,155.26,135.86,54.48,267.63,21.47,26.97,36.19,24.39,38.32,44.33,41.79,54.57,45.63,99.19,637.82,58.51,81.41,36.81,87.14,38.18,46.83,31.11,17.3,49.58,,,2025-02-01
Maximum Price,Maximum Price,67,,57,71,140,187,165,150,130,60,82,280,228,209,198,211,176,130,520,31,70,80,100,99,90,93,189,97,165,930,120,220,173,160,225,125,69,48,140,,,2025-02-01
Minimum Price,Minimum Price,27,,23,29,70,101,90,80,74,38,40,142,130,92,99,114,91,37,153,10,11,17,5,21,23,30,28,28,34,374,36,43,12,36,13,18,15,8,19,,,2025-02-01
Modal Price,Modal Price,40,,30,35,90,160,120,120,90,44,60,187,170.5,148,154,165,143,50,240,28,20,30,20,37.5,40,40,51,40,100,650,58,72,40,80,30,40,30,15,40,,,2025-02-01
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,15,36,20,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2025-02-01
Delhi,Delhi,38,,34,37,90,122,133,118,88,45,56,213,180,183,167,180,144,60,243,27,20,40,23,29,38,39,54,43,115,515,58,76,42,90,42,39,37,14,32,,,2025-02-01
Haryana,Hisar,40,,29,34,87,150,109,109,80,44,59,218,167,158,156,167,135,50,243,27,22,35,27,27,37,39,53,40,91,568,60,73,41,83,44,39,35,15,65,,,2025-02-01
Haryana,Karnal,43,,28,40,90,150,120,110,100,44,65,194,176,154,132,156,136,49,270,30,17,34,20,24,36,40,66,39,100,610,60,85,40,80,41,40,27,14,49,,,2025-02-01
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-01
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,42,56,222,153,123,129,142,104,55,227,20,17,26,20,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2025-02-01
Himachal Pradesh,Shimla,44,,NR,37,96,150,132,116,86,48,60,231,198,168,154,NR,NR,55,213,28,19,40,23,37,NR,38,NR,40,107,617,59,74,30,92,43,48,25,17,55,,,2025-02-01
Himachal Pradesh,Mandi,43,,NR,40,94,155,135,114,85,46,49,231,192,165,153,161,129,50,270,30,15,36,28,33,NR,36,NR,34,107,676,60,75,32,85,48,41,31,16,56,,,2025-02-01
Himachal Pradesh,Dharamshala,30,,NR,29,89,148,132,119,89,47,40,NR,187,159,165,NR,NR,51,230,28,21,35,25,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-02-01
Himachal Pradesh,Solan,38,,NR,37,91,153,125,109,87,47,53,220,190,163,143,165,NR,51,240,30,20,40,22,34,37,41,NR,40,110,586,59,82,33,88,54,37,33,19,60,,,2025-02-01
Himachal Pradesh,Una,42,,NR,35,89,123,124,111,83,44,69,NR,180,177,146,NR,NR,51,242,29,19,38,26,37,NR,37,NR,37,99,659,59,84,29,99,45,37,35,14,57,,,2025-02-01
Himachal Pradesh,Bilaspur-hp,46,,NR,37,87,157,139,116,86,45,62,NR,163,177,160,NR,NR,45,344,28,15,40,35,32,NR,40,58,40,98,677,60,84,33,80,32,34,30,12,53,,,2025-02-01
Himachal Pradesh,Chamba,37,,NR,35,93,167,129,117,88,50,55,NR,193,168,151,NR,NR,50,243,29,32,40,34,41,56,38,69,37,88,645,58,83,36,111,56,52,40,22,59,,,2025-02-01
Himachal Pradesh,Hamirpur-HP,41,,NR,36,84,135,113,111,80,46,65,NR,189,178,152,NR,NR,49,260,28,26,37,27,37,52,38,NR,37,98,495,60,79,33,85,39,38,31,15,55,,,2025-02-01
Himachal Pradesh,Kullu,40,,NR,39,93,160,125,110,88,47,40,NR,192,163,144,137,NR,45,240,30,33,40,30,NR,NR,41,NR,41,118,545,60,95,50,89,37,35,32,15,67,,,2025-02-01
Himachal Pradesh,Sirmour,45,,25,36,90,168,134,105,90,46,50,NR,179,150,150,146,108,45,273,28,30,40,33,35,NR,35,NR,36,100,627,58,70,40,88,30,45,32,20,52,,,2025-02-01
Himachal Pradesh,Kinnaur,38,,NR,43,97,138,133,117,80,48,50,NR,180,172,148,NR,NR,43,257,27,30,42,30,NR,NR,42,NR,43,112,542,54,90,50,80,45,47,38,16,57,,,2025-02-01
Himachal Pradesh,Lahaul & Spiti,44,,NR,40,105,160,130,120,90,52,50,NR,192,165,NR,NR,NR,55,480,28,40,55,60,NR,NR,36,NR,36,83,600,55,80,58,87,31,41,26,15,77,,,2025-02-01
Jammu and Kashmir,Srinagar,41,,39,45,85,178,140,118,114,51,50,NR,183,144,145,166,NR,58,282,28,35,44,43,NR,NR,46,NR,41,120,654,60,81,36,83,50,69,33,16,88,,,2025-02-01
Jammu and Kashmir,Jammu,48,,35,39,93,145,130,120,95,49,51,NR,194,168,159,146,118,56,302,28,27,40,30,36,58,57,68,60,128,564,60,78,42,87,47,50,34,17,50,,,2025-02-01
Jammu and Kashmir,Poonch,59,,33,44,114,180,127,120,110,49,76,NR,209,193,192,NR,NR,53,322,27,35,39,47,NR,NR,56,NR,57,108,683,68,89,38,62,56,37,17,15,100,,,2025-02-01
Jammu and Kashmir,Kupwara,47,,35,41,95,NR,127,123,103,55,51,NR,NR,169,167,165,126,48,310,28,40,45,53,NR,NR,35,NR,39,117,660,60,87,52,83,24,49,53,15,102,,,2025-02-01
