State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-01-25
Average Price,Average Price,43.67,,31.23,36.39,82.78,148.99,122.42,116.32,93.58,44.63,58.87,190.67,136.18,125.06,121.97,123.65,98.55,52.93,282.26,22.29,22.24,36.49,32.41,,,,,,,,,,,,,,,,,,,2024-01-25
Maximum Price,Maximum Price,70,,54,69,141,207,175,180,153,70,83,262,235,220,189,235,176,167,559,31,70,80,117,,,,,,,,,,,,,,,,,,,2024-01-25
Minimum Price,Minimum Price,23,,21,27,58,87,80,87,70,38,40,120,109,88,95,98,77,31,157,9,8,15,11,,,,,,,,,,,,,,,,,,,2024-01-25
Modal Price,Modal Price,40,,28,35,80,150,120,120,100,45,60,190,130,120,110,115,90,50,300,28,20,30,30,,,,,,,,,,,,,,,,,,,2024-01-25
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-25
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,45,59,190,150,128,130,145,105,51,276,27,12,35,35,,,,,,,,,,,,,,,,,,,2024-01-25
Delhi,Delhi,40,,29,31,80,153,140,118,85,44,54,211,145,119,125,133,98,58,248,26,15,38,33,,,,,,,,,,,,,,,,,,,2024-01-25
Haryana,Hisar,34,,27,29,70,142,107,105,75,43,57,189,120,103,115,123,102,41,243,24,12,28,27,,,,,,,,,,,,,,,,,,,2024-01-25
Haryana,Karnal,62,,32,38,86,125,122,123,125,45,66,180,135,135,143,174,133,43,279,30,18,48,31,,,,,,,,,,,,,,,,,,,2024-01-25
Haryana,Panchkula,35,,33,36,81,133,102,111,94,45,59,151,128,127,111,153,91,51,218,26,24,55,30,,,,,,,,,,,,,,,,,,,2024-01-25
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Shimla,42,,NR,37,87,167,140,121,97,50,60,220,168,136,121,NR,NR,55,220,28,20,38,40,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Mandi,40,,NR,34,82,172,137,125,83,46,47,220,156,121,115,141,114,50,270,28,15,35,35,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Dharamshala,28,,NR,30,83,153,128,128,93,45,40,NR,159,137,138,NR,NR,47,220,28,25,40,40,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Solan,40,,NR,32,82,166,133,113,91,45,50,214,159,127,121,135,NR,50,220,28,12,33,40,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Una,39,,NR,31,79,141,121,116,86,43,62,NR,141,119,117,NR,NR,46,224,28,15,36,44,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Bilaspur-hp,44,,NR,31,81,162,132,114,87,47,58,NR,161,128,131,NR,NR,42,318,27,12,32,40,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Chamba,36,,NR,35,80,156,130,119,89,50,55,NR,163,129,119,NR,NR,44,235,28,21,33,39,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Hamirpur-HP,37,,NR,31,78,146,124,115,89,47,65,NR,161,134,NR,NR,NR,48,259,28,16,32,37,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Kullu,39,,NR,33,79,160,134,112,85,46,40,NR,159,124,115,141,NR,40,230,27,20,40,40,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,45,50,228,165,135,143,155,121,41,327,25,29,37,42,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Kinnaur,40,,NR,35,84,148,131,110,80,50,45,NR,136,127,134,132,NR,42,229,27,25,42,43,,,,,,,,,,,,,,,,,,,2024-01-25
Himachal Pradesh,Lahaul & Spiti,40,,NR,37,90,165,120,110,100,50,70,NR,187,160,NR,NR,NR,55,365,28,40,53,60,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Srinagar,40,,45,60,100,120,118,140,113,49,47,235,138,140,143,183,NR,49,335,28,25,40,37,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Jammu,40,,33,36,85,172,128,118,97,47,50,NR,148,123,133,137,103,49,287,28,17,33,35,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Poonch,44,,27,38,77,118,119,110,100,48,64,NR,180,153,167,170,156,46,306,20,22,42,38,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Kupwara,36,,26,33,90,110,110,120,100,60,48,NR,148,145,143,148,142,50,307,24,23,38,40,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Shopian,39,,49,45,110,123,123,123,110,50,49,NR,150,133,133,125,NR,48,330,28,21,38,40,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Samba,60,,27,32,75,155,130,120,90,46,55,NR,125,120,115,135,95,50,300,28,15,30,48,,,,,,,,,,,,,,,,,,,2024-01-25
Jammu and Kashmir,Ramban,52,,NR,35,87,147,113,115,97,50,60,NR,150,140,117,NR,NR,52,320,25,20,40,40,,,,,,,,,,,,,,,,,,,2024-01-25
