State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-09-14
Average Price,Average Price,42.64,,30.69,35.79,92.16,163.41,123.58,114.92,88.98,44.83,59.16,181.7,141.37,122.75,118.3,119.5,100.31,54.62,264.02,21.92,35.76,50.36,42.99,38.08,46.15,39.61,55.37,44.17,99.98,613.37,58.93,77.7,43.51,92.3,36.47,53.56,35.1,23.06,50.36,,,2024-09-14
Maximum Price,Maximum Price,63,,58,70,120,190,170,160,114,60,82,262,189,183,180,190,142,138,520,30,71,80,120,249,250,90,112,100,160,850,517,237,100,240,140,139,79,200,308,,,2024-09-14
Minimum Price,Minimum Price,28,,22,28,70,118,85,88,70,39,40,120,109,94,92,105,87,38,139,10,21,26,10,17,21,29,25,28,41,104,20,43,14,33,16,20,16,10,18,,,2024-09-14
Modal Price,Modal Price,40,,28,33.5,90,160,120,120,90,44,60,170,135,120,120,120,100,50,250,27,30,50,40,38,40,35,60,40,100,650,58,72,40,100,30,40,30,15,50,,,2024-09-14
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-14
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,37,46,50,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-14
Delhi,Delhi,40,,30,32,99,172,147,127,90,45,56,207,159,130,130,141,107,60,245,28,38,55,43,30,39,38,57,39,110,508,58,71,54,88,50,47,38,15,33,,,2024-09-14
Haryana,Hisar,35,,28,32,98,160,117,110,80,44,59,208,146,121,127,138,102,50,243,26,37,57,48,28,37,39,51,40,102,537,58,72,42,84,50,41,41,15,65,,,2024-09-14
Haryana,Karnal,41,,31,34,99,118,115,120,100,43,41,190,121,113,100,115,95,50,139,25,36,57,43,27,35,41,75,43,100,602,49,82,36,100,35,41,44,25,70,,,2024-09-14
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2024-09-14
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,44,56,222,153,123,129,142,104,55,230,20,27,50,47,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2024-09-14
Himachal Pradesh,Shimla,45,,NR,37,95,175,140,115,90,48,60,220,170,138,129,NR,NR,55,213,28,42,60,50,37,NR,38,NR,38,106,603,58,75,37,100,87,45,31,20,52,,,2024-09-14
Himachal Pradesh,Mandi,43,,NR,34,90,174,134,116,84,46,47,220,165,131,122,141,115,48,270,28,42,55,45,32,NR,34,NR,34,116,676,62,72,35,83,46,39,31,16,54,,,2024-09-14
Himachal Pradesh,Dharamshala,30,,NR,29,95,173,129,119,89,45,40,NR,165,134,137,NR,NR,49,230,28,34,55,50,33,NR,34,55,35,98,590,59,70,40,90,34,48,33,31,60,,,2024-09-14
Himachal Pradesh,Solan,40,,NR,33,98,175,132,111,86,46,50,220,166,132,122,141,NR,51,220,28,33,55,40,35,37,35,NR,34,111,528,58,78,40,82,48,41,33,19,53,,,2024-09-14
Himachal Pradesh,Una,42,,NR,31,99,163,119,112,87,45,66,NR,154,133,129,NR,NR,49,247,27,29,56,41,34,NR,35,NR,34,105,613,57,83,21,88,38,34,35,19,54,,,2024-09-14
Himachal Pradesh,Bilaspur-hp,45,,NR,31,102,177,142,117,89,46,60,NR,146,134,119,NR,NR,50,323,27,37,57,45,32,NR,33,58,33,105,617,58,84,33,82,34,35,36,13,60,,,2024-09-14
Himachal Pradesh,Chamba,37,,NR,35,105,176,133,120,90,50,55,NR,172,135,130,NR,NR,48,232,29,32,60,48,41,58,38,72,37,88,645,58,83,37,111,33,50,40,34,59,,,2024-09-14
Himachal Pradesh,Hamirpur-HP,41,,NR,32,100,177,132,118,81,46,65,NR,171,135,NR,NR,NR,52,265,28,38,52,42,36,58,36,NR,34,97,450,58,78,38,90,34,46,36,16,52,,,2024-09-14
Himachal Pradesh,Kullu,43,,NR,34,101,177,139,124,89,47,40,NR,167,132,116,137,NR,50,213,28,40,60,40,NR,NR,35,NR,35,107,537,58,80,43,92,41,36,31,15,55,,,2024-09-14
Himachal Pradesh,Sirmour,45,,22,36,88,180,140,110,90,45,50,214,168,136,145,143,110,42,273,28,38,48,40,35,NR,35,NR,40,110,627,58,70,40,83,33,60,32,24,52,,,2024-09-14
Himachal Pradesh,Kinnaur,42,,NR,36,92,179,143,123,80,48,50,NR,155,143,123,NR,NR,50,229,27,37,63,57,NR,NR,35,NR,39,96,553,52,85,50,88,35,45,36,17,58,,,2024-09-14
Himachal Pradesh,Lahaul & Spiti,41,,NR,41,91,165,130,93,100,45,50,NR,184,163,NR,NR,NR,54,480,28,40,52,62,NR,NR,36,NR,37,85,600,45,75,57,100,38,47,31,18,72,,,2024-09-14
Jammu and Kashmir,Srinagar,42,,39,46,90,172,140,127,113,52,50,NR,153,130,132,147,NR,60,287,28,38,60,41,NR,NR,50,NR,41,123,623,59,73,35,92,58,77,45,16,120,,,2024-09-14
Jammu and Kashmir,Jammu,48,,31,36,100,187,133,117,95,49,51,NR,163,133,128,133,113,56,302,28,37,58,43,36,58,57,68,60,80,547,58,73,45,82,55,53,34,30,50,,,2024-09-14
