State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2024-07-07
Average Price,Average Price,45.14,,31.32,36.52,88.66,168.31,127.56,118.68,93.98,44.42,58.6,187.12,139.59,124.28,120.6,122.92,100.14,52.66,271.8,23.09,35.49,42.97,60.01,,,,,,,,,,,,,,,,,,,2024-07-07
Maximum Price,Maximum Price,74,,52,65,130,200,171,163,158,60,80,253,213,173,171,210,160,80,559,31,60,70,118,,,,,,,,,,,,,,,,,,,2024-07-07
Minimum Price,Minimum Price,25,,22,28,60,123,85,90,74,38,40,123,107,94,100,104,82,38,160,9,12,22,22,,,,,,,,,,,,,,,,,,,2024-07-07
Modal Price,Modal Price,40,,26,32,90,175,120,120,90,44,60,196.5,135,120,123,115,98,50,260,28,40,40,50,,,,,,,,,,,,,,,,,,,2024-07-07
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-07
Chandigarh,Chandigarh,40,,32,34,95,179,130,125,98,44,62,190,148,120,129,135,105,55,253,28,32,40,43,,,,,,,,,,,,,,,,,,,2024-07-07
Delhi,Delhi,40,,30,32,100,180,145,125,90,45,56,209,154,129,129,140,104,60,248,26,40,53,58,,,,,,,,,,,,,,,,,,,2024-07-07
Haryana,Hisar,34,,27,28,77,162,111,112,77,45,57,187,129,109,117,125,93,49,242,25,38,50,58,,,,,,,,,,,,,,,,,,,2024-07-07
Haryana,Karnal,44,,30,33,87,175,121,111,82,50,69,190,121,111,105,115,92,50,251,26,30,45,40,,,,,,,,,,,,,,,,,,,2024-07-07
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Haryana,Gurgaon,40,,25,35,65,168,95,90,88,46,56,185,NR,NR,NR,NR,NR,49,203,20,35,45,75,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Shimla,45,,NR,37,90,180,150,128,98,50,60,214,174,141,129,NR,NR,55,227,28,36,48,57,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Mandi,43,,NR,34,98,186,144,125,90,46,47,227,167,132,126,145,115,48,270,28,34,47,36,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Dharamshala,30,,NR,29,89,169,129,121,89,45,40,NR,168,137,138,NR,NR,49,220,28,30,50,60,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Solan,40,,NR,32,94,172,138,114,88,47,50,220,168,132,121,137,NR,52,220,28,38,50,43,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Una,42,,NR,33,95,183,135,119,89,43,66,NR,154,135,129,NR,NR,49,234,27,30,47,50,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Bilaspur-hp,44,,NR,31,92,177,142,119,89,46,60,NR,167,134,139,NR,NR,49,323,27,40,50,60,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Chamba,36,,NR,35,90,165,130,123,88,50,55,NR,165,144,133,NR,NR,47,228,28,30,45,56,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Hamirpur-HP,41,,NR,32,94,188,131,112,86,46,65,NR,166,138,NR,NR,NR,52,259,28,37,53,53,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Kullu,39,,NR,31,92,170,132,113,87,47,40,NR,165,137,119,137,NR,52,230,28,33,50,50,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Sirmour,45,,22,36,80,137,125,105,100,45,50,214,168,134,150,143,116,41,327,27,29,42,47,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Kinnaur,42,,NR,36,93,183,147,124,87,48,50,NR,155,143,123,NR,NR,51,229,27,40,55,50,,,,,,,,,,,,,,,,,,,2024-07-07
Himachal Pradesh,Lahaul & Spiti,45,,NR,35,90,160,117,91,100,50,50,NR,188,165,NR,NR,NR,50,480,28,40,55,56,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Srinagar,42,,40,45,100,200,135,130,100,50,50,NR,150,125,120,150,NR,60,300,28,40,50,80,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Jammu,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Kupwara,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Samba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2024-07-07
