State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-11-10
Average Price,Average Price,42.89,,30.76,36.05,83.34,154.65,122.18,116.32,94.27,44.61,58.46,193.81,138.37,127.15,123.97,124.16,100.46,53.36,280.7,22.39,24.81,59.07,36.92,,,,,,,,,,,,,,,,,,,2023-11-10
Maximum Price,Maximum Price,70,,58,70,133,213,181,175,152,70,80,257,258,220,200,244,198,170,560,31,65,96,90,,,,,,,,,,,,,,,,,,,2023-11-10
Minimum Price,Minimum Price,23,,21,27,60,87,85,80,70,37,40,125,110,94,98,99,80,34,155,9,11,21,10,,,,,,,,,,,,,,,,,,,2023-11-10
Modal Price,Modal Price,39,,28,35,80,160,115,120,100,43,60,200,130,120,115,120,100,50,250,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-11-10
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,25,70,40,,,,,,,,,,,,,,,,,,,2023-11-10
Delhi,Delhi,39,,30,33,88,173,140,125,90,45,53,214,143,126,124,139,99,57,243,26,30,62,45,,,,,,,,,,,,,,,,,,,2023-11-10
Haryana,Hisar,34,,27,30,75,159,113,108,78,46,57,187,112,107,107,154,92,39,248,27,13,55,24,,,,,,,,,,,,,,,,,,,2023-11-10
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,183,145,143,144,175,134,50,279,30,23,65,40,,,,,,,,,,,,,,,,,,,2023-11-10
Haryana,Panchkula,30,,27,31,76,125,98,99,89,43,58,170,138,145,125,139,99,55,215,28,21,54,29,,,,,,,,,,,,,,,,,,,2023-11-10
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Shimla,42,,NR,36,88,170,147,127,95,49,60,220,165,144,122,NR,NR,54,217,28,35,57,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Mandi,39,,NR,34,90,175,140,128,87,47,47,218,162,132,121,151,116,48,270,28,36,60,37,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Dharamshala,28,,NR,30,82,152,121,119,92,45,40,NR,163,140,141,NR,NR,47,217,28,25,60,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Solan,39,,NR,32,89,172,131,117,95,46,50,214,163,137,119,132,NR,49,220,28,28,53,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Una,40,,NR,31,85,151,126,118,87,47,62,NR,141,123,115,NR,NR,45,237,28,23,59,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Bilaspur-hp,44,,NR,31,85,167,130,119,91,47,58,NR,159,131,131,NR,NR,45,318,27,40,63,48,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Chamba,36,,NR,35,86,149,123,120,88,49,55,NR,158,131,122,164,101,47,235,28,24,55,45,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Hamirpur-HP,39,,NR,32,83,157,119,114,94,45,65,NR,163,130,NR,NR,NR,47,265,28,37,58,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Kullu,40,,NR,33,86,175,124,112,87,47,40,NR,159,110,115,141,NR,45,230,28,30,60,40,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Sirmour,37,,21,34,62,110,97,91,96,42,50,228,165,135,143,155,121,41,327,25,29,65,27,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Kinnaur,40,,NR,34,84,148,120,107,81,46,45,NR,141,138,125,132,NR,48,206,27,28,65,46,,,,,,,,,,,,,,,,,,,2023-11-10
Himachal Pradesh,Lahaul & Spiti,40,,NR,37,90,165,120,113,100,50,70,NR,192,157,NR,NR,NR,55,365,28,40,77,50,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Srinagar,41,,43,57,95,120,120,122,105,50,48,243,155,148,137,192,NR,49,355,28,34,42,39,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Jammu,38,,31,36,85,177,130,120,100,50,50,NR,148,122,125,128,100,48,277,28,28,58,28,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Poonch,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Kupwara,36,,26,34,90,110,110,120,100,65,50,NR,148,145,143,148,142,53,310,28,26,55,45,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Shopian,40,,40,30,110,120,130,110,110,50,50,NR,NR,NR,NR,NR,NR,50,340,28,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Samba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Baramulla,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Amritsar,34,,32,31,74,159,122,112,122,44,54,178,122,122,107,128,NR,49,255,27,23,57,43,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Ludhiana,37,,23,32,87,170,135,118,95,45,60,215,137,117,118,130,NR,55,280,27,22,55,37,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Bathinda,36,,23,28,90,172,140,123,100,46,57,220,140,118,113,132,95,55,293,26,20,58,35,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Barnala,36,,23,28,83,160,123,107,90,45,54,210,125,112,108,120,92,45,313,27,20,57,37,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Hoshiarpur,34,,25,29,92,135,120,120,110,43,62,200,120,140,125,140,110,64,263,20,20,59,26,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Faridkot,43,,23,32,92,173,127,127,97,45,55,233,127,127,117,142,93,57,313,28,22,53,38,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Mansa,39,,24,28,97,130,117,103,97,45,51,NR,132,125,127,NR,NR,51,272,28,22,72,34,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Sri Muktsar Sahib,39,,26,32,80,172,120,113,90,45,60,217,110,108,105,105,92,41,250,26,19,58,38,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Dera Bassi,37,,22,33,80,173,127,117,110,45,62,NR,130,115,112,NR,NR,50,217,28,18,48,40,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Sangrur,40,,27,30,79,159,109,105,82,47,60,149,120,105,100,121,96,41,200,29,20,56,40,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Ropar,33,,27,29,82,149,117,110,102,42,63,217,122,120,119,128,117,51,268,26,25,50,23,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Amargarh,40,,24,30,80,175,120,113,83,48,60,150,120,120,115,135,95,40,240,28,19,31,36,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Fatehgarh Sahib,43,,27,35,80,127,118,112,98,46,65,200,122,115,118,163,110,50,227,25,20,55,37,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Ferozepur,45,,26,33,88,122,120,122,120,50,64,199,137,138,133,197,130,55,223,26,25,54,43,,,,,,,,,,,,,,,,,,,2023-11-10
Punjab,Kapurthala,38,,28,30,95,140,118,122,115,47,65,200,118,120,120,143,110,63,257,22,25,58,25,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Lucknow,39,,29,34,85,167,130,115,83,45,66,220,140,115,110,130,105,40,280,26,20,57,47,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Kanpur,35,,27,32,82,165,112,110,86,46,60,196,144,113,126,140,117,56,234,26,22,50,30,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Varanasi,40,,29,36,88,173,110,119,82,48,66,219,139,130,127,148,114,55,275,28,22,60,40,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Agra,42,,29,31,92,153,114,106,97,45,66,188,117,110,109,110,107,40,238,28,20,70,30,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Jhansi,41,,24,27,78,176,112,109,81,46,51,205,125,108,105,124,112,41,210,26,19,52,45,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Meerut,35,,29,36,82,132,123,110,110,44,63,152,149,151,153,174,147,56,244,24,15,65,21,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Allahabad,32,,30,34,74,130,110,108,92,45,62,170,150,142,134,172,112,52,250,24,22,60,48,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Gorakhpur,37,,23,39,82,172,117,112,79,43,59,199,139,129,124,149,99,49,219,27,24,69,29,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Saharanpur,34,,25,33,86,159,122,116,97,42,69,174,130,125,140,166,124,56,255,28,24,72,27,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Bareilly,35,,26,32,86,163,137,118,118,44,66,197,119,112,113,123,102,47,328,28,18,55,28,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Ayodhya,32,,26,31,72,126,95,105,89,41,55,193,158,122,137,175,97,46,217,28,18,57,30,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Moradabad,37,,25,33,76,149,114,108,93,43,62,191,140,128,131,158,111,46,259,25,19,58,33,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Aligarh,40,,26,33,80,168,127,110,110,44,60,208,122,118,111,148,137,49,242,27,21,73,55,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Mirzapur (Vindhyanchal),31,,23,32,86,165,118,114,108,49,58,190,160,162,155,175,155,58,250,28,19,60,43,,,,,,,,,,,,,,,,,,,2023-11-10
Uttar Pradesh,Banda,36,,28,36,72,140,104,106,80,44,64,196,134,118,112,168,108,52,195,20,14,58,35,,,,,,,,,,,,,,,,,,,2023-11-10
