State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-12-11
Average Price,Average Price,43.42,,31.02,36.18,83.63,154.79,123.08,116.71,94.12,44.75,58.44,192.62,138.2,126.65,125.26,124.57,99.63,52.87,280.53,22.36,24.72,55.86,41.29,,,,,,,,,,,,,,,,,,,2023-12-11
Maximum Price,Maximum Price,71,,58,67,133,212,178,180,153,70,83,263,235,220,197,247,176,167,560,33,70,90,90,,,,,,,,,,,,,,,,,,,2023-12-11
Minimum Price,Minimum Price,23,,21,27,58,87,82,80,70,37,40,118,107,91,96,98,83,35,155,9,11,30,10,,,,,,,,,,,,,,,,,,,2023-12-11
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,200,135,120,115,115,90,50,250,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-12-11
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-11
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,25,50,50,,,,,,,,,,,,,,,,,,,2023-12-11
Delhi,Delhi,39,,30,32,87,167,142,118,88,45,54,214,146,126,128,137,99,57,243,26,20,52,40,,,,,,,,,,,,,,,,,,,2023-12-11
Haryana,Hisar,35,,27,30,77,160,110,111,79,45,57,196,122,108,117,136,102,41,244,24,15,43,45,,,,,,,,,,,,,,,,,,,2023-12-11
Haryana,Karnal,61,,31,38,85,125,122,120,125,45,66,183,143,143,144,175,134,50,279,30,23,60,48,,,,,,,,,,,,,,,,,,,2023-12-11
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-12-11
