State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-02-22
Average Price,Average Price,42.64,,32.98,38.23,89.98,139.28,121.32,112.86,88.64,45.32,58.81,192.27,168.92,150.53,145.39,156.54,137.13,54,267.94,21.34,24.59,36.9,22.3,37.85,43.73,41.67,54.06,45.9,98.8,640.44,58.19,80.02,34.93,87.57,37.83,46.76,31.19,17.16,49.68,,,2025-02-22
Maximum Price,Maximum Price,65,,53,71,127,182,161,142,120,60,83,279,223,211,194,206,176,130,520,31,65,77,100,85,80,83,185,97,150,930,120,237,173,160,124,125,69,48,147,,,2025-02-22
Minimum Price,Minimum Price,25,,22,29,72,97,81,80,72,38,40,141,128,92,102,115,91,37,151,10,9,19,5,21,22,30,26,28,34,392,36,43,9,42,11,18,14,9,19,,,2025-02-22
Modal Price,Modal Price,40,,30,35,90,130,120,115,90,45,60,192,165,143,154,159,143,50,245,20,20,40,20,35,40,40,50,40,100,650,58,72,40,80,30,40,30,15,40,,,2025-02-22
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-22
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,15,36,20,28,47,30,44,50,85,497,57,72,50,95,50,60,40,21,35,,,2025-02-22
Delhi,Delhi,38,,36,38,88,122,130,117,87,45,56,207,174,176,163,181,146,58,242,27,21,42,23,31,37,42,54,42,112,515,58,76,37,92,42,39,35,15,32,,,2025-02-22
Haryana,Hisar,40,,29,35,87,146,111,110,80,45,59,216,167,158,156,167,135,50,243,28,20,35,21,27,37,39,53,40,91,571,60,74,40,83,44,39,35,15,62,,,2025-02-22
Haryana,Karnal,50,,24,40,80,154,120,120,100,45,65,190,165,162,137,149,137,50,280,29,17,37,17,21,40,40,71,40,110,637,60,75,40,90,40,40,35,15,60,,,2025-02-22
Haryana,Panchkula,40,,28,40,90,167,122,116,90,47,62,192,142,117,126,132,100,53,210,27,25,40,30,26,38,32,55,40,85,607,54,70,30,80,35,40,50,20,51,,,2025-02-22
Haryana,Gurgaon,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Himachal Pradesh,Shimla,44,,NR,37,95,143,132,115,82,48,60,231,198,168,154,NR,NR,55,213,28,20,42,30,37,NR,38,NR,40,108,631,58,72,25,90,43,47,25,17,57,,,2025-02-22
Himachal Pradesh,Mandi,43,,NR,37,90,152,132,114,85,46,49,231,190,162,153,161,129,50,270,30,15,40,26,33,NR,36,NR,34,107,676,60,75,28,85,48,41,31,16,56,,,2025-02-22
Himachal Pradesh,Dharamshala,30,,NR,29,89,147,134,121,91,47,40,NR,187,159,165,NR,NR,51,230,28,21,35,25,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-02-22
Himachal Pradesh,Solan,39,,NR,38,91,150,126,109,91,48,53,220,190,163,143,165,NR,51,240,30,17,40,23,34,37,41,NR,40,110,586,59,82,35,88,54,37,33,19,60,,,2025-02-22
Himachal Pradesh,Una,42,,NR,35,89,123,124,111,83,44,69,NR,180,177,147,NR,NR,51,242,29,19,43,25,37,NR,37,NR,37,99,659,59,84,27,99,45,37,35,14,57,,,2025-02-22
Himachal Pradesh,Bilaspur-hp,46,,NR,36,84,154,139,116,86,48,62,NR,165,177,158,NR,NR,47,344,28,15,50,40,32,NR,39,58,40,98,677,60,84,33,83,32,34,30,12,53,,,2025-02-22
Himachal Pradesh,Chamba,37,,NR,35,93,167,129,117,88,50,55,NR,193,168,151,NR,NR,50,243,29,25,43,32,41,56,38,69,37,88,645,58,83,35,111,56,52,40,22,59,,,2025-02-22
Himachal Pradesh,Hamirpur-HP,41,,NR,37,85,136,113,112,81,46,65,NR,189,178,152,NR,NR,49,260,28,25,42,28,37,52,38,NR,37,98,495,60,79,33,85,39,38,31,15,55,,,2025-02-22
Himachal Pradesh,Kullu,40,,NR,41,91,158,126,115,85,49,40,NR,192,168,144,137,NR,44,240,30,33,40,30,NR,NR,41,NR,41,118,703,60,87,45,89,36,35,30,15,67,,,2025-02-22
Himachal Pradesh,Sirmour,45,,29,38,92,168,134,105,93,46,50,212,179,150,150,146,108,45,273,28,28,37,27,35,NR,35,NR,36,100,627,58,70,39,89,30,45,32,20,52,,,2025-02-22
Himachal Pradesh,Kinnaur,38,,NR,43,97,138,133,117,80,48,50,NR,180,172,148,186,NR,43,257,27,30,42,30,NR,NR,42,NR,43,112,542,54,90,48,80,45,47,38,16,57,,,2025-02-22
Himachal Pradesh,Lahaul & Spiti,45,,NR,44,101,161,133,119,94,53,51,NR,192,165,NR,NR,NR,53,480,28,40,60,52,NR,NR,36,NR,36,83,600,55,80,60,87,31,40,26,15,76,,,2025-02-22
Jammu and Kashmir,Srinagar,42,,40,45,86,175,140,120,115,51,50,NR,187,143,145,167,NR,57,291,28,30,45,35,NR,NR,47,NR,42,117,642,60,79,40,86,49,68,32,16,88,,,2025-02-22
Jammu and Kashmir,Jammu,48,,36,40,93,143,130,120,95,49,51,NR,194,168,162,146,118,56,302,28,22,40,27,36,58,57,68,60,128,564,60,84,42,87,47,50,34,17,50,,,2025-02-22
Jammu and Kashmir,Poonch,57,,32,45,115,182,125,121,112,49,72,NR,209,195,192,NR,NR,53,320,27,32,45,38,NR,NR,56,NR,56,112,681,72,86,37,61,55,36,17,15,100,,,2025-02-22
Jammu and Kashmir,Kupwara,47,,35,43,100,NR,130,125,105,55,51,NR,NR,169,167,165,126,48,310,28,32,47,53,NR,NR,35,NR,39,117,660,60,87,52,83,24,49,53,15,107,,,2025-02-22
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Shopian,38,,NR,45,110,175,130,130,100,48,46,NR,185,126,137,NR,NR,48,340,28,30,35,35,NR,NR,40,NR,62,130,659,58,80,36,100,62,50,45,17,80,,,2025-02-22
Jammu and Kashmir,Samba,60,,31,39,81,130,130,120,93,48,55,NR,170,181,154,194,148,55,300,30,19,40,30,32,60,45,65,45,105,637,60,72,40,90,43,40,30,14,58,,,2025-02-22
Jammu and Kashmir,Ramban,39,,NR,40,100,167,120,113,100,50,60,NR,196,154,154,NR,NR,55,320,30,23,43,33,40,NR,43,NR,42,120,637,60,84,42,91,50,50,33,13,60,,,2025-02-22
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Baramulla,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Punjab,Amritsar,40,,31,36,93,148,138,118,93,46,55,245,176,172,165,159,NR,52,280,28,19,42,27,40,41,40,62,39,100,587,60,78,38,93,43,43,31,14,48,,,2025-02-22
Punjab,Ludhiana,40,,26,35,93,170,130,120,97,45,62,218,178,175,167,179,NR,55,280,28,15,34,25,37,48,37,62,42,110,560,57,71,40,79,37,42,23,20,43,,,2025-02-22
Punjab,Bathinda,40,,30,35,93,143,138,118,90,45,55,240,176,176,159,159,148,50,267,28,17,41,28,40,40,40,58,40,102,637,59,77,38,92,42,39,29,14,47,,,2025-02-22
Punjab,Barnala,40,,32,34,98,150,120,113,88,47,64,209,159,176,143,159,145,45,297,30,18,43,22,34,45,40,NR,41,97,641,60,85,25,93,43,39,29,15,48,,,2025-02-22
Punjab,Hoshiarpur,41,,30,34,85,127,113,111,96,46,65,208,155,175,142,136,143,49,288,21,15,42,23,37,33,40,65,36,102,602,55,79,30,99,55,45,35,16,58,,,2025-02-22
Punjab,Faridkot,42,,31,35,92,143,137,119,92,46,55,242,178,176,159,161,148,51,283,29,18,41,26,40,44,39,63,39,98,637,59,80,38,95,42,42,31,14,48,,,2025-02-22
Punjab,Mansa,40,,35,37,95,150,135,115,90,44,63,NR,170,172,159,157,145,48,273,29,20,33,22,42,50,38,67,42,100,622,60,87,35,90,45,41,32,16,50,,,2025-02-22
Punjab,Sri Muktsar Sahib,40,,29,34,87,153,130,118,92,45,63,224,150,170,146,152,143,47,283,29,22,42,28,30,49,38,82,38,90,597,60,71,39,87,37,37,25,12,50,,,2025-02-22
Punjab,Dera Bassi,40,,31,36,95,155,140,120,90,44,60,NR,174,179,165,NR,NR,55,257,28,20,35,27,30,38,35,50,40,97,550,55,70,40,97,42,55,37,17,43,,,2025-02-22
Punjab,Sangrur,40,,30,34,81,130,130,109,86,46,60,232,171,159,148,169,146,46,263,27,20,33,20,35,40,40,62,40,98,557,58,72,32,89,40,47,32,15,50,,,2025-02-22
Punjab,Ropar,40,,30,35,92,143,135,118,93,46,60,236,168,176,159,NR,148,53,267,28,18,40,27,40,48,40,63,40,100,639,59,78,38,90,43,41,33,15,49,,,2025-02-22
Punjab,Amargarh,40,,29,34,85,138,135,110,85,47,60,233,167,167,160,163,143,45,250,28,17,35,20,36,45,40,NR,40,95,604,58,72,30,95,40,49,27,15,48,,,2025-02-22
Punjab,Fatehgarh Sahib,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-02-22
Punjab,Ferozepur,41,,30,35,85,138,120,108,88,46,60,226,158,177,141,185,138,48,268,29,18,38,18,34,41,40,64,40,101,632,58,96,29,91,40,40,25,12,50,,,2025-02-22
Punjab,Kapurthala,43,,33,39,86,135,131,114,87,45,61,229,167,178,156,179,145,57,267,25,20,40,30,41,56,40,66,40,105,626,51,88,38,93,38,48,35,14,45,,,2025-02-22
Uttar Pradesh,Lucknow,38,,32,36,80,115,110,105,78,45,58,192,156,152,147,152,137,45,260,20,19,35,15,35,42,38,50,38,99,591,58,80,20,85,38,48,30,15,50,,,2025-02-22
Uttar Pradesh,Kanpur,35,,28,32,85,145,115,100,85,42,60,180,138,122,115,128,110,56,234,26,20,35,22,35,40,45,NR,30,90,580,55,72,40,100,22,40,35,19,50,,,2025-02-22
Uttar Pradesh,Varanasi,43,,30,37,90,134,125,109,80,50,60,215,166,163,162,178,153,63,285,21,14,30,14,41,59,40,NR,42,101,698,58,87,33,104,49,59,38,17,65,,,2025-02-22
Uttar Pradesh,Agra,42,,34,36,81,119,89,91,74,45,66,186,164,165,160,172,154,49,250,26,15,34,16,29,33,39,NR,39,101,691,60,96,19,79,49,35,31,15,41,,,2025-02-22
Uttar Pradesh,Jhansi,45,,29,36,81,129,122,108,84,47,55,190,163,147,143,153,111,43,227,16,20,32,17,31,34,40,62,43,92,614,59,84,28,79,32,36,26,12,33,,,2025-02-22
Uttar Pradesh,Meerut,38,,29,36,85,153,130,96,98,49,62,159,149,152,158,163,139,48,253,21,23,26,22,37,36,38,64,39,93,617,59,64,35,85,22,21,22,20,43,,,2025-02-22
Uttar Pradesh,Allahabad,35,,39,41,85,146,125,115,90,45,61,171,180,130,135,162,111,50,275,22,21,32,24,26,31,39,39,40,88,608,58,82,35,78,30,40,28,18,52,,,2025-02-22
Uttar Pradesh,Gorakhpur,39,,28,34,83,119,118,110,77,44,60,200,167,147,156,143,135,53,224,22,25,38,19,35,33,34,50,34,94,586,58,72,34,79,30,38,24,16,51,,,2025-02-22
Uttar Pradesh,Saharanpur,38,,32,32,91,151,119,117,90,43,57,NR,137,134,130,137,110,52,246,21,15,29,20,33,NR,36,NR,35,90,507,58,72,23,85,43,44,32,15,60,,,2025-02-22
Uttar Pradesh,Bareilly,34,,29,35,90,120,135,113,98,43,68,214,167,174,155,165,148,50,328,22,11,23,12,25,38,35,50,35,90,713,60,79,21,80,46,43,37,17,47,,,2025-02-22
Uttar Pradesh,Ayodhya,42,,32,33,89,138,128,121,90,45,55,183,176,163,154,150,99,48,260,22,25,28,24,39,39,42,67,45,100,650,60,96,30,75,30,40,30,18,50,,,2025-02-22
Uttar Pradesh,Moradabad,37,,28,33,85,136,116,107,85,41,57,197,162,139,133,146,120,49,239,23,16,30,16,35,65,36,58,41,80,573,56,70,31,97,28,50,30,21,60,,,2025-02-22
Uttar Pradesh,Aligarh,39,,29,33,88,136,118,108,85,43,56,187,165,144,139,151,131,49,247,20,21,31,19,33,NR,38,NR,42,96,613,54,77,33,85,34,45,29,17,45,,,2025-02-22
Uttar Pradesh,Mirzapur (Vindhyanchal),35,,30,34,89,150,117,110,85,45,47,170,145,127,125,128,101,55,226,20,24,35,15,26,39,32,51,33,91,633,58,80,20,86,51,51,34,15,45,,,2025-02-22
Uttar Pradesh,Banda,34,,32,37,89,130,113,99,81,44,55,217,166,153,NR,173,113,51,151,18,17,31,9,31,41,37,81,41,95,553,55,67,28,81,27,36,28,18,55,,,2025-02-22
Uttar Pradesh,Azamgarh,38,,28,35,89,156,120,116,90,47,60,235,161,130,129,130,98,52,279,24,16,28,19,37,45,41,51,42,104,651,56,66,35,75,26,49,29,17,47,,,2025-02-22
Uttar Pradesh,Gonda (Devipatan),35,,28,35,89,132,132,116,90,44,58,180,166,133,144,139,134,49,270,22,18,33,19,36,34,35,65,39,98,623,54,86,29,79,25,44,27,18,39,,,2025-02-22
Uttar Pradesh,Amethi,37,,27,35,80,148,118,111,81,46,58,193,160,146,140,139,120,52,259,23,21,30,27,43,32,42,39,46,107,693,57,81,41,84,37,56,27,18,58,,,2025-02-22
Uttar Pradesh,Barabanki,38,,30,35,90,128,120,110,83,45,58,200,156,141,137,126,115,50,218,22,13,27,13,32,36,36,43,36,100,563,58,80,28,88,41,42,30,14,45,,,2025-02-22
