State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-11-25
Average Price,Average Price,43.06,,31,36.53,83.73,156.78,123.58,117.31,94.56,44.73,58.5,193.59,138.17,126.86,122.49,124.16,100.37,52.92,276.92,22.26,25.08,58.43,44.05,,,,,,,,,,,,,,,,,,,2023-11-25
Maximum Price,Maximum Price,71,,58,70,133,219,178,176,153,70,80,262,258,220,200,244,176,167,559,31,70,90,85,,,,,,,,,,,,,,,,,,,2023-11-25
Minimum Price,Minimum Price,23,,21,27,60,95,82,87,70,37,40,120,108,92,100,97,83,34,155,9,11,31,10,,,,,,,,,,,,,,,,,,,2023-11-25
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,190,130,120,115,120,100,50,300,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-11-25
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-25
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,29,60,55,,,,,,,,,,,,,,,,,,,2023-11-25
Delhi,Delhi,39,,30,33,88,173,143,122,90,45,53,214,146,126,126,139,99,57,243,26,27,60,53,,,,,,,,,,,,,,,,,,,2023-11-25
Haryana,Hisar,35,,27,29,77,161,109,108,79,46,57,195,123,109,119,150,97,41,244,25,11,58,47,,,,,,,,,,,,,,,,,,,2023-11-25
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-25
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,2023-11-25
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-11-25
Himachal Pradesh,Shimla,42,,NR,37,88,173,145,127,95,48,60,220,165,140,121,NR,NR,54,217,28,37,50,50,,,,,,,,,,,,,,,,,,,2023-11-25
Himachal Pradesh,Mandi,40,,NR,34,87,180,140,128,85,48,47,220,164,130,119,148,116,48,270,28,35,48,55,,,,,,,,,,,,,,,,,,,2023-11-25
Himachal Pradesh,Dharamshala,28,,NR,30,82,153,123,121,92,45,40,NR,165,138,141,NR,NR,47,217,28,25,60,60,,,,,,,,,,,,,,,,,,,2023-11-25
