State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-10-07
Average Price,Average Price,43.21,,31.58,36.99,86.96,114.94,113.74,110.42,89.57,46.44,59.05,187.57,187.47,157.02,146.83,163.23,132.91,56.98,271.87,21.4,25.25,26.61,38.26,37.7,43.24,41.83,53.74,47.14,96.84,664.77,59.2,77.5,42.97,87.04,37.36,41.62,27.43,16.25,48.56,,,2025-10-07
Maximum Price,Maximum Price,64,,54,70,136,180,170,150,140,60,83,254,257,264,198,231,190,140,600,35,57,60,120,81,85,70,103,119,160,916,125,120,180,160,100,90,68,40,107,,,2025-10-07
Minimum Price,Minimum Price,28,,22,28,70,88,81,79,70,40,40,148,136,103,113,123,100,40,158,10,14,11,13,23,23,31,30,30,50,506,45,49,20,53,22,24,13,10,23,,,2025-10-07
Modal Price,Modal Price,40,,28,35,85,110,120,110,90,45,60,176,192,148,154,165,132,55,240,20,20,25,40,35,40,40,50,40,90,659,60,72,40,85,30,40,30,15,40,,,2025-10-07
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-07
Chandigarh,Chandigarh,42,,34,39,87,116,114,110,89,46,59,211,205,171,164,181,145,56,270,28,25,25,30,37,43,41,53,46,96,733,59,77,39,87,37,41,27,16,50,,,2025-10-07
Delhi,Delhi,39,,32,35,83,117,127,117,87,45,57,199,196,167,163,176,154,60,263,27,25,32,45,30,37,36,50,38,95,560,58,75,50,85,36,33,30,14,40,,,2025-10-07
Haryana,Hisar,40,,29,33,85,118,110,109,87,45,61,207,183,161,149,183,128,53,243,28,23,27,47,27,38,39,62,40,90,602,58,76,47,82,40,39,34,15,68,,,2025-10-07
Haryana,Karnal,39,,26,32,90,120,120,113,92,46,70,198,174,165,136,167,129,52,280,27,20,25,49,28,45,40,54,40,98,692,60,72,50,74,29,25,18,12,70,,,2025-10-07
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Haryana,Gurgaon,39,,32,34,81,144,122,119,86,45,57,186,201,180,153,191,119,55,300,26,23,25,26,25,28,35,37,45,NR,534,60,52,25,90,36,50,30,16,70,,,2025-10-07
Himachal Pradesh,Shimla,40,,NR,32,83,112,127,109,83,49,60,231,220,176,157,NR,NR,52,250,30,30,30,40,36,NR,35,NR,36,108,692,58,72,40,87,38,45,25,17,50,,,2025-10-07
Himachal Pradesh,Mandi,38,,NR,36,84,109,123,111,83,48,50,226,216,174,155,171,NR,52,270,30,28,27,40,35,NR,35,NR,35,97,676,60,71,41,85,40,41,30,16,60,,,2025-10-07
Himachal Pradesh,Dharamshala,32,,NR,29,84,128,124,119,89,47,40,NR,215,163,170,NR,NR,51,230,28,20,30,40,32,NR,34,55,40,93,590,59,70,40,97,49,42,34,15,60,,,2025-10-07
Himachal Pradesh,Solan,37,,NR,33,81,110,119,106,82,48,55,203,209,168,143,181,NR,52,230,30,28,28,40,33,35,37,NR,35,102,611,58,80,40,85,40,35,33,19,50,,,2025-10-07
Himachal Pradesh,Una,40,,NR,29,84,105,111,107,91,46,69,NR,180,172,132,NR,NR,54,229,29,21,29,37,33,NR,34,NR,35,89,666,57,83,26,89,48,34,29,14,55,,,2025-10-07
Himachal Pradesh,Bilaspur-hp,35,,NR,35,83,107,124,111,85,49,64,NR,189,166,136,NR,NR,48,235,29,28,25,40,30,NR,37,58,35,84,699,60,84,42,84,34,28,28,12,47,,,2025-10-07
Himachal Pradesh,Chamba,35,,NR,35,85,122,120,119,85,50,55,NR,187,168,158,NR,NR,55,235,30,29,35,43,42,57,38,68,37,89,659,62,84,50,84,43,38,39,19,56,,,2025-10-07
Himachal Pradesh,Hamirpur-HP,40,,NR,34,81,109,114,107,82,48,67,NR,211,161,145,NR,NR,52,265,30,29,25,38,37,45,36,NR,35,83,579,60,75,38,87,40,37,30,14,52,,,2025-10-07
Himachal Pradesh,Kullu,40,,NR,35,87,118,113,108,85,48,40,NR,218,165,127,NR,NR,47,260,30,27,40,50,NR,NR,36,NR,36,102,701,58,80,50,89,35,34,25,15,59,,,2025-10-07
Himachal Pradesh,Sirmour,40,,30,30,78,119,107,108,86,44,50,212,176,174,146,146,108,48,273,28,25,28,47,35,NR,35,NR,36,100,610,58,70,43,91,33,45,32,20,58,,,2025-10-07
Himachal Pradesh,Kinnaur,39,,NR,40,82,109,111,107,84,49,50,NR,213,174,148,NR,NR,50,290,30,30,35,50,NR,NR,40,NR,41,93,698,56,90,60,98,48,43,40,14,56,,,2025-10-07
Himachal Pradesh,Lahaul & Spiti,42,,NR,43,98,123,125,124,97,53,52,NR,197,175,NR,NR,NR,52,480,28,42,47,50,NR,NR,35,NR,35,79,600,55,71,57,82,36,32,29,15,69,,,2025-10-07
Jammu and Kashmir,Srinagar,45,,41,45,92,157,130,112,100,55,50,NR,209,179,168,185,NR,60,318,28,33,37,42,NR,NR,52,NR,51,117,670,62,77,42,88,50,68,39,16,67,,,2025-10-07
Jammu and Kashmir,Jammu,48,,31,33,85,112,115,118,92,49,51,NR,207,179,166,156,118,56,300,30,26,29,40,36,58,57,68,60,102,604,62,83,43,92,49,47,32,19,52,,,2025-10-07
Jammu and Kashmir,Poonch,50,,35,47,112,172,120,120,121,57,73,NR,222,194,189,NR,NR,60,340,31,30,35,55,NR,NR,50,NR,57,122,705,60,84,50,80,48,30,27,15,74,,,2025-10-07
Jammu and Kashmir,Kupwara,45,,38,45,103,NR,130,120,108,60,55,NR,192,176,156,174,136,52,403,30,30,42,48,NR,NR,35,NR,48,117,664,62,76,48,79,38,49,32,14,107,,,2025-10-07
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Shopian,39,,43,45,95,147,122,130,100,45,47,NR,201,174,168,NR,NR,48,348,28,31,42,50,NR,NR,46,NR,57,129,683,58,76,32,100,53,50,43,15,76,,,2025-10-07
Jammu and Kashmir,Samba,60,,30,35,77,120,125,118,97,47,55,NR,192,170,154,198,132,55,300,30,22,25,42,35,60,40,65,40,100,663,59,84,53,90,42,40,30,14,58,,,2025-10-07
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Baramulla,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Punjab,Amritsar,40,,28,32,88,120,132,115,92,46,55,220,198,165,154,188,NR,57,275,29,20,26,38,37,39,40,58,40,97,655,59,71,40,95,35,34,29,13,47,,,2025-10-07
Punjab,Ludhiana,40,,27,36,83,129,128,118,100,46,62,212,194,167,156,189,NR,58,290,27,19,23,32,37,48,39,62,42,92,604,52,64,52,90,37,42,22,19,47,,,2025-10-07
Punjab,Bathinda,40,,28,32,88,117,132,112,92,46,57,220,198,165,148,187,132,57,270,29,20,25,38,36,38,40,55,40,95,663,60,74,40,92,40,33,28,13,43,,,2025-10-07
Punjab,Barnala,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Punjab,Hoshiarpur,36,,28,35,81,111,110,112,112,52,69,217,192,177,132,134,129,57,283,25,20,24,35,43,26,45,63,44,99,621,56,78,54,99,49,45,34,15,64,,,2025-10-07
Punjab,Faridkot,40,,28,32,88,119,132,117,93,47,57,227,201,167,132,183,134,58,283,30,20,25,39,36,42,40,55,40,90,657,60,75,42,93,37,35,28,14,47,,,2025-10-07
Punjab,Mansa,40,,27,33,92,120,122,113,92,46,62,NR,183,172,152,174,135,60,278,29,20,25,37,36,41,39,62,38,93,648,60,68,47,92,40,38,29,16,52,,,2025-10-07
Punjab,Sri Muktsar Sahib,40,,28,32,82,113,127,110,92,46,63,207,168,163,128,174,123,54,280,29,22,28,38,31,50,39,68,39,88,646,60,71,40,88,35,33,23,12,47,,,2025-10-07
Punjab,Dera Bassi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Punjab,Sangrur,40,,27,31,81,129,129,110,88,47,60,221,195,160,151,165,142,50,263,28,16,25,40,35,45,40,67,40,88,600,58,70,40,90,40,45,30,15,47,,,2025-10-07
Punjab,Ropar,40,,27,33,87,120,130,117,92,46,60,212,191,166,152,NR,133,59,275,29,21,25,38,37,42,39,58,40,92,655,60,71,48,98,39,36,31,15,50,,,2025-10-07
Punjab,Amargarh,40,,27,32,80,130,130,110,90,47,60,225,192,160,154,159,143,50,250,28,15,25,40,36,45,40,NR,40,85,604,60,66,55,95,40,49,27,15,45,,,2025-10-07
Punjab,Fatehgarh Sahib,45,,35,40,87,138,122,110,100,43,60,212,176,174,154,176,109,53,287,27,20,25,37,34,45,33,65,40,85,551,53,73,39,97,47,53,33,15,48,,,2025-10-07
Punjab,Ferozepur,42,,30,34,88,119,117,113,90,46,64,221,179,166,133,190,121,60,274,29,21,26,35,29,40,40,57,40,100,659,58,83,45,87,43,34,24,13,49,,,2025-10-07
Punjab,Kapurthala,44,,31,36,85,115,119,112,93,46,62,222,196,177,154,187,153,62,277,28,19,30,38,43,54,39,64,39,96,666,62,80,40,91,34,37,34,14,47,,,2025-10-07
Uttar Pradesh,Lucknow,40,,30,35,80,105,100,95,80,45,60,203,181,147,148,155,143,55,250,20,20,20,33,35,39,38,53,39,95,605,58,76,40,87,35,40,27,15,40,,,2025-10-07
Uttar Pradesh,Kanpur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Uttar Pradesh,Varanasi,43,,28,37,85,106,120,104,84,44,62,215,193,159,172,179,151,62,258,21,23,21,44,42,60,39,NR,43,103,711,59,75,31,78,38,49,28,17,55,,,2025-10-07
Uttar Pradesh,Agra,42,,30,32,77,112,81,86,75,45,68,198,198,174,153,186,155,54,251,26,21,29,39,27,41,39,NR,41,98,743,62,84,40,91,40,35,25,16,37,,,2025-10-07
Uttar Pradesh,Jhansi,50,,29,32,80,113,112,108,80,47,60,196,176,165,126,178,123,57,220,15,22,27,40,32,35,37,60,42,90,635,58,84,40,90,33,30,25,15,30,,,2025-10-07
Uttar Pradesh,Meerut,38,,29,37,82,126,123,84,82,47,63,157,153,148,150,156,144,49,258,18,18,21,27,40,39,36,63,35,92,632,61,87,22,75,34,33,29,16,48,,,2025-10-07
Uttar Pradesh,Allahabad,45,,29,34,86,110,131,117,93,43,53,200,195,163,154,183,135,59,270,24,21,26,39,26,37,43,43,44,90,616,60,70,44,71,32,38,31,21,48,,,2025-10-07
Uttar Pradesh,Gorakhpur,37,,25,33,81,110,116,111,78,43,53,188,175,142,149,140,124,52,225,22,21,22,34,35,33,34,49,34,92,584,56,73,31,79,31,38,24,16,55,,,2025-10-07
Uttar Pradesh,Saharanpur,38,,30,32,84,113,109,109,89,43,58,NR,157,142,138,141,116,51,243,21,20,21,32,31,NR,36,NR,36,90,579,57,72,38,81,33,36,26,13,55,,,2025-10-07
Uttar Pradesh,Bareilly,36,,26,34,90,122,119,112,102,46,70,198,181,163,144,169,122,50,343,26,20,17,37,25,38,36,53,36,89,725,60,83,32,82,41,37,33,15,50,,,2025-10-07
Uttar Pradesh,Ayodhya,38,,30,32,90,118,120,115,85,50,55,181,163,163,163,163,137,55,240,24,25,30,40,40,40,42,55,46,90,666,60,72,30,80,40,37,30,16,50,,,2025-10-07
Uttar Pradesh,Moradabad,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Uttar Pradesh,Aligarh,39,,29,33,84,114,111,106,84,43,56,183,184,152,142,156,128,52,247,20,23,24,35,36,39,38,48,42,91,613,54,74,34,85,34,39,25,15,47,,,2025-10-07
Uttar Pradesh,Mirzapur (Vindhyanchal),35,,26,32,80,101,111,100,80,44,45,180,162,141,126,145,111,52,221,22,19,21,40,29,40,35,52,39,91,652,62,73,40,85,31,37,26,15,40,,,2025-10-07
Uttar Pradesh,Banda,35,,27,35,79,112,109,101,81,47,58,220,182,165,145,170,119,58,163,17,17,20,40,32,45,35,69,39,92,589,58,74,33,83,25,33,27,19,48,,,2025-10-07
Uttar Pradesh,Azamgarh,39,,29,32,84,109,115,110,83,45,61,NR,184,136,136,137,106,55,277,23,19,24,40,37,45,42,51,43,104,653,56,67,38,76,27,50,29,18,45,,,2025-10-07
Uttar Pradesh,Gonda (Devipatan),35,,26,32,90,112,128,113,90,44,57,200,187,143,159,168,134,50,258,20,20,25,30,37,35,34,62,42,98,622,58,72,35,80,34,40,27,19,38,,,2025-10-07
Uttar Pradesh,Amethi,34,,27,34,90,110,117,117,90,45,60,199,189,161,148,178,110,55,238,22,18,20,40,40,36,41,42,45,105,676,61,81,38,83,36,51,28,18,53,,,2025-10-07
Uttar Pradesh,Barabanki,40,,28,35,85,108,118,117,85,45,60,200,185,174,167,175,130,55,225,22,20,21,35,36,42,37,45,36,98,563,58,80,32,85,31,42,30,15,46,,,2025-10-07
Uttar Pradesh,Bhadohi,35,,28,35,85,95,130,120,84,47,60,212,192,176,159,176,122,65,207,10,20,25,40,35,43,36,52,40,90,763,62,72,35,92,31,38,27,16,57,,,2025-10-07
Uttar Pradesh,Chandauli,33,,27,33,76,96,107,104,73,45,55,200,187,166,129,168,110,59,247,19,16,20,33,35,55,36,70,38,80,634,56,80,35,84,32,39,27,16,35,,,2025-10-07
Uttar Pradesh,Farrukhabad,43,,27,31,85,90,105,105,90,45,62,220,192,154,154,187,126,51,217,18,15,18,37,28,NR,36,NR,39,95,630,60,80,38,80,30,30,29,16,42,,,2025-10-07
Uttar Pradesh,Ghazipur,44,,28,36,85,114,119,111,88,46,59,185,179,147,136,176,125,59,270,21,17,23,33,32,36,42,53,48,94,663,58,75,32,91,47,33,24,15,33,,,2025-10-07
Uttar Pradesh,Jaunpur,42,,28,34,83,106,126,111,83,45,59,212,189,168,148,153,124,55,260,22,21,20,39,32,38,35,55,34,88,589,54,78,30,85,35,35,29,17,50,,,2025-10-07
Uttar Pradesh,UP-Pratapgarh,39,,28,31,83,97,113,113,84,46,49,190,180,147,143,145,118,58,255,20,16,19,37,33,29,36,39,38,97,546,57,73,33,88,31,35,25,15,39,,,2025-10-07
Uttar Pradesh,Sambhal,35,,27,31,85,115,102,95,87,44,57,190,166,140,133,139,129,52,250,18,20,20,35,33,NR,35,NR,35,93,633,57,72,32,72,28,42,29,17,40,,,2025-10-07
Uttar Pradesh,Santkabir Nagar,44,,25,35,82,103,117,113,87,45,67,206,190,144,146,172,117,49,265,28,21,21,32,29,30,34,78,43,98,734,61,96,43,100,30,52,29,20,48,,,2025-10-07
Uttar Pradesh,Shahjahanpur,32,,27,35,76,110,102,107,90,44,56,182,169,148,134,160,130,43,222,20,14,18,35,27,32,34,52,37,88,520,54,89,22,85,29,29,18,12,38,,,2025-10-07
Uttar Pradesh,Sitapur,36,,30,35,81,111,105,103,82,44,58,192,172,148,145,146,136,53,228,17,18,25,33,29,32,36,49,40,92,600,59,72,38,80,34,40,28,15,53,,,2025-10-07
Uttar Pradesh,Sultanpur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-10-07
Uttar Pradesh,Unnao,42,,30,33,88,113,117,108,90,45,60,190,185,159,146,157,124,57,247,20,20,26,38,35,40,38,53,40,92,586,57,70,42,87,34,40,26,15,40,,,2025-10-07
Uttar Pradesh,Ambedkar Nagar,40,,28,37,81,100,126,130,88,45,62,219,193,159,161,158,132,65,198,29,20,24,40,41,41,41,79,42,83,714,60,75,34,80,36,41,30,20,54,,,2025-10-07
Uttar Pradesh,Amroha,41,,27,33,81,122,105,95,89,46,54,177,170,147,133,174,104,51,215,22,19,27,35,38,45,38,44,39,94,659,58,73,34,84,25,39,27,17,34,,,2025-10-07
Uttar Pradesh,Baghpat,45,,NR,32,82,127,120,110,90,44,70,189,183,161,153,149,124,53,210,28,21,27,35,34,50,35,67,40,92,599,60,81,40,80,33,35,24,12,39,,,2025-10-07
Uttar Pradesh,Bijnor,40,,27,35,80,95,90,95,80,44,55,196,185,141,145,154,143,50,245,17,16,25,35,32,40,37,57,40,107,604,57,60,35,85,30,45,30,10,30,,,2025-10-07
Uttar Pradesh,Budaun,38,,26,30,85,113,103,100,91,44,61,198,161,166,148,169,128,48,280,21,19,20,28,25,47,36,67,37,94,609,59,71,30,90,30,38,25,11,44,,,2025-10-07
Uttar Pradesh,Etah,45,,29,35,80,130,110,110,90,45,58,207,178,152,156,165,113,53,270,22,15,27,30,23,NR,35,NR,38,92,677,60,72,30,97,32,40,35,18,40,,,2025-10-07
Uttar Pradesh,Fatehpur,43,,27,34,88,110,113,103,88,45,58,185,172,136,130,143,111,53,225,21,16,22,33,23,32,35,40,34,95,606,61,79,32,85,36,43,24,17,37,,,2025-10-07
Uttar Pradesh,Ghaziabad,41,,30,34,81,110,112,105,87,46,57,188,183,163,158,162,138,55,229,20,22,22,41,33,39,38,53,42,91,633,58,68,39,83,36,38,28,17,38,,,2025-10-07
Uttar Pradesh,Hardoi,43,,27,36,82,109,105,105,86,45,55,203,178,157,146,161,132,55,240,19,21,20,39,30,33,38,54,40,91,606,57,75,39,87,35,41,27,14,45,,,2025-10-07
Uttar Pradesh,Jalaun,49,,30,32,85,109,102,100,92,46,57,173,170,140,127,148,110,55,220,20,17,20,30,37,40,35,NR,40,100,577,61,75,25,99,30,40,24,15,34,,,2025-10-07
Uttar Pradesh,Kaushambi,41,,25,36,83,105,122,103,85,45,57,190,172,145,146,151,123,53,231,21,21,24,48,26,36,38,56,36,85,590,55,67,29,87,41,38,26,15,25,,,2025-10-07
Uttar Pradesh,Kushinagar,37,,28,36,80,101,113,119,80,46,68,179,183,145,160,139,135,57,197,26,19,24,38,43,43,36,52,40,95,642,60,61,37,86,26,40,28,16,39,,,2025-10-07
Uttar Pradesh,Lakhimpur Kheri,41,,29,33,82,117,103,107,80,45,57,181,160,126,132,139,100,56,226,17,20,25,40,28,33,35,61,36,89,652,57,79,38,78,34,43,32,17,48,,,2025-10-07
Uttar Pradesh,Pilibhit,36,,27,31,90,115,115,113,100,45,58,189,176,157,151,165,132,50,260,20,17,25,30,40,50,38,60,39,95,637,57,86,30,90,35,40,30,16,40,,,2025-10-07
Uttar Pradesh,Sharwasti,39,,27,39,85,100,115,120,85,46,55,183,192,143,154,NR,121,57,218,24,15,22,35,NR,NR,39,NR,40,98,569,59,78,28,85,25,33,20,15,33,,,2025-10-07
Uttar Pradesh,Siddharth Nagar,42,,28,35,81,107,110,108,81,47,59,188,191,152,157,162,127,51,227,22,20,21,36,50,50,35,70,38,80,611,60,84,35,70,35,45,28,18,33,,,2025-10-07
Uttar Pradesh,Sonbhadra,36,,27,32,80,98,105,105,80,45,45,176,159,146,121,156,111,52,210,22,18,22,40,28,40,34,50,38,88,608,62,70,34,82,30,30,25,15,45,,,2025-10-07
Uttar Pradesh,Rampur,49,,28,31,81,107,111,104,84,46,63,188,187,148,156,154,126,51,240,27,21,25,33,32,35,33,NR,33,95,606,64,76,30,88,28,35,29,15,44,,,2025-10-07
Uttar Pradesh,Bahraich,35,,25,31,90,120,120,114,90,42,45,176,191,130,137,142,125,44,250,25,19,28,39,36,34,33,65,32,106,615,56,80,21,72,27,36,23,19,53,,,2025-10-07
Uttar Pradesh,Basti,32,,22,30,73,120,108,105,82,40,53,187,169,155,145,158,118,44,239,22,21,25,28,49,55,35,56,39,93,531,52,76,31,87,23,57,31,18,43,,,2025-10-07
