State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-01-18
Average Price,Average Price,42.93,,32.93,37.82,92.45,151.42,123.22,113.37,88.81,44.63,58.82,192.18,169.49,148.24,144.18,154.3,135.38,54.56,269.44,21.85,30.37,38.71,29.91,37.97,44.51,41.87,54.67,46.09,99.9,637.65,59.02,82.28,39.48,89.34,38.89,48.35,32.17,18.18,49.8,,,2025-01-18
Maximum Price,Maximum Price,65,,57,70,140,188,166,150,130,60,82,290,236,209,191,209,176,130,550,31,70,87,100,99,141,95,202,100,165,912,305,237,140,700,250,300,250,200,140,,,2025-01-18
Minimum Price,Minimum Price,27,,23,29,70,84,85,82,75,38,39,132,128,92,102,115,91,37,153,10,14,20,8,21,23,30,27,28,34,392,36,43,10,42,13,20,16,8,19,,,2025-01-18
Modal Price,Modal Price,40,,30,35,90,160,120,110,90,44,60,176,170.5,148,154,159,143,50,200,28,20,40,20,40,40,40,50,40,100,650,58,84,40,80,30,40,30,15,40,,,2025-01-18
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-18
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,31,42,48,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2025-01-18
Delhi,Delhi,34,,30,34,88,140,135,117,87,45,56,218,182,178,160,174,143,60,245,27,23,38,25,29,38,39,54,43,115,515,58,76,43,90,42,39,37,15,32,,,2025-01-18
Haryana,Hisar,39,,29,34,89,158,110,108,80,44,59,220,167,158,156,167,135,50,243,27,32,42,32,27,37,39,53,40,91,564,60,72,42,83,47,39,36,15,68,,,2025-01-18
Haryana,Karnal,42,,30,35,78,136,98,99,81,43,65,210,160,152,134,166,136,45,256,28,23,44,25,30,35,36,63,35,95,572,60,93,45,80,41,35,25,11,57,,,2025-01-18
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Haryana,Gurgaon,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Himachal Pradesh,Shimla,44,,NR,37,96,158,135,115,87,49,60,231,198,168,154,NR,NR,55,210,28,25,40,25,37,NR,38,NR,40,107,606,59,76,30,97,44,48,25,17,53,,,2025-01-18
Himachal Pradesh,Mandi,43,,NR,40,95,162,140,114,85,46,49,231,192,165,153,161,129,50,270,30,20,35,32,33,NR,36,NR,34,110,676,60,75,35,89,48,41,31,16,56,,,2025-01-18
Himachal Pradesh,Dharamshala,30,,NR,29,93,158,132,123,91,47,40,NR,192,159,165,NR,NR,51,230,28,35,35,40,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-01-18
Himachal Pradesh,Solan,39,,NR,35,96,156,125,108,86,46,52,220,194,159,144,159,NR,52,220,28,27,35,30,34,37,39,NR,38,108,579,59,82,37,90,56,39,34,19,60,,,2025-01-18
Himachal Pradesh,Una,43,,NR,35,91,123,121,106,83,43,69,NR,180,175,159,NR,NR,51,252,28,24,39,29,38,NR,37,NR,36,109,659,59,83,33,96,39,38,38,15,56,,,2025-01-18
Himachal Pradesh,Bilaspur-hp,46,,NR,37,87,165,141,116,86,45,62,NR,163,177,160,NR,NR,45,344,28,20,40,32,32,NR,40,58,40,98,677,60,84,33,81,32,34,30,12,50,,,2025-01-18
Himachal Pradesh,Chamba,37,,NR,35,95,167,129,118,88,50,55,NR,193,168,151,NR,NR,50,243,29,35,40,35,41,56,38,69,37,88,645,58,83,37,111,56,52,40,22,59,,,2025-01-18
Himachal Pradesh,Hamirpur-HP,41,,NR,36,84,135,116,112,79,46,65,NR,189,170,152,NR,NR,49,260,28,27,32,33,37,52,38,NR,36,103,495,60,79,35,85,39,38,31,15,55,,,2025-01-18
Himachal Pradesh,Kullu,40,,NR,40,97,159,125,110,87,46,40,NR,193,165,144,137,NR,49,240,29,37,40,40,NR,NR,41,NR,41,118,545,59,95,47,83,39,37,34,15,67,,,2025-01-18
Himachal Pradesh,Sirmour,46,,25,37,89,168,140,110,90,46,50,214,179,150,150,152,108,45,273,28,37,40,38,35,NR,35,NR,36,100,627,58,70,40,81,30,45,32,20,52,,,2025-01-18
Himachal Pradesh,Kinnaur,40,,NR,43,99,135,134,113,80,48,50,NR,180,172,148,NR,NR,43,257,27,37,50,40,NR,NR,42,NR,43,112,542,54,103,52,80,45,47,38,16,57,,,2025-01-18
Himachal Pradesh,Lahaul & Spiti,44,,NR,42,100,165,135,115,90,50,50,NR,192,165,NR,NR,NR,55,480,28,40,60,58,NR,NR,37,NR,36,83,600,55,81,60,85,33,41,26,15,75,,,2025-01-18
Jammu and Kashmir,Srinagar,41,,40,44,85,178,140,120,112,51,50,NR,182,144,144,166,NR,58,287,28,37,60,47,NR,NR,48,NR,41,117,642,59,81,39,87,48,68,32,16,90,,,2025-01-18
Jammu and Kashmir,Jammu,48,,35,39,95,148,130,117,95,49,51,NR,194,168,159,146,118,56,302,28,30,40,32,36,58,57,68,60,128,564,60,78,42,87,47,50,34,17,50,,,2025-01-18
Jammu and Kashmir,Poonch,60,,30,45,116,180,125,120,110,50,80,NR,NR,NR,NR,NR,NR,55,330,28,30,40,50,NR,NR,58,NR,56,110,681,70,96,30,62,55,36,16,15,100,,,2025-01-18
Jammu and Kashmir,Kupwara,47,,35,41,95,NR,127,123,103,55,51,NR,NR,169,167,165,126,48,310,28,40,42,53,NR,NR,35,NR,39,117,660,60,87,52,83,24,49,53,15,102,,,2025-01-18
Jammu and Kashmir,Udhampur,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Shopian,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Samba,60,,32,40,85,145,130,120,93,45,55,NR,170,181,154,194,148,55,300,30,20,39,30,33,60,45,65,45,105,604,60,84,47,90,43,40,30,14,57,,,2025-01-18
Jammu and Kashmir,Ramban,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Rajouri,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Kishtwar,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Doda,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Baramulla,36,,35,43,95,153,120,125,100,50,48,NR,197,178,NR,194,140,50,377,28,40,52,50,NR,NR,42,NR,49,125,681,60,80,34,99,41,55,34,20,115,,,2025-01-18
Jammu and Kashmir,Reasi,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Jammu and Kashmir,Kathua,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-18
Punjab,Amritsar,40,,31,34,93,165,138,118,93,44,55,253,179,178,166,159,NR,52,280,28,21,35,37,40,43,40,62,39,100,567,60,83,39,93,43,43,31,14,50,,,2025-01-18
Punjab,Ludhiana,38,,26,36,92,172,133,118,97,45,62,223,178,171,167,179,NR,58,280,27,23,38,30,37,48,37,62,42,110,560,57,71,50,79,37,42,23,20,43,,,2025-01-18
Punjab,Bathinda,40,,31,36,95,160,140,120,93,44,55,240,179,176,159,159,148,51,270,28,22,40,33,40,43,40,58,40,100,621,58,83,38,90,42,43,31,13,48,,,2025-01-18
Punjab,Barnala,40,,33,35,95,157,130,107,90,44,64,218,167,174,150,161,145,43,297,29,21,40,32,40,49,41,NR,43,100,622,60,85,27,93,45,41,30,15,50,,,2025-01-18
