State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-01-26
Average Price,Average Price,42.68,,33.37,38.22,91.39,147.51,122.29,111.92,88.11,44.37,58.2,192.62,171.54,148.71,145.9,155.17,137.33,54.07,264.26,22,27.43,35.92,24.26,37.38,43.44,41.13,54.32,44.76,99.09,632.4,58.28,81.73,34.81,86.79,38.66,45.26,30.93,16.91,47.63,,,2025-01-26
Maximum Price,Maximum Price,65,,57,65,140,187,161,140,130,60,82,275,220,209,192,209,176,130,520,31,60,80,100,86,82,80,195,97,142,912,116,220,87,160,225,100,69,48,100,,,2025-01-26
Minimum Price,Minimum Price,27,,25,29,70,105,90,80,74,39,39,142,134,100,106,115,91,38,153,10,11,19,7,21,23,30,28,28,49,392,38,43,12,42,12,18,15,8,19,,,2025-01-26
Modal Price,Modal Price,40,,30,35,90,150,120,110,90,44,58,180.5,165,145.67,154,154,143,50,245,28,20,30,20,35,40,40,52,40,100,659,58,80,40,90,30,40,30,15,40,,,2025-01-26
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-26
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,31,42,48,28,47,30,44,50,85,497,57,72,60,95,50,60,40,21,35,,,2025-01-26
Delhi,Delhi,38,,33,37,90,137,137,117,88,45,56,216,181,183,159,180,144,60,243,27,22,38,22,29,38,39,54,43,115,515,58,76,44,90,42,39,37,15,32,,,2025-01-26
Haryana,Hisar,40,,29,34,87,150,105,105,80,44,59,216,167,158,156,167,135,50,243,27,27,37,30,27,37,39,53,40,91,564,60,73,41,83,45,39,35,15,68,,,2025-01-26
Haryana,Karnal,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-26
Haryana,Panchkula,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-26
Haryana,Gurgaon,36,,29,32,86,165,115,116,80,43,56,222,153,123,129,142,104,54,225,20,27,35,60,25,37,35,37,36,92,550,58,96,35,70,37,32,26,15,65,,,2025-01-26
Himachal Pradesh,Shimla,44,,NR,37,96,153,133,115,86,48,60,231,198,168,154,NR,NR,55,210,28,20,40,30,37,NR,38,NR,40,107,606,59,74,30,95,43,48,25,17,52,,,2025-01-26
Himachal Pradesh,Mandi,43,,NR,40,95,159,138,114,85,46,49,231,192,165,153,161,129,50,270,30,18,32,30,33,NR,36,NR,34,110,676,60,75,35,89,48,41,31,16,56,,,2025-01-26
Himachal Pradesh,Dharamshala,30,,NR,29,93,158,132,119,91,47,40,NR,192,159,165,NR,NR,51,230,28,35,35,30,32,NR,34,55,40,99,590,59,90,40,103,49,45,34,15,60,,,2025-01-26
Himachal Pradesh,Solan,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-26
Himachal Pradesh,Una,42,,NR,35,89,123,124,111,83,44,69,NR,180,177,146,NR,NR,51,242,29,22,40,27,38,NR,37,NR,36,109,659,59,83,31,96,39,38,38,15,56,,,2025-01-26
Himachal Pradesh,Bilaspur-hp,46,,NR,37,87,157,139,116,86,45,62,NR,163,177,160,NR,NR,45,344,28,20,38,30,32,NR,40,58,40,98,677,60,84,33,80,32,34,30,12,50,,,2025-01-26
Himachal Pradesh,Chamba,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,2025-01-26
Himachal Pradesh,Hamirpur-HP,41,,NR,36,84,135,116,112,79,46,65,NR,189,170,152,NR,NR,49,260,28,25,33,32,37,52,38,NR,36,98,495,60,79,35,85,39,38,31,15,55,,,2025-01-26
Himachal Pradesh,Kullu,40,,NR,40,92,158,124,112,86,47,40,NR,192,163,144,137,NR,45,240,30,37,40,30,NR,NR,41,NR,41,118,545,60,95,48,89,37,35,32,15,67,,,2025-01-26
