Date,Chennai_Petrol_Retail,Delhi_Petrol_Retail,Kolkata_Petrol_Retail,Mumbai_Petrol_Retail,Chennai_Diesel_Retail,Delhi_Diesel_Retail,Kolkata_Diesel_Retail,Mumbai_Diesel_Retail,Chennai_Petrol_Pct,Delhi_Petrol_Pct,Kolkata_Petrol_Pct,Mumbai_Petrol_Pct,Chennai_Diesel_Pct,Delhi_Diesel_Pct,Kolkata_Diesel_Pct,Mumbai_Diesel_Pct
2017-06-30,66.67066666666668,64.19933333333333,67.02266666666667,75.43666666666667,56.714666666666666,53.84133333333333,55.99733333333334,59.214000000000006,,,,,,,,
2017-07-31,66.46483870967741,64.01870967741935,67.28,73.96000000000001,57.516129032258064,54.5758064516129,57.17612903225807,58.697741935483876,-0.3087234120791815,-0.28134818001325224,0.38394970855630817,-1.9574919358402054,1.413148331280678,1.3641436287107123,2.1050925620113903,-0.8718513603474309
2017-08-31,70.20548387096774,67.7709677419355,70.6083870967742,76.9058064516129,59.8458064516129,56.85387096774193,59.505483870967744,60.38967741935484,5.628006076460523,5.861189773151021,4.947067623029411,3.9829724873078565,4.050476724621421,4.174128912137598,4.0739988490572365,2.882454125289202
2017-09-30,72.77733333333335,70.21133333333334,72.955,79.32199999999999,61.46066666666666,58.36,61.016666666666666,61.992666666666665,3.6633170524007275,3.6009012010725483,3.323419496907065,3.1417569880205276,2.6983682079034566,2.6491231056415154,2.53956895632641,2.65440935572554
2017-10-31,71.23354838709676,68.74225806451614,71.51677419354839,76.50516129032258,60.3041935483871,57.277096774193545,59.93709677419355,60.16612903225807,-2.1212441779994484,-2.0923620148939004,-1.971387576521988,-3.551144335338763,-1.881647533294295,-1.8555572751995486,-1.7693032927721175,-2.946376938791573
2017-11-30,72.06533333333333,69.53233333333333,72.28866666666666,76.66066666666667,61.34466666666666,58.24933333333333,60.90933333333333,60.87833333333333,1.1676870871523803,1.149329817003819,1.0793166803486853,0.20326128815542077,1.7253744011097805,1.6974263953577928,1.6220948485419218,1.1837296374732853
2017-12-31,71.89064516129032,69.36645161290323,72.12516129032258,77.03548387096774,61.86774193548387,58.738064516129036,61.39806451612903,61.84290322580645,-0.24240250334373048,-0.2385677460798985,-0.22618397030066406,0.48893026971814635,0.8526825512957581,0.8390330924457512,0.8023912856196747,1.5844223053737672
2018-01-31,74.00612903225807,71.37516129032258,74.09967741935485,79.25741935483872,65.24645161290323,61.89483870967742,64.55709677419355,65.85451612903226,2.9426413773607996,2.8957941926002873,2.7376245594575854,2.8843013274151064,5.461181500599621,5.374324502438377,5.145165866319212,6.486779717598701
2018-02-28,75.20857142857143,72.5175,75.22821428571429,80.38678571428571,66.64571428571428,63.20321428571429,65.87571428571428,67.30785714285715,1.6247875845380788,1.6004709327813504,1.522998352574012,1.4249345596161422,2.1445804916911726,2.1138686250947503,2.0425601171827124,2.206896503464195
2018-03-31,75.12870967741935,72.44290322580645,75.17612903225806,80.31258064516129,66.49387096774193,63.060645161290324,65.75064516129032,67.15516129032258,-0.10618703378501015,-0.10286727230468529,-0.0692363283520292,-0.09231003387566439,-0.2278365827416695,-0.22557258524775747,-0.18985619477538407,-0.22686185389987346
2018-04-30,76.94000000000001,74.163,76.86633333333333,82.01466666666667,68.84866666666667,65.26166666666667,67.95666666666666,69.49233333333333,2.410916319949874,2.3744172273603814,2.2483257954795777,2.119326770267249,3.541372557580713,3.490325066841282,3.355132865943511,3.4802567637456594
2018-05-31,78.79161290322581,75.92225806451613,78.59548387096774,83.75806451612904,70.86032258064516,67.14258064516129,69.75419354838711,71.48903225806451,2.4065673293810708,2.372150620277136,2.2495551207521336,2.125714729230177,2.921851665941455,2.8821114669070003,2.645107492598875,2.873265048035778
2018-06-30,79.50866666666667,76.60366666666667,79.26866666666666,84.35266666666666,71.81500000000001,68.03233333333334,70.58233333333334,72.37066666666666,0.9100635677068425,0.8975083454070942,0.8565158741233869,0.7099043584312126,1.3472665443603482,1.3251690352419798,1.187225803666947,1.2332442904242846
2018-07-31,79.21935483870968,76.30322580645162,79.04903225806451,83.71451612903226,71.74709677419354,67.95548387096774,70.56451612903226,72.12129032258065,-0.3638745813332678,-0.3922016703487352,-0.2770759466987571,-0.7565268092307731,-0.09455298448300953,-0.11296020377409288,-0.02524315003435973,-0.34458207388723405
2018-08-31,80.33645161290322,77.33354838709678,80.26903225806453,84.7641935483871,72.74290322580646,68.86580645161291,71.6916129032258,73.11032258064516,1.4101311181692333,1.3503001606493648,1.543345902094262,1.253877425197003,1.387939716567188,1.3395866364128484,1.5972571428571447,1.371345761620213
2018-09-30,84.58866666666667,81.38266666666667,83.61,88.76366666666667,77.29433333333333,73.11999999999999,75.33666666666666,77.627,5.293008302448454,5.235914249404194,4.162212559376921,4.718352114087532,6.2568716750257325,6.177512132056706,5.084351733530101,6.177892888343717
2018-10-31,85.14870967741936,81.92387096774193,83.75935483870968,87.63709677419355,78.98,74.69580645161291,76.5458064516129,78.45870967741935,0.6620780688737282,0.6650117564861446,0.17863274573577392,-1.2691790850683393,2.1808412000879907,2.155096350674124,1.6049817949819634,1.0714180342140667
2018-11-30,79.72566666666667,76.77266666666667,78.71366666666667,82.29266666666668,75.60099999999998,71.53766666666667,73.39466666666667,74.94433333333333,-6.368908033131159,-6.287794070550678,-6.024029413501564,-6.0983650808257295,-4.278298303367967,-4.228001456804742,-4.116672004674971,-4.479268596864861
2018-12-31,73.11677419354838,70.47354838709677,72.58129032258064,76.07903225806452,68.34032258064516,64.73483870967742,66.51387096774194,67.74193548387096,-8.289541811861035,-8.204897072182671,-7.790739021287319,-7.550653855672229,-9.603943624230926,-9.50943506263262,-9.375062264639656,-9.610330133204247
2019-01-31,72.66677419354839,70.0158064516129,72.12774193548387,75.65709677419355,67.86935483870967,64.26741935483871,66.04032258064517,67.27387096774194,-0.6154538475791949,-0.6495230422762122,-0.624883334370363,-0.5546015391464709,-0.6891505982865809,-0.722052242896587,-0.7119543340462497,-0.6909523809523588
2019-02-28,73.5317857142857,70.8325,72.9375,76.46857142857142,69.73392857142856,66.00678571428571,67.78964285714287,69.12428571428572,1.1903810652628577,1.1664416790678533,1.1226721408254203,1.072569116417199,2.747298448836033,2.7064512266214757,2.648866946949746,2.7505697530487927
2019-03-31,75.33516129032257,72.53903225806452,74.61967741935484,78.1632258064516,70.81709677419354,67.01322580645162,68.80225806451612,70.19806451612902,2.4525116023212723,2.4092503555070532,2.306327224479654,2.2161449419296986,1.5532872232423944,1.5247524648788868,1.4937609414865882,1.5534031068061838
2019-04-30,75.69566666666667,72.93266666666666,74.95266666666666,78.50266666666667,70.01733333333333,66.31333333333333,68.05333333333333,69.405,0.47853534812887233,0.542651861141108,0.44624857521220473,0.4342718160783132,-1.1293366676839778,-1.0444094649908697,-1.088517662429811,-1.1297526813532022
2019-05-31,74.67935483870967,71.94419354838709,73.99967741935482,77.5458064516129,70.15806451612903,66.38419354838709,68.13548387096773,69.54354838709678,-1.342628809166091,-1.3553228799343287,-1.271454758974777,-1.2188888042704682,0.20099477671582378,0.10685666289396156,0.12071493578722503,0.19962306331933188
2019-06-30,73.15266666666666,70.41866666666667,72.66766666666668,76.11066666666667,68.14766666666667,64.42566666666667,66.34266666666666,67.55033333333333,-2.044324265173836,-2.1204308596417976,-1.8000223773134372,-1.8506994131806898,-2.865526384354833,-2.95029099102162,-2.631253353533436,-2.866139419099978
2019-07-31,75.50645161290322,72.71225806451612,75.08193548387096,78.33064516129032,69.67451612903226,65.96096774193548,67.99741935483871,69.13193548387098,3.217633824563104,3.2570787071365404,3.3223425602459056,2.9167770982039043,2.240501453753252,2.383058111315073,2.494251092567956,2.3413683878258373
2019-08-31,74.89419354838711,72.10129032258064,74.79645161290323,77.75806451612904,69.18612903225807,65.49032258064516,67.82709677419355,68.65516129032258,-0.8108685435980423,-0.840254116978989,-0.3802297704872948,-0.730979100175011,-0.7009551323897689,-0.7135207038375557,-0.2504838893316652,-0.689658390454917
