Date	Cereals and products	Meat and fish	Egg	Milk and products	Oils and fats	Fruits	Vegetables	Pulses and products	Sugar and confectionery	Spices	Non-alcoholic beverages	Prepared meals, snacks, sweets etc.	Pan, tobacco and intoxicants	Clothing	Footwear	Housing	Fuel and light	Household goods and services	Health	Transport and communication	Recreation and amusement	Education	Personal care and effects
01 September 2017	0.504050891	0.14097785	0.010656731	0.095389962	0.02102199	0.381234615	1.430424711	-0.518024126	0.028889971	-0.092828466	0.038283288	0.441394553	0.127281259	0.211444969	0.018992981	0.818634905	0.587741104	0.156327371	0.271371524	0.447160889	0.070372738	0.152308642	0.10638287
01 October 2017	0.496256325	0.170289374	0.019748205	0.098059561	0.006091219	0.496654155	1.7364349	-0.529171034	0.026830573	-0.075999665	0.046224314	0.432039985	0.137540295	0.195750717	0.018722315	0.892003127	0.636303183	0.126492411	0.265259437	0.336863508	0.06160604	0.152110564	0.149992944
01 November 2017	0.4711072	0.161608078	0.051286006	0.128019338	0.011002727	0.613277324	3.094391196	-0.537091482	0.244749078	-0.050086505	0.059318622	0.423925946	0.163083621	0.200290342	0.020701765	0.904874745	0.790053225	0.134476278	0.294867593	0.325875863	0.050387656	0.168151792	0.128431205
01 December 2017	0.441335559	0.259711225	0.038440136	0.116378113	0.034681396	0.569834095	2.311234979	-0.536227588	0.237976893	-0.013713084	0.049562662	0.482554943	0.155712383	0.202197003	0.023567237	0.912597716	0.768079419	0.121222185	0.302830634	0.291641254	0.067780118	0.183939915	0.209663917
01 January 2018	0.319297506	0.268963764	0.034017386	0.11812678	0.031719196	0.57519852	1.028618083	-0.466750021	0.217163204	0.027176302	0.050247277	0.452579527	0.157215207	0.201968577	0.020158399	0.890715966	0.723959056	0.125420403	0.319639407	0.478290379	0.087782686	0.142964849	0.224619876
01 February 2018	0.259891215	0.186330274	0.03976113	0.152213561	0.032262792	0.556783759	-0.198064668	-0.393549704	0.203146648	0.089315646	0.050673221	0.459839528	0.165477456	0.190298355	0.018960772	0.749128168	0.632771135	0.106567199	0.325208956	0.921716822	0.098457217	0.171399727	0.188316098
01 March 2018	0.187436463	0.179203045	0.030669062	0.127165527	0.056409125	0.603357861	-0.710488554	-0.322798258	0.193345574	0.123722932	0.059469874	0.45447085	0.167056522	0.188386108	0.020312548	0.749128168	0.427873598	0.126874574	0.331451708	1.203915198	0.106526838	0.211121212	0.213407957
01 April 2018	0.102642731	0.228727853	0.036012795	0.104200966	0.074234811	0.577506483	-0.646924358	-0.310082152	0.18712504	0.116241682	0.061408576	0.478223444	0.180114562	0.206666713	0.026126725	0.904874745	0.379272892	0.133527559	0.324224005	1.491439144	0.111484765	0.261723432	0.214891159
01 May 2018	0.085897632	0.279244434	0.021047261	0.098534718	0.093441679	0.573065548	-0.566252527	-0.300168395	0.169950007	0.14853631	0.062922472	0.459514201	0.184610889	0.235756033	0.032490964	0.889428804	0.394724827	0.121051461	0.346085354	1.684729892	0.126205572	0.238746349	0.249569429
01 June 2018	0.038037321	0.269315168	0.031599237	0.088960049	0.106065294	0.467543286	-0.584784774	-0.266427505	0.177558556	0.222732003	0.058582125	0.469194202	0.172556209	0.253424067	0.0320806	0.880418671	0.480447044	0.128628895	0.34969885	1.809436918	0.143362228	0.255381812	0.228509436
01 July 2018	0.001247712	0.123043934	0.042818677	0.098753302	0.126969688	0.377753574	-1.084397751	-0.231632682	0.180719393	0.205055598	0.042194763	0.342622485	0.153978952	0.22541534	0.030724459	0.85081395	0.597232419	0.11827534	0.310235867	1.899230203	0.122905483	0.257773066	0.21997288
01 August 2018	-0.007680901	0.187528344	0.029109373	0.061289015	0.143522759	0.222216261	-1.099759291	-0.214086579	0.182936637	0.188501721	0.048270436	0.274028831	0.117466051	0.202677159	0.030550998	0.664175489	0.696731602	0.124830975	0.288542464	1.815188153	0.112889162	0.243999839	0.159961288
01 September 2018	-0.111172813	0.101087498	-0.012803243	0.055986706	0.184335627	0.094251843	-1.036489779	-0.259761137	0.177210687	0.190614778	0.048341183	0.285010348	0.114493556	0.191786396	0.025156014	0.662888327	0.645273535	0.12738059	0.281316892	1.879974308	0.122622066	0.267478903	0.142612742
01 October 2018	-0.260159679	0.223709893	-0.016669904	0.036810739	0.2200743	-0.054691864	-1.161804087	-0.326309103	0.166143136	0.145419394	0.080846579	0.223351298	0.102697802	0.153563805	0.025697346	0.651303871	0.671373911	0.203007348	0.343188375	2.002739403	0.126795038	0.319221909	0.232901198
01 November 2018	-0.36441309	0.340662669	-0.057976295	-0.02873512	0.233989297	-0.103145661	-1.478869175	-0.301911328	-0.037121054	0.079436597	0.09031809	0.280719484	0.10848957	0.163752535	0.018845132	0.664175489	0.579953452	0.235613962	0.324561666	1.781340845	0.139343979	0.42690665	0.201615792
01 December 2018	-0.350829106	0.381712396	-0.027748388	-0.003641036	0.194273738	-0.116620684	-1.149772285	-0.195518073	-0.036880375	0.047731087	0.117359406	0.241816554	0.092660513	0.168215696	0.016218117	0.653878194	0.275845936	0.246240892	0.337902166	1.548790333	0.125705633	0.400166079	0.207307137
01 January 2019	-0.318289464	0.369186378	-0.006068944	0.018684142	0.189197749	-0.233097114	-0.420008849	-0.148369076	-0.032796935	0.008283446	0.110874134	0.236976554	0.081296104	0.145516711	0.018375971	0.687344401	0.0288443	0.217355486	0.310707744	1.18716616	0.113954037	0.391740966	0.20477913
01 February 2019	-0.233186187	0.367783182	0.022793432	-0.008732521	0.19497083	-0.249423165	0.175094841	-0.077753226	-0.028929094	-0.005583183	0.109840339	0.225039269	0.082815506	0.150421796	0.018994915	0.733682226	-0.048859965	0.226378723	0.268204341	0.759155539	0.129524945	0.347299344	0.250386544
01 March 2019	-0.160668432	0.408554139	0.033008185	0.004120898	0.172560805	-0.213048478	0.554819601	-0.030343968	-0.023347498	-0.035075803	0.10118892	0.217575883	0.081673287	0.154299448	0.015559011	0.689918725	0.12269333	0.223940691	0.296775708	0.427142423	0.158852302	0.296789377	0.206176946
01 April 2019	-0.08927103	0.407696106	0.031661002	0.033500656	0.139505136	-0.189900107	0.826452306	-0.000511848	-0.015910839	-0.034030847	0.097888142	0.177981454	0.066717186	0.131172501	0.01290212	0.625560635	0.170965322	0.163563919	0.290741024	0.269195226	0.173212355	0.274966651	0.179848398
01 May 2019	-0.027589773	0.39853418	0.039229418	0.029429961	0.134627896	-0.144834443	1.205409084	0.073003999	-0.004877007	-0.024858386	0.09275836	0.189817046	0.057642384	0.111864462	0.010927035	0.621699149	0.203422042	0.189635266	0.283021912	0.104895378	0.165804391	0.29021868	0.172874
01 June 2019	0.020652666	0.375687949	0.01938555	0.046178487	0.120216027	-0.062209067	1.236268462	0.129344543	-0.00998183	-0.044161759	0.089876939	0.198988616	0.067422558	0.104092403	0.009790238	0.639719415	0.228756233	0.193468057	0.291545602	0.005390561	0.168147017	0.305043925	0.209249392
01 July 2019	0.069415579	0.393064166	0.008084118	0.041939413	0.104973971	-0.009342586	1.036409054	0.174757297	-0.014502785	-0.011369711	0.095735167	0.185729321	0.073704596	0.102382485	0.009070302	0.655165356	-0.082679525	0.197465708	0.293808429	0.08429453	0.196340656	0.415372654	0.26533011
01 August 2019	0.033084796	0.411510314	0.010902377	0.162784894	0.094666159	0.022766851	0.934586113	0.20006041	-0.016721437	0.020312739	0.088063954	0.207427911	0.101859477	0.093546589	0.007095995	0.682195754	-0.268497683	0.163690006	0.312976255	0.006725356	0.209869991	0.566187666	0.394425567
01 September 2019	0.107406351	0.538097547	0.053314817	0.347103022	0.092805401	0.132849924	1.310283401	0.246678364	-0.010539571	0.063782037	0.086628528	0.207427982	0.094895958	0.092339168	0.006522653	0.639719415	-0.321000219	0.171361723	0.297629283	-0.137444383	0.212564627	0.541322054	0.400125633
01 October 2019	0.22804054	0.444653016	0.066427186	0.414321266	0.050594218	0.204482536	1.667847423	0.357101335	-0.001040013	0.10798689	0.049464262	0.242162022	0.075239099	0.102169851	0.003622162	0.637145091	-0.393856022	0.112406213	0.25240076	-0.192196402	0.230636581	0.479408086	0.329609067
01 November 2019	0.34601352	0.447184065	0.075201629	0.460782705	0.050371644	0.189883081	2.209872761	0.516545969	0.004859691	0.155631787	0.035703716	0.205028229	0.042934538	0.104711424	0.009301006	0.590807266	-0.350530228	0.095106494	0.248284139	-0.039201082	0.233957802	0.357867949	0.378100714
01 December 2019	0.334637387	0.41698734	0.062581146	0.468079443	0.068981339	0.223040054	4.013810708	0.538832874	0.00791307	0.171780257	0.021584802	0.194290697	0.059052389	0.104924923	0.00714082	0.581797134	-0.096019019	0.09520301	0.222720884	0.343667863	0.231004528	0.362714082	0.38061495
01 January 2020	0.404037867	0.492399482	0.070333739	0.528549334	0.118498264	0.302372503	2.666315309	0.571945071	0.012361963	0.241087141	0.034457682	0.24336174	0.060666825	0.131768217	0.007835044	0.547043765	0.184442738	0.158696788	0.232769221	0.550213947	0.246983751	0.376347371	0.41960052
01 February 2020	0.362773668	0.514655163	0.041813825	0.565702388	0.147757574	0.241444364	1.512883019	0.527906214	0.01242512	0.276879748	0.029804261	0.288365516	0.080717848	0.146381876	0.006535847	0.522587691	0.375775468	0.151687579	0.265260858	0.433591826	0.235195136	0.37942437	0.425552148
01 March 2020																							
01 April 2020																							
01 May 2020																							
01 June 2020																							
01 July 2020																							
01 August 2020	0.376312457	1.052620217	0.080069256	0.51374198	0.279330367	0.122555918	-0.033867309	0.478476631	0.025155029	0.512290725	0.052220947	0.412639314	0.267581635	0.111161367	0.005845889	0.343672201	0.293730239	0.177554458	0.284822808	0.961057163	0.22498747	-0.02050129	0.799271656
01 September 2020	0.361117793	1.201987979	0.113965022	0.338127242	0.284835076	0.139255524	0.657642419	0.458601889	0.020256081	0.454312854	0.059634626	0.411886933	0.252329023	0.122381287	0.008015582	0.40030732	0.248998977	0.180819587	0.318754945	0.871415169	0.2376104	-0.046647625	0.721228445
01 October 2020	0.408379579	1.183894323	0.157384918	0.290664433	0.365006199	0.154366613	0.749694623	0.54139476	0.014392094	0.428030361	0.076404427	0.430413107	0.266234986	0.134642604	0.007121028	0.393871511	0.271148654	0.183597941	0.310828475	0.869175389	0.217634161	-0.071567893	0.622707322
01 November 2020	0.355337956	1.123420218	0.148463851	0.28259432	0.355731839	0.166508588	0.102422624	0.456053303	0.011417229	0.445518346	0.083405009	0.426183159	0.262820475	0.130027481	0.008985614	0.438922174	0.15311866	0.159191097	0.308896565	0.874400063	0.226208966	-0.073944832	0.597324423
