Date	Cereals and products	Meat and fish	Egg	Milk and products	Oils and fats	Fruits	Vegetables	Pulses and products	Sugar and confectionery	Spices	Non-alcoholic beverages	Prepared meals, snacks, sweets etc.	Pan, tobacco and intoxicants	Clothing	Footwear	Housing	Fuel and light	Household goods and services	Health	Transport and communication	Recreation and amusement	Education	Personal care and effects
01 January 2014	0.4579311991122283	0.3668755485341519	0.06591994633848293	0.11198124450908804	0.013918355540700584	0.48858426252334297	0.11679691862917868	0.03597818010279123	-0.017282598937969094	0.23785200818689975	0.0862015279620174	0.6799616512079731	0.08565363689446216	0.25149161213182675	0.029201632688292605	3.292863764502686	0.03988070244362248	0.2549135282730484	0.29124735696355086	0.6420129856867812	0.05773041669713152	0.6978402018334579	0.12544783022215497
01 February 2014	0.2690730067010983	0.14366409523211332	0.010311505472897097	0.16017205167900134	-0.04147516645765261	0.482454336158299	-0.024002893295244136	0.09216385400914397	-0.012182852762422881	0.22456167474309222	0.07661066658752431	0.6566423971282386	0.07365088260919275	0.2538348930578167	0.027230012600650444	3.3541226811478655	0.039613366858379934	0.279174462988436	0.28447343107867523	0.5990602772143108	0.06776950541354021	0.6879110827057736	0.18490056943344957
01 March 2014	0.1277050086983346	0.286375151398486	0.03494283099405994	0.19068203906834774	-0.031003198087866873	0.5946657003403598	-0.03987213013755753	0.0956074681365253	-0.007175080220457829	0.24246822813961005	0.06063608907792763	0.6295324031623197	0.06201591219724628	0.23291414254101606	0.02477972001866345	3.4260532251610587	0.03948197325554349	0.2556003378269202	0.2691130883747316	0.5007711160760926	0.07793621618773176	0.6960969736425613	0.20031225283904197
01 April 2014	0.0688082088663469	0.30107436845245283	0.022149885417482907	0.21721057669501306	-0.047245631016752145	0.6271605814230478	-0.01562424577428528	0.11202658798901183	-0.0005406958561506455	0.290064682140143	0.049501637864829154	0.5861888868061121	0.03843601749843507	0.22423962282497192	0.02543134992377667	3.6004191273685744	0.02148799911081567	0.24088932625747347	0.25422027581429235	0.5283157855132946	0.07974331643987737	0.6819293427141717	0.2708047228503622
01 May 2014	0.08766722950164418	0.2739950881592786	0.078614939463684	0.2391857666731032	-0.030404495818219628	0.7115379937569554	-0.8524270893271403	0.15994556593875603	0.0037888966550636088	0.3795429235503357	0.04735187593052379	0.6173755128466312	0.038476898790214695	0.22447812842586135	0.028929999090387043	3.7671524944569477	0.021510854162368434	0.21893476730983244	0.26391624976649825	0.6327644059111611	0.06963730748789285	0.6775219141813226	0.3182393222520284
01 June 2014	0.06052913936050124	-0.04303793202517896	0.009742395008843718	0.22699780370605885	-0.05388085684057729	0.6473280239209497	-1.2321784294796294	0.17415433151920068	-0.0026160134745969238	0.3823439004165197	0.03938453389686269	0.584949633655992	0.03719249501987292	0.19414428275956871	0.025727139412242903	1.8108586515327072	0.020792796754985896	0.19015711739483857	0.23232905875256452	0.5112231573529542	0.0705962808696397	0.6251370130674723	0.22026833456106143
01 July 2014	0.07192179749341678	0.08195261947368324	0.032798912120693705	0.22893140458970043	-0.0873029866741993	0.6222771815665493	0.8420799129026144	0.20939675840016944	0.006216787264706665	0.4179806897298102	0.042159821680194526	0.5382522996712974	0.04039125288937288	0.2035461899254812	0.026028330588154014	1.7930786532561385	0.016470913385228776	0.21562247783048624	0.1849404889594124	0.4158101734865282	0.07640574462974242	0.623911767873218	0.27827268742050454
01 August 2014	0.1423021287452527	0.07134546618785245	0.029107253606983654	0.2470670342596423	-0.1071595824201246	0.7292188818041029	0.37024709354359847	0.26982088308720237	0.004612624888538415	0.4806143059149478	0.044836127747976545	0.6250902004122708	0.079916818950079	0.23119677698030347	0.02739298305453831	1.5617711648468409	0.020368008367971226	0.22532937673894415	0.2097330492901507	0.35769934001539055	0.07237049394086088	0.7144266709546532	0.14136546545371084
01 September 2014	0.1909848279741499	0.13710134772697277	0.019692642005158755	0.22382368718058487	-0.17548154205952024	0.7154014855993341	-0.5590255420163639	0.3083935336959644	0.0025794336863125774	0.47941888169740676	0.048279882928636886	0.5884221914414094	0.11948114726978237	0.21770420312478142	0.02647032638091802	1.5138251575022597	0.028702870709416285	0.20564312699154058	0.2111133053263065	0.009001334105338552	0.06637149712849827	0.8316449988628483	0.08612640132608503
01 October 2014	0.22626061191795818	0.3907960368996347	0.007187665528807996	0.25637781784977864	-0.16061326675484533	0.6235078004712269	-0.9666966453189421	0.27270535435966325	0.0066907405045940945	0.5000308056152228	0.049213324719468106	0.5754125570562405	0.12392067791333784	0.20970236021826022	0.025307681590321533	1.4328123180315682	0.03272606230894354	0.1780056426023311	0.21509754619543975	0.044900725402183275	0.0646002531478052	0.8492093717369449	0.056037170141262325
01 November 2014	0.2490380177022429	0.3989008997621514	-0.0033403012806560266	0.8894745124489724	-0.1423516225663695	0.3936872019960475	-0.7849531274024132	0.2437182786256424	0.012813325018389467	0.502282340720867	0.0479660194481503	0.6598420545676841	0.20802654086752156	0.21628892631041463	0.027394005211729206	1.3497291471095223	0.04073753678260376	0.16224320506043466	0.20974087538722358	-0.017885634370497	0.07880636725103246	0.9185828521804038	0.01116084792981086
01 December 2014	0.23383865956937708	0.15987106568919782	-0.005645583137144437	1.002805417054934	-0.10565430046936801	0.30478307852889464	0.26283325938483554	0.22655516033688833	0.013643492581432373	0.4546524012529039	0.051402685970913735	0.6904948943431816	0.22363653325209928	0.19853634032291193	0.02592786329651512	1.2926991412915751	0.08434396659057875	0.15699600020268897	0.184788299905607	-0.12343614488744216	0.08721031975743161	0.948771610547883	0.05135041205297743
01 January 2015	0.1829465687904157	-0.12265625923518717	-0.010448561305851332	1.020528924716458	-0.07959552173228486	0.1840811347907984	0.9986731378098583	0.266825297051277	0.01275287364771415	0.46328111682299505	0.057080103430113674	0.6797721408495354	0.2538349561011572	0.19671087724467207	0.026719469063279745	1.3625522008628785	0.2229993871295119	0.16745842362239804	0.17321920447705555	-0.2403169100345805	0.07523315943623925	0.9674593801714182	0.10737919611375335
01 February 2015	0.13522944087216598	-0.07074726272285822	-0.04920939155952087	0.9799819002878943	-0.049165579779286366	0.19387588989422347	0.833413970691009	0.2675585418928007	0.009147899712987833	0.46370388200317736	0.05686769074453173	0.6542851260237575	0.2703712581838633	0.19228114109368336	0.0255335055207343	1.3192428017126683	0.2423667682578965	0.15193925385364856	0.14159967371827947	-0.3547001727794522	0.06378995202160109	0.9686784609873624	0.07377903791509358
01 March 2015	0.12916901791788818	0.006422575474307344	-0.06756829402262143	0.9582237604787974	-0.057015670014426395	0.07848842234950976	0.5536102557002376	0.2999360246707351	0.005075059639098735	0.38159198424326896	0.0650482644087241	0.6075196392114232	0.2746482275035018	0.19570479980703834	0.024955293259844094	1.3937688787473834	0.24606164157085414	0.1547018179642512	0.15907686937726762	-0.2302327055585614	0.06529326728785295	0.957698754309235	0.03683793289759599
01 April 2015	0.05868158359689503	0.12196324364266728	-0.020779052552343188	0.965858637199446	-0.04590456517140106	0.02353385118617594	0.14657277810491218	0.36179688724344966	-0.018260379515695545	0.27854075075426366	0.06398129144484117	0.6014643683869532	0.2884580258360634	0.19190889276457004	0.024941859376802447	1.4502659271297005	0.26205568591370487	0.1397513719639915	0.1545748122317615	-0.22125842995550582	0.06366645731526019	0.9571832078509924	0.058908963801592176
01 May 2015	0.0458283743317618	0.1221947693387686	-0.02627789422376367	0.9190091623168491	-0.02472410060819362	0.010210643759460543	0.31121120147461295	0.5180108869139326	-0.023767919921688748	0.1903397179073458	0.06145168376304439	0.5815627532562642	0.2884079995669862	0.1765348592459342	0.022760515269835562	1.397133654879442	0.25975672828207685	0.1161076547898589	0.13796321333853837	0.06047842842142381	0.062151744622806836	0.9109328504469075	0.06829008313706501
01 June 2015	0.0	0.25063804784955757	0.04643974728547656	0.9429595745112008	0.012208561014773021	0.03781450010445939	0.4698525412087426	0.5746960883211062	-0.02689593206983845	0.20863317839127024	0.06765296518131148	0.5743419726010639	0.27473477946573205	0.21348119122517542	0.023000659149379044	1.3613894543738778	0.2759657531592105	0.11753269374719397	0.16605497871958277	0.1365200414027657	0.05984555668705734	0.8486130291000751	0.09938847875838724
01 July 2015	-0.10599464796707388	0.2105343533194922	0.00404058348984219	0.9104615184621716	0.022572395421649124	0.019886987052885996	-0.6653577286184752	0.563420292056839	-0.046774326571711974	0.17110125148343963	0.06671119737138596	0.5826837322748719	0.2631700201388147	0.16840752915687823	0.020618615339112276	1.3424381377321684	0.2606259490526175	0.08197562388856751	0.19733178833622184	-0.03365490116642125	0.06052561276965217	0.7407736398043969	0.014000704931881278
01 August 2015	-0.18146455556179125	0.04511413893183678	0.008408193740974446	0.8707151740653581	0.026699702931866513	-0.09801364243864992	-0.7348236841892956	0.621558922304298	-0.04515511453486297	0.12046827289700285	0.0618895508107596	0.46163114369307323	0.22888971850430537	0.14179197671183313	0.019307704145941393	1.3768949933685064	0.2266770359408911	0.06965852514452545	0.16967997213145852	-0.2239234754175312	0.0641350138565948	0.5904584396074184	0.0
01 September 2015	-0.13443083961469807	0.03369953424767358	-0.004507740523592724	0.9374931615603789	0.046838763107183046	-0.09235024706019658	0.30429752834541834	0.7794885085408175	-0.03824901310944792	0.15338839281669683	0.061071536427045006	0.4920950071588723	0.21094556116886692	0.13738591395794236	0.01863199416418323	1.4207396410247932	0.18856546423599235	0.07663158890107637	0.168622886252913	-0.18585247225420096	0.06229029590194233	0.5004426747951555	0.05974425727287625
01 October 2015	-0.08434765332174214	-0.0645869214257988	-0.014933682883193678	0.909915499490126	0.06067332439636494	-0.11275684803219481	0.8005861914687199	1.185358983780143	-0.03451004832378876	0.17041326679559154	0.060321352072518576	0.565376495911707	0.21622833094958668	0.12731341771126722	0.016626502155025914	1.5360072212653237	0.15066929548649768	0.1310677891656284	0.16928192718322813	-0.12721285419016848	0.06863460315003161	0.4701344611375787	0.08114638123342556
01 November 2015	-0.07172811256567166	0.06639146862951108	-0.0004440350886788967	0.2835575184815548	0.06399861287385272	-0.014751832390555159	1.0611780789665233	1.3445218027757502	-0.026707888296835937	0.20548957159419035	0.056277336054047035	0.4901242863093912	0.13998617314203654	0.12145181962569773	0.015294541943385089	1.507153765440413	0.1743742238986155	0.11183105937098775	0.1661020146539671	-0.024964639430170264	0.05686938283895247	0.3979870054085145	0.06923658234586154
01 December 2015	-0.03907030895113502	0.2564316551725754	0.016619646004762085	0.18606018109835784	0.06775125961400755	-0.01492274521148363	1.268649614645791	1.335519151298586	-0.018333183080328122	0.21806007007749673	0.0628186019158974	0.47400927306374646	0.13275753265065202	0.13338971137756025	0.015471742526955682	1.4883150859639918	0.15338652268659292	0.10464221558553904	0.21423372515147482	0.025253876511740325	0.05601436246049444	0.3568482550572029	0.035019374214238404
01 January 2016	0.016424272859096985	0.4461641891475456	0.03965323700706023	0.16729423283801698	0.0457807228079453	-0.04635185996648343	1.076879112423217	1.1492503495122341	-0.002839367588159903	0.22388576614685796	0.05872921810222608	0.45425801859425397	0.10634573891975777	0.13772564623028302	0.015175930212578577	1.4776623747737931	0.07522692288170672	0.12483426465185606	0.18541559896819795	0.04954206895203142	0.06533809093673625	0.1929627685631636	0.04121978464190708
01 February 2016	0.05052794549307246	0.38383333324966407	0.09307383104238173	0.16375773293433032	0.039374815613578744	-0.14009602903394813	0.3540804976521532	1.0483105392810228	0.008735084466760733	0.21523950948986614	0.06121252678048052	0.4274669208877464	0.09347544412131303	0.14829562939546703	0.016600007262503196	1.5700728643262325	-0.038571589455715566	0.13085892821852332	0.20703990912834702	0.1439448210403744	0.07766192913838449	0.18407266117695062	0.1373767738120157
01 March 2016	0.07269601280416949	0.39149007193495805	0.08640516574041303	0.16699331704344142	0.05128639949522573	-0.1893779886463302	0.17808564686601938	0.8635682951729435	0.018851127016282193	0.2899340003963124	0.0619537039076225	0.4476100937420502	0.09753916472085218	0.15474258463232934	0.01601762428173934	1.4547536392405958	-0.2650908484796291	0.13317462852351472	0.20201207730976178	-0.008433837551051834	0.08038813934529548	0.1925115093174719	0.21752967169716977
01 April 2016	0.10464096270982817	0.3072499645524902	0.07933638289694851	0.11856956210731591	0.06388113677704838	-0.0809861462905221	0.21666071791131267	0.8747603641638813	0.05760218654777413	0.32777761752427415	0.06392217566743578	0.4300875712600973	0.08405585529150127	0.1524020233426998	0.014757584983314052	1.4685684847355254	-0.28000014133524753	0.14790416095623946	0.2155362523146971	0.15781915687383918	0.07917222733539879	0.1895996735898528	0.21078394880783488
01 May 2016	0.08794509788069818	0.30965095426492983	0.10925966053770095	0.11833596162300374	0.05634187623169185	-0.156754600693465	0.7551023772953416	0.7891221231502724	0.06414028655047216	0.3331526761184811	0.059929800306929064	0.3648541970572188	0.0751743818229481	0.16247234271290698	0.012189111926833054	1.5550456139236701	-0.2530141801640397	0.19217511142708535	0.22338513591716191	-0.024869720302328435	0.08348886341282397	0.18472074862236978	0.23795800562000813
01 June 2016	0.11825121526879878	0.29398588269644615	0.04239164281279538	0.0783908950427099	0.04494699694304534	-0.08143489055836721	0.7316964168190409	0.7148663258232573	0.07201452548885696	0.308124440815226	0.05482396133990398	0.35154142948592837	0.07883948385554292	0.12845661076076906	0.011919645598155665	1.5031890697480534	-0.2252636786732086	0.15796734623362163	0.21440142099101842	0.0	0.07726942301062467	0.09252144264697394	0.2630492756399426
01 July 2016	0.18730010069338615	0.3892827428122154	0.08914798916545331	0.08919584101148972	0.044749451351525985	0.023846169941376394	-0.197157580976844	0.7305780593577875	0.08141194072293322	0.3321715645680023	0.05364191940658773	0.33432489763963186	0.05197508010299306	0.14808551286671484	0.010878319665564361	1.4617781927140465	-0.22059701022691341	0.15456146269694807	0.20137651873570364	-0.008071011364774236	0.06386626384299057	0.1008876420596686	0.3424756620811317
01 August 2016	0.2042330842714051	0.2704418329806149	0.08780308533152187	0.09704635849997414	0.06089026224140007	0.16524953963461314	-0.5503992712680953	0.5191371437321591	0.09151961804396724	0.3179077227520623	0.05292855207723918	0.3462623042220112	0.06285265559172167	0.1419651418003913	0.01042871894742218	1.5030491305081881	-0.2732452520525031	0.15522931889480884	0.18606692868557295	0.05674120201500669	0.06122667253002679	0.15859342178107375	0.3540718287794129
