Date,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Month,Year
2011-03-01,10.000000000000009,12.315270935960587,-4.150197628458496,18.75,3.1083156585972382,-1.8657253997982903,-15.304688871977989,-0.181818181818183,-14.684784108152849,0.0,8.29334716638568,15.328671328671328,36.47793212590118,0.0,30.063795853269546,40.66477272727271,,-21.3375796178344,16.666666666666675,10.977272727272712,-19.346356123215624,4.9650349650349535,3,2011
2011-04-01,10.000000000000009,4.761904761904767,-1.3452914798206317,15.104166666666675,-3.651903651903654,3.277378097521977,-21.21553179516038,-3.3333333333333326,-8.661417322834641,0.0,15.136325662641447,12.49086924762599,33.73737373737373,0.0,32.02497769848351,36.05442176870748,,-2.8037383177570097,16.666666666666675,0.20768431983384517,-9.999999999999998,-48.840927258193446,4,2011
2011-05-01,10.000000000000009,8.374384236453203,0.0,7.440476190476186,-7.738095238095233,-6.35451505016722,-23.664122137404586,-8.882783882783885,-3.814262023217241,0.0,21.247150242430067,13.653136531365305,34.05797101449275,0.0,34.284016636957794,41.77359566581123,,8.333333333333325,16.666666666666675,0.40605389442598394,-12.848158131177001,-57.98319327731092,5,2011
2011-06-01,10.000000000000009,4.761904761904767,0.4132231404958553,9.801136363636353,-9.911616161616166,-13.879408418657569,-23.608349900596426,-12.07815275310834,-1.9969278033794113,0.0,17.586206896551726,17.394317394317383,28.996865203761747,0.0,36.22489959839357,38.40425531914893,,8.333333333333325,16.666666666666675,-21.682847896440126,-15.909090909090907,-59.64912280701755,6,2011
2011-07-01,10.000000000000009,0.8333333333333304,-1.302157589582753,22.562674094707535,-13.85945682620875,-14.70923603192703,-23.294309689596236,-9.506398537477146,3.9408866995073843,0.0,14.10266188696514,15.710382513661191,32.9607273269245,0.0,39.34996220710507,33.26330532212884,,8.333333333333325,16.666666666666675,-20.394736842105267,-8.333333333333337,-69.90881458966565,7,2011
2011-08-01,7.795100222717144,0.0,-1.747572815533982,25.882352941176467,-7.336956521739124,-12.82051282051282,-15.683962264150942,-5.444126074498568,3.956043956043964,0.0,11.561866125760645,12.54693366708386,29.901589704769105,0.0,27.28120516499284,24.590780809031052,,8.333333333333325,16.666666666666675,-6.979865771812078,7.539936102236422,-31.63194444444445,8,2011
2011-09-01,4.761904761904767,0.0,-2.620967741935487,39.27394752898108,-0.016338801385529234,-12.177261878932521,-10.682252184480067,-0.0849617672047498,9.228187919463092,0.0,9.318894271872335,17.414168278529974,29.30097790655559,0.0,25.490721511355275,26.306651233193822,0.4753416518122444,8.333333333333325,16.666666666666675,5.0662878787878896,-16.346153846153843,-21.200284090909093,9,2011
2011-10-01,3.842159916926269,-2.0044543429844075,2.3454157782516027,52.4547803617571,1.3675213675213627,-7.4316463059918565,-1.0043041606886738,-3.015194681861344,11.309523809523814,0.0,8.42490842490844,20.532585844428873,20.309050772626946,0.0,21.386800334168754,16.05937921727396,16.740740740740744,11.111111111111116,16.666666666666675,1.0830324909747224,-27.15419501133787,64.00164001640015,10,2011
2011-11-01,5.227272727272725,-6.521739130434778,-2.083333333333337,46.96132596685083,5.177993527508096,-4.481792717086841,5.692307692307708,-1.295896328293722,1.4610389610389518,11.428571428571432,24.50980392156863,27.72479564032697,15.061162079510693,0.0,17.34265734265734,15.755329008341047,13.861386138613874,11.979166666666675,16.666666666666675,-19.819819819819816,-51.50501672240802,58.49673202614378,11,2011
2011-12-01,0.0,-6.563706563706573,-8.333333333333337,44.736842105263165,3.809523809523818,-8.703635695923628,1.2863913337846977,-1.9668737060041463,0.1877934272300541,28.57142857142858,33.55742296918767,28.927919311364224,10.308123249299705,0.0,18.083480305702526,15.295701941420692,-14.728682170542628,5.615942028985499,9.219858156028371,-28.9795918367347,-68.69848270068776,-71.42857142857143,12,2011
